Img_Time(Sec),GPS_Time(Sec),Lat(deg),Long(deg),UTM_x(m),UTM_y(m)
62.96311,62.06255,59.6607262810,10.6769586300,6614821.526,594486.318
63.13899,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
63.29718,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
63.46418,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
63.63185,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
63.79638,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
63.97034,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
64.12925,64.20792,59.6607285268,10.6769622900,6614821.781,594486.518
64.29927,64.25930,59.6607302697,10.6769660500,6614821.980,594486.724
64.46848,64.25930,59.6607302697,10.6769660500,6614821.980,594486.724
64.62931,64.25930,59.6607302697,10.6769660500,6614821.980,594486.724
64.71839,65.07459,59.6607319622,10.6769699683,6614822.174,594486.940
64.89427,65.07459,59.6607319622,10.6769699683,6614822.174,594486.940
65.05618,65.07459,59.6607319622,10.6769699683,6614822.174,594486.940
65.21832,65.07459,59.6607319622,10.6769699683,6614822.174,594486.940
65.39058,65.07459,59.6607319622,10.6769699683,6614822.174,594486.940
65.54500,65.07459,59.6607319622,10.6769699683,6614822.174,594486.940
65.71253,66.06217,59.6607337653,10.6769735867,6614822.380,594487.139
65.87624,66.06217,59.6607337653,10.6769735867,6614822.380,594487.139
66.05872,66.06217,59.6607337653,10.6769735867,6614822.380,594487.139
66.23637,66.06217,59.6607337653,10.6769735867,6614822.380,594487.139
66.42710,66.06217,59.6607337653,10.6769735867,6614822.380,594487.139
66.53864,66.06217,59.6607337653,10.6769735867,6614822.380,594487.139
66.72986,67.06290,59.6607354403,10.6769775933,6614822.572,594487.360
66.87341,67.06290,59.6607354403,10.6769775933,6614822.572,594487.360
67.04608,67.06290,59.6607354403,10.6769775933,6614822.572,594487.360
67.20170,67.06290,59.6607354403,10.6769775933,6614822.572,594487.360
67.39157,67.06290,59.6607354403,10.6769775933,6614822.572,594487.360
67.53245,67.06290,59.6607354403,10.6769775933,6614822.572,594487.360
67.69850,68.06547,59.6607373887,10.6769816783,6614822.795,594487.585
67.86855,68.06547,59.6607373887,10.6769816783,6614822.795,594487.585
68.03399,68.06547,59.6607373887,10.6769816783,6614822.795,594487.585
68.23973,68.06547,59.6607373887,10.6769816783,6614822.795,594487.585
68.36002,68.06547,59.6607373887,10.6769816783,6614822.795,594487.585
68.52673,68.06547,59.6607373887,10.6769816783,6614822.795,594487.585
68.69195,69.06616,59.6607391747,10.6769856583,6614823.000,594487.804
68.87669,69.06616,59.6607391747,10.6769856583,6614823.000,594487.804
69.02626,69.06616,59.6607391747,10.6769856583,6614823.000,594487.804
69.19175,69.06616,59.6607391747,10.6769856583,6614823.000,594487.804
69.39300,69.06616,59.6607391747,10.6769856583,6614823.000,594487.804
69.51858,69.06616,59.6607391747,10.6769856583,6614823.000,594487.804
69.68725,70.07328,59.6607410513,10.6769898000,6614823.215,594488.032
69.85285,70.07328,59.6607410513,10.6769898000,6614823.215,594488.032
70.01756,70.07328,59.6607410513,10.6769898000,6614823.215,594488.032
70.18371,70.07328,59.6607410513,10.6769898000,6614823.215,594488.032
70.34774,70.07328,59.6607410513,10.6769898000,6614823.215,594488.032
70.51370,70.07328,59.6607410513,10.6769898000,6614823.215,594488.032
70.67990,71.06238,59.6607424490,10.6769938983,6614823.376,594488.259
70.85021,71.06238,59.6607424490,10.6769938983,6614823.376,594488.259
71.01270,71.06238,59.6607424490,10.6769938983,6614823.376,594488.259
71.17877,71.06238,59.6607424490,10.6769938983,6614823.376,594488.259
71.34402,71.06238,59.6607424490,10.6769938983,6614823.376,594488.259
71.50795,71.06238,59.6607424490,10.6769938983,6614823.376,594488.259
71.67301,72.05865,59.6607436662,10.6769985600,6614823.518,594488.518
71.84000,72.05865,59.6607436662,10.6769985600,6614823.518,594488.518
72.05848,72.05865,59.6607436662,10.6769985600,6614823.518,594488.518
72.16850,72.05865,59.6607436662,10.6769985600,6614823.518,594488.518
72.33788,72.05865,59.6607436662,10.6769985600,6614823.518,594488.518
72.50019,72.05865,59.6607436662,10.6769985600,6614823.518,594488.518
72.66836,73.06630,59.6607443600,10.6770035167,6614823.602,594488.796
72.83271,73.06630,59.6607443600,10.6770035167,6614823.602,594488.796
73.01086,73.06630,59.6607443600,10.6770035167,6614823.602,594488.796
73.16215,73.06630,59.6607443600,10.6770035167,6614823.602,594488.796
73.32727,73.06630,59.6607443600,10.6770035167,6614823.602,594488.796
73.49334,73.06630,59.6607443600,10.6770035167,6614823.602,594488.796
73.66415,74.06544,59.6607456507,10.6770083450,6614823.753,594489.064
73.86089,74.06544,59.6607456507,10.6770083450,6614823.753,594489.064
73.99394,74.06544,59.6607456507,10.6770083450,6614823.753,594489.064
74.15669,74.06544,59.6607456507,10.6770083450,6614823.753,594489.064
74.32057,74.06544,59.6607456507,10.6770083450,6614823.753,594489.064
74.48776,74.06544,59.6607456507,10.6770083450,6614823.753,594489.064
74.65787,75.06695,59.6607470888,10.6770130417,6614823.920,594489.325
74.82048,75.06695,59.6607470888,10.6770130417,6614823.920,594489.325
74.98589,75.06695,59.6607470888,10.6770130417,6614823.920,594489.325
75.14991,75.06695,59.6607470888,10.6770130417,6614823.920,594489.325
75.31462,75.06695,59.6607470888,10.6770130417,6614823.920,594489.325
75.47993,75.06695,59.6607470888,10.6770130417,6614823.920,594489.325
75.66245,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
75.84501,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
75.97975,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
76.14469,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
76.30874,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
76.47487,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
76.64098,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
76.85379,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
76.97359,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
77.13928,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
77.30587,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
77.50924,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
77.63337,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
77.79939,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
77.97058,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
78.13137,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
78.29904,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
78.46829,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
78.63362,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
78.84591,76.06424,59.6607485740,10.6770176233,6614824.092,594489.578
78.84591,79.06254,59.6607555313,10.6770351250,6614824.891,594490.545
79.01390,79.06254,59.6607555313,10.6770351250,6614824.891,594490.545
79.17987,79.06254,59.6607555313,10.6770351250,6614824.891,594490.545
79.34820,79.06254,59.6607555313,10.6770351250,6614824.891,594490.545
79.51379,79.06254,59.6607555313,10.6770351250,6614824.891,594490.545
79.68030,80.06802,59.6607584843,10.6770394950,6614825.226,594490.783
79.84746,80.06802,59.6607584843,10.6770394950,6614825.226,594490.783
80.01225,80.06802,59.6607584843,10.6770394950,6614825.226,594490.783
80.18299,80.06802,59.6607584843,10.6770394950,6614825.226,594490.783
80.35446,80.06802,59.6607584843,10.6770394950,6614825.226,594490.783
80.55701,80.06802,59.6607584843,10.6770394950,6614825.226,594490.783
80.68216,81.18214,59.6607600365,10.6770434667,6614825.405,594491.002
80.84600,81.18214,59.6607600365,10.6770434667,6614825.405,594491.002
81.01175,81.18214,59.6607600365,10.6770434667,6614825.405,594491.002
81.18096,81.18214,59.6607600365,10.6770434667,6614825.405,594491.002
81.35142,81.18214,59.6607600365,10.6770434667,6614825.405,594491.002
81.51412,81.18214,59.6607600365,10.6770434667,6614825.405,594491.002
81.67851,82.06510,59.6607618267,10.6770475250,6614825.610,594491.226
81.84625,82.06510,59.6607618267,10.6770475250,6614825.610,594491.226
82.01187,82.06510,59.6607618267,10.6770475250,6614825.610,594491.226
82.18084,82.06510,59.6607618267,10.6770475250,6614825.610,594491.226
82.35072,82.06510,59.6607618267,10.6770475250,6614825.610,594491.226
82.51191,82.06510,59.6607618267,10.6770475250,6614825.610,594491.226
82.69816,83.06431,59.6607635483,10.6770514217,6614825.807,594491.440
82.84560,83.06431,59.6607635483,10.6770514217,6614825.807,594491.440
83.01199,83.06431,59.6607635483,10.6770514217,6614825.807,594491.440
83.18181,83.06431,59.6607635483,10.6770514217,6614825.807,594491.440
83.36037,83.06431,59.6607635483,10.6770514217,6614825.807,594491.440
83.51558,83.06431,59.6607635483,10.6770514217,6614825.807,594491.440
83.68106,84.06697,59.6607653045,10.6770554283,6614826.008,594491.661
83.86190,84.06697,59.6607653045,10.6770554283,6614826.008,594491.661
84.01379,84.06697,59.6607653045,10.6770554283,6614826.008,594491.661
84.17891,84.06697,59.6607653045,10.6770554283,6614826.008,594491.661
84.34810,84.06697,59.6607653045,10.6770554283,6614826.008,594491.661
84.53708,84.06697,59.6607653045,10.6770554283,6614826.008,594491.661
84.68023,85.06235,59.6607671155,10.6770593350,6614826.215,594491.876
84.84573,85.06235,59.6607671155,10.6770593350,6614826.215,594491.876
85.01223,85.06235,59.6607671155,10.6770593350,6614826.215,594491.876
85.18407,85.06235,59.6607671155,10.6770593350,6614826.215,594491.876
85.35300,85.06235,59.6607671155,10.6770593350,6614826.215,594491.876
85.53684,85.06235,59.6607671155,10.6770593350,6614826.215,594491.876
85.67965,86.06622,59.6607687918,10.6770634650,6614826.408,594492.104
85.84565,86.06622,59.6607687918,10.6770634650,6614826.408,594492.104
86.01181,86.06622,59.6607687918,10.6770634650,6614826.408,594492.104
86.18101,86.06622,59.6607687918,10.6770634650,6614826.408,594492.104
86.34860,86.06622,59.6607687918,10.6770634650,6614826.408,594492.104
86.51483,86.06622,59.6607687918,10.6770634650,6614826.408,594492.104
86.67863,87.06324,59.6607707007,10.6770676533,6614826.626,594492.335
86.85406,87.06324,59.6607707007,10.6770676533,6614826.626,594492.335
87.01360,87.06324,59.6607707007,10.6770676533,6614826.626,594492.335
87.17950,87.06324,59.6607707007,10.6770676533,6614826.626,594492.335
87.35036,87.06324,59.6607707007,10.6770676533,6614826.626,594492.335
87.51196,87.06324,59.6607707007,10.6770676533,6614826.626,594492.335
87.67855,88.06616,59.6607725298,10.6770718983,6614826.836,594492.569
87.84713,88.06616,59.6607725298,10.6770718983,6614826.836,594492.569
88.01402,88.06616,59.6607725298,10.6770718983,6614826.836,594492.569
88.17910,88.06616,59.6607725298,10.6770718983,6614826.836,594492.569
88.34877,88.06616,59.6607725298,10.6770718983,6614826.836,594492.569
88.52093,88.06616,59.6607725298,10.6770718983,6614826.836,594492.569
88.67967,89.06332,59.6607743665,10.6770761917,6614827.047,594492.805
88.84567,89.06332,59.6607743665,10.6770761917,6614827.047,594492.805
89.01255,89.06332,59.6607743665,10.6770761917,6614827.047,594492.805
89.18127,89.06332,59.6607743665,10.6770761917,6614827.047,594492.805
89.35394,89.06332,59.6607743665,10.6770761917,6614827.047,594492.805
89.51337,89.06332,59.6607743665,10.6770761917,6614827.047,594492.805
89.68054,90.06816,59.6607762047,10.6770803233,6614827.257,594493.033
89.84542,90.06816,59.6607762047,10.6770803233,6614827.257,594493.033
89.94219,90.06816,59.6607762047,10.6770803233,6614827.257,594493.033
90.10281,90.06816,59.6607762047,10.6770803233,6614827.257,594493.033
90.26478,90.06816,59.6607762047,10.6770803233,6614827.257,594493.033
90.45829,90.06816,59.6607762047,10.6770803233,6614827.257,594493.033
90.59868,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
90.76362,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
90.93016,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
91.09384,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
91.26037,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
91.42780,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
91.58929,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
91.75491,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
91.96490,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
92.08705,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
92.25311,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
92.41966,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
92.58518,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
92.78018,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
92.91336,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
93.08333,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
93.24966,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
93.41084,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
93.58004,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
93.75909,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
93.90793,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.12518,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.23776,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.40578,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.60382,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.74191,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.90685,91.07663,59.6607779030,10.6770844783,6614827.452,594493.262
94.90685,95.07623,59.6607865215,10.6771062283,6614828.443,594494.463
95.07542,95.07623,59.6607865215,10.6771062283,6614828.443,594494.463
95.23580,95.07623,59.6607865215,10.6771062283,6614828.443,594494.463
95.40094,95.07623,59.6607865215,10.6771062283,6614828.443,594494.463
95.56820,95.07623,59.6607865215,10.6771062283,6614828.443,594494.463
95.73711,96.07602,59.6607882665,10.6771104583,6614828.643,594494.697
95.89866,96.07602,59.6607882665,10.6771104583,6614828.643,594494.697
96.10683,96.07602,59.6607882665,10.6771104583,6614828.643,594494.697
96.23012,96.07602,59.6607882665,10.6771104583,6614828.643,594494.697
96.42734,96.07602,59.6607882665,10.6771104583,6614828.643,594494.697
96.55983,96.07602,59.6607882665,10.6771104583,6614828.643,594494.697
96.72724,97.07762,59.6607900007,10.6771146650,6614828.842,594494.929
96.93014,97.07762,59.6607900007,10.6771146650,6614828.842,594494.929
97.05914,97.07762,59.6607900007,10.6771146650,6614828.842,594494.929
97.22362,97.07762,59.6607900007,10.6771146650,6614828.842,594494.929
97.39107,97.07762,59.6607900007,10.6771146650,6614828.842,594494.929
97.55751,97.07762,59.6607900007,10.6771146650,6614828.842,594494.929
97.72245,98.08186,59.6607915938,10.6771192117,6614829.026,594495.180
97.88867,98.08186,59.6607915938,10.6771192117,6614829.026,594495.180
98.05083,98.08186,59.6607915938,10.6771192117,6614829.026,594495.180
98.21798,98.08186,59.6607915938,10.6771192117,6614829.026,594495.180
98.38560,98.08186,59.6607915938,10.6771192117,6614829.026,594495.180
98.54706,98.08186,59.6607915938,10.6771192117,6614829.026,594495.180
98.71574,99.07110,59.6607925253,10.6771240450,6614829.137,594495.450
98.87936,99.07110,59.6607925253,10.6771240450,6614829.137,594495.450
99.04440,99.07110,59.6607925253,10.6771240450,6614829.137,594495.450
99.21053,99.07110,59.6607925253,10.6771240450,6614829.137,594495.450
99.37638,99.07110,59.6607925253,10.6771240450,6614829.137,594495.450
99.54064,99.07110,59.6607925253,10.6771240450,6614829.137,594495.450
99.70945,100.06625,59.6607938815,10.6771287200,6614829.294,594495.710
99.87361,100.06625,59.6607938815,10.6771287200,6614829.294,594495.710
100.03691,100.06625,59.6607938815,10.6771287200,6614829.294,594495.710
100.20415,100.06625,59.6607938815,10.6771287200,6614829.294,594495.710
100.36935,100.06625,59.6607938815,10.6771287200,6614829.294,594495.710
100.53626,100.06625,59.6607938815,10.6771287200,6614829.294,594495.710
100.70523,101.08302,59.6607946368,10.6771330283,6614829.385,594495.950
100.86623,101.08302,59.6607946368,10.6771330283,6614829.385,594495.950
101.03092,101.08302,59.6607946368,10.6771330283,6614829.385,594495.950
101.19919,101.08302,59.6607946368,10.6771330283,6614829.385,594495.950
101.41821,101.08302,59.6607946368,10.6771330283,6614829.385,594495.950
101.52681,101.08302,59.6607946368,10.6771330283,6614829.385,594495.950
101.69281,102.06723,59.6607959303,10.6771377750,6614829.535,594496.214
101.85857,102.06723,59.6607959303,10.6771377750,6614829.535,594496.214
102.03565,102.06723,59.6607959303,10.6771377750,6614829.535,594496.214
102.19317,102.06723,59.6607959303,10.6771377750,6614829.535,594496.214
102.35673,102.06723,59.6607959303,10.6771377750,6614829.535,594496.214
102.52825,102.06723,59.6607959303,10.6771377750,6614829.535,594496.214
102.68829,103.06705,59.6607975585,10.6771424933,6614829.723,594496.475
102.85591,103.06705,59.6607975585,10.6771424933,6614829.723,594496.475
103.02263,103.06705,59.6607975585,10.6771424933,6614829.723,594496.475
103.19020,103.06705,59.6607975585,10.6771424933,6614829.723,594496.475
103.35986,103.06705,59.6607975585,10.6771424933,6614829.723,594496.475
103.52973,103.06705,59.6607975585,10.6771424933,6614829.723,594496.475
103.68967,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
103.85140,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
104.01821,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
104.18638,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
104.37553,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
104.55136,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
104.68528,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
104.85250,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
105.03733,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
105.18684,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
105.35227,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
105.54714,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
105.68808,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
105.85160,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
106.01795,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
106.18782,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
106.35312,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
106.54311,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
106.68440,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
106.85156,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
107.01765,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
107.18721,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
107.37630,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
107.51883,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
107.68430,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
107.85094,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.01994,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.18879,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.36675,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.51689,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.70337,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.85428,104.06693,59.6607990665,10.6771473500,6614829.898,594496.745
108.85428,109.06696,59.6608127522,10.6771730950,6614831.459,594498.157
109.02275,109.06696,59.6608127522,10.6771730950,6614831.459,594498.157
109.21066,109.06696,59.6608127522,10.6771730950,6614831.459,594498.157
109.37064,109.06696,59.6608127522,10.6771730950,6614831.459,594498.157
109.52036,109.06696,59.6608127522,10.6771730950,6614831.459,594498.157
109.68994,110.06789,59.6608146933,10.6771770250,6614831.680,594498.372
109.85722,110.06789,59.6608146933,10.6771770250,6614831.680,594498.372
110.02344,110.06789,59.6608146933,10.6771770250,6614831.680,594498.372
110.19054,110.06789,59.6608146933,10.6771770250,6614831.680,594498.372
110.35376,110.06789,59.6608146933,10.6771770250,6614831.680,594498.372
110.53415,110.06789,59.6608146933,10.6771770250,6614831.680,594498.372
110.68719,111.06755,59.6608163983,10.6771810483,6614831.876,594498.594
110.86942,111.06755,59.6608163983,10.6771810483,6614831.876,594498.594
111.02620,111.06755,59.6608163983,10.6771810483,6614831.876,594498.594
111.19623,111.06755,59.6608163983,10.6771810483,6614831.876,594498.594
111.35749,111.06755,59.6608163983,10.6771810483,6614831.876,594498.594
111.52074,111.06755,59.6608163983,10.6771810483,6614831.876,594498.594
111.68971,112.06731,59.6608183540,10.6771855250,6614832.100,594498.841
111.85726,112.06731,59.6608183540,10.6771855250,6614832.100,594498.841
112.02419,112.06731,59.6608183540,10.6771855250,6614832.100,594498.841
112.19370,112.06731,59.6608183540,10.6771855250,6614832.100,594498.841
112.35372,112.06731,59.6608183540,10.6771855250,6614832.100,594498.841
112.52356,112.06731,59.6608183540,10.6771855250,6614832.100,594498.841
112.69136,113.07378,59.6608196368,10.6771900950,6614832.249,594499.095
112.85617,113.07378,59.6608196368,10.6771900950,6614832.249,594499.095
113.02425,113.07378,59.6608196368,10.6771900950,6614832.249,594499.095
113.20666,113.07378,59.6608196368,10.6771900950,6614832.249,594499.095
113.35622,113.07378,59.6608196368,10.6771900950,6614832.249,594499.095
113.52081,113.07378,59.6608196368,10.6771900950,6614832.249,594499.095
113.68818,114.06679,59.6608204840,10.6771951000,6614832.351,594499.374
113.85396,114.06679,59.6608204840,10.6771951000,6614832.351,594499.374
114.02357,114.06679,59.6608204840,10.6771951000,6614832.351,594499.374
114.19242,114.06679,59.6608204840,10.6771951000,6614832.351,594499.374
114.35467,114.06679,59.6608204840,10.6771951000,6614832.351,594499.374
114.52118,114.06679,59.6608204840,10.6771951000,6614832.351,594499.374
114.68722,115.06783,59.6608218350,10.6771999250,6614832.508,594499.642
114.77494,115.06783,59.6608218350,10.6771999250,6614832.508,594499.642
114.94178,115.06783,59.6608218350,10.6771999250,6614832.508,594499.642
115.11088,115.06783,59.6608218350,10.6771999250,6614832.508,594499.642
115.27673,115.06783,59.6608218350,10.6771999250,6614832.508,594499.642
115.43842,115.06783,59.6608218350,10.6771999250,6614832.508,594499.642
115.61141,116.06744,59.6608233308,10.6772050067,6614832.682,594499.925
115.77086,116.06744,59.6608233308,10.6772050067,6614832.682,594499.925
115.93527,116.06744,59.6608233308,10.6772050067,6614832.682,594499.925
116.14243,116.06744,59.6608233308,10.6772050067,6614832.682,594499.925
116.26859,116.06744,59.6608233308,10.6772050067,6614832.682,594499.925
116.43162,116.06744,59.6608233308,10.6772050067,6614832.682,594499.925
116.61746,117.06702,59.6608249197,10.6772099283,6614832.866,594500.197
116.76213,117.06702,59.6608249197,10.6772099283,6614832.866,594500.197
116.92782,117.06702,59.6608249197,10.6772099283,6614832.866,594500.197
117.09390,117.06702,59.6608249197,10.6772099283,6614832.866,594500.197
117.26105,117.06702,59.6608249197,10.6772099283,6614832.866,594500.197
117.42914,117.06702,59.6608249197,10.6772099283,6614832.866,594500.197
117.59126,118.06788,59.6608265952,10.6772147867,6614833.059,594500.466
117.75685,118.06788,59.6608265952,10.6772147867,6614833.059,594500.466
117.92151,118.06788,59.6608265952,10.6772147867,6614833.059,594500.466
118.08821,118.06788,59.6608265952,10.6772147867,6614833.059,594500.466
118.25696,118.06788,59.6608265952,10.6772147867,6614833.059,594500.466
118.42122,118.06788,59.6608265952,10.6772147867,6614833.059,594500.466
118.64800,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
118.74914,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
118.91519,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
119.08325,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
119.24618,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
119.41317,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
119.57916,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
119.74287,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
119.90799,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
120.07884,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
120.24267,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
120.40915,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
120.57368,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
120.73635,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
120.90198,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
121.08073,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
121.23821,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
121.40012,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
121.58240,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
121.73013,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
121.93003,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
122.06218,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
122.23220,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
122.39466,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
122.55888,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
122.72318,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
122.89030,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
123.06056,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
123.23530,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
123.38625,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
123.55583,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
123.71763,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
123.88441,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.05036,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.22837,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.37881,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.57992,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.71154,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.87849,119.06725,59.6608283632,10.6772195100,6614833.263,594500.727
124.87849,125.06745,59.6608432005,10.6772508283,6614834.959,594502.450
125.06724,125.06745,59.6608432005,10.6772508283,6614834.959,594502.450
125.21183,125.06745,59.6608432005,10.6772508283,6614834.959,594502.450
125.41721,125.06745,59.6608432005,10.6772508283,6614834.959,594502.450
125.54211,125.06745,59.6608432005,10.6772508283,6614834.959,594502.450
125.71006,126.06985,59.6608451097,10.6772544183,6614835.177,594502.647
125.87580,126.06985,59.6608451097,10.6772544183,6614835.177,594502.647
126.04044,126.06985,59.6608451097,10.6772544183,6614835.177,594502.647
126.20653,126.06985,59.6608451097,10.6772544183,6614835.177,594502.647
126.38641,126.06985,59.6608451097,10.6772544183,6614835.177,594502.647
126.53399,126.06985,59.6608451097,10.6772544183,6614835.177,594502.647
126.70503,127.06756,59.6608470288,10.6772582850,6614835.396,594502.859
126.92180,127.06756,59.6608470288,10.6772582850,6614835.396,594502.859
127.03267,127.06756,59.6608470288,10.6772582850,6614835.396,594502.859
127.24542,127.06756,59.6608470288,10.6772582850,6614835.396,594502.859
127.36636,127.06756,59.6608470288,10.6772582850,6614835.396,594502.859
127.53068,127.06756,59.6608470288,10.6772582850,6614835.396,594502.859
127.70678,128.06730,59.6608484080,10.6772622683,6614835.555,594503.080
127.86544,128.06730,59.6608484080,10.6772622683,6614835.555,594503.080
128.04097,128.06730,59.6608484080,10.6772622683,6614835.555,594503.080
