0.0000000000,6614809.278134913,594469.9754957483,99.02571707696188
0.0102648735,6614809.277721056,594469.9752933446,99.02575303136837
0.0166749954,6614809.277733381,594469.9752786632,99.0257687891717
0.0222814083,6614809.277733381,594469.9752786632,99.0257687891717
0.0347578526,6614809.277716429,594469.9752313797,99.02580195950577
0.0387544632,6614809.277716429,594469.9752313797,99.02580195950577
0.1553623676,6614809.27754579,594469.975142319,99.02582141349558
0.3190379143,6614809.277344608,594469.9752206525,99.02569536247756
0.4949064255,6614809.277277247,594469.975264017,99.02563924371498
0.6446845531,6614809.277174812,594469.9752022688,99.02565769344801
0.8143014908,6614809.277168013,594469.975248026,99.02561840019189
0.9766085148,6614809.276127741,594469.9774352384,99.0256184003083
1.1417129040,6614809.27613611,594469.9774257799,99.02562867867528
1.3217852116,6614809.276079063,594469.977387886,99.02564180654008
1.4752526283,6614809.275973065,594469.9773720365,99.02562186913565
1.6802177429,6614809.275865173,594469.9773393458,99.02561504399637
1.8036720753,6614809.275865173,594469.9773393458,99.02561504399637
2.0137069225,6614809.275865173,594469.9773393458,99.02561504399637
2.1884977818,6614809.275890471,594469.9773478331,99.0256159749697
2.3066973686,6614809.275890471,594469.9773478331,99.0256159749697
2.4970624447,6614809.264350265,594469.9737444646,99.0255488199764
2.6327903271,6614809.26423568,594469.9737016724,99.0255481826025
2.8447642326,6614809.26423568,594469.9737016724,99.0255481826025
2.9650416374,6614809.264249523,594469.97367862,99.02557119668927
3.1362364292,6614809.264249523,594469.97367862,99.02557119668927
3.3041102886,6614809.264249523,594469.97367862,99.02557119668927
3.5172393322,6614809.271823205,594469.9751861746,99.02559673960786
3.6293833256,6614809.271823205,594469.9751861746,99.02559673960786
3.7969977856,6614809.271823205,594469.9751861746,99.02559673960786
3.9638278484,6614809.271806693,594469.9751984165,99.02558168774704
4.1333916187,6614809.271806693,594469.9751984165,99.02558168774704
4.3194632530,6614809.267898583,594469.9765414795,99.02554306585807
4.4686653614,6614809.267898583,594469.9765414795,99.02554306585807
4.6297850609,6614809.267898583,594469.9765414795,99.02554306585807
4.7993156910,6614809.267898924,594469.9765267503,99.02555514359847
4.9656245708,6614809.267898924,594469.9765267503,99.02555514359847
5.1334092617,6614809.267691773,594469.9763803664,99.02561019547284
5.3402986526,6614809.267691773,594469.9763803664,99.02561019547284
5.4661371708,6614809.306269966,594470.0312309178,99.0255906872917
5.6338026524,6614809.306269966,594470.0312309178,99.0255906872917
5.7975823879,6614809.306217009,594470.0312071173,99.02559369569644
5.9658319950,6614809.306383259,594470.0312979128,99.0255711885402
6.1383552551,6614809.306383259,594470.0312979128,99.0255711885402
6.2988297939,6614809.306383259,594470.0312979128,99.0255711885402
6.4894516468,6614809.306310565,594470.0313039215,99.02554386568954
6.6411099434,6614809.43288478,594470.2287910169,99.02554386574775
6.7974014282,6614809.43288478,594470.2287910169,99.02554386574775
6.9661064148,6614809.432725047,594470.2287597297,99.02552001533331
7.1348495483,6614809.432725047,594470.2287597297,99.02552001533331
7.3223967552,6614809.432725047,594470.2287597297,99.02552001533331
7.4628174305,6614809.432725047,594470.2287597297,99.02552001533331
7.6303186417,6614809.432745745,594470.2287708502,99.02551736030728
7.8038864136,6614809.432745745,594470.2287708502,99.02551736030728
7.9641931057,6614809.785296817,594470.613717487,99.02551736030728
8.1393740177,6614809.785296817,594470.613717487,99.02551736030728
8.3227975368,6614809.785366701,594470.6137442779,99.02551714173751
8.4638423920,6614809.785366701,594470.6137442779,99.02551714173751
8.6413664818,6614809.785366701,594470.6137442779,99.02551714173751
8.7994823456,6614809.785366701,594470.6137442779,99.02551714173751
8.9872763157,6614809.785366701,594470.6137442779,99.02551714173751
9.1458747387,6614809.785366701,594470.6137442779,99.02551714173751
9.3143830299,6614809.785366701,594470.6137442779,99.02551714173751
9.4651255608,6614809.785305366,594470.6137229563,99.02551555086393
9.6325769424,6614809.785305366,594470.6137229563,99.02551555086393
9.7979578972,6614809.849703748,594470.69618445,99.02551555074751
9.9687237740,6614809.849703748,594470.69618445,99.02551555074751
10.1565008163,6614809.849703748,594470.69618445,99.02551555074751
10.3055419922,6614809.849703748,594470.69618445,99.02551555074751
10.4651460648,6614809.849639469,594470.6961204854,99.0255477236351
10.6316280365,6614809.849383513,594470.6961351411,99.02545690111583
10.7987208366,6614809.849383513,594470.6961351411,99.02545690111583
10.9814512730,6614809.849383513,594470.6961351411,99.02545690111583
11.1312773228,6614809.849383513,594470.6961351411,99.02545690111583
11.3256604671,6614809.849383513,594470.6961351411,99.02545690111583
11.4630813599,6614809.849383513,594470.6961351411,99.02545690111583
11.6305336952,6614810.110243188,594470.9847469308,99.02545690099942
11.8003275394,6614810.110220097,594470.9847144774,99.02547616831725
11.9662084579,6614810.110220097,594470.9847144774,99.02547616831725
12.1373159885,6614810.110220097,594470.9847144774,99.02547616831725
12.2996833324,6614810.110220097,594470.9847144774,99.02547616831725
12.4778220654,6614810.110220097,594470.9847144774,99.02547616831725
12.6501865387,6614810.392003154,594471.3077483373,99.02547616831725
12.7993266582,6614810.391914393,594471.3077866129,99.02541770820972
12.9649217129,6614810.391778355,594471.3077497946,99.02540574537124
13.1317477226,6614810.391778355,594471.3077497946,99.02540574537124
13.2967903614,6614810.391778355,594471.3077497946,99.02540574537124
13.4809699059,6614810.391778355,594471.3077497946,99.02540574537124
13.6338698864,6614810.391778355,594471.3077497946,99.02540574537124
13.7976198196,6614810.672558311,594471.6454656952,99.02540574542945
13.9674959183,6614810.672574197,594471.6454728579,99.02540481410688
14.1349332333,6614810.672574197,594471.6454728579,99.02540481410688
14.3129756451,6614810.672574197,594471.6454728579,99.02540481410688
14.4677131176,6614810.672574197,594471.6454728579,99.02540481410688
14.6311171055,6614810.672574197,594471.6454728579,99.02540481410688
14.7966773510,6614810.672574197,594471.6454728579,99.02540481410688
14.8863036633,6614810.672611322,594471.6455023899,99.02539223892381
14.8863036633,6614810.946410196,594471.9613693786,99.0254169369
15.0791156292,6614810.946323928,594471.9613259488,99.02542568417266
15.2139019966,6614810.946323928,594471.9613259488,99.02542568417266
15.3781299591,6614810.946323928,594471.9613259488,99.02542568417266
15.5540726185,6614810.946323928,594471.9613259488,99.02542568417266
15.7555236816,6614810.946323928,594471.9613259488,99.02542568417266
15.8731741905,6614810.946323928,594471.9613259488,99.02542568417266
16.0793609619,6614811.2278390145,594472.2846253759,99.02543317404343
16.2056550980,6614811.2278390145,594472.2846253759,99.02543317404343
16.3745567799,6614811.2278390145,594472.2846253759,99.02543317404343
16.5890817642,6614811.2278390145,594472.2846253759,99.02543317404343
16.7020752430,6614811.2278390145,594472.2846253759,99.02543317404343
16.9085879326,6614811.2278390145,594472.2846253759,99.02543317404343
17.0405492783,6614811.2278390145,594472.2846253759,99.02543317404343
17.2007360458,6614811.503527879,594472.618801573,99.0253914873465
17.3847069740,6614811.503445592,594472.6187528775,99.02540576690808
17.5721871853,6614811.503445592,594472.6187528775,99.02540576690808
17.6965396404,6614811.789149861,594472.9476187386,99.02539734647144
17.9071631432,6614811.789149861,594472.9476187386,99.02539734647144
18.0340526104,6614811.789149861,594472.9476187386,99.02539734647144
18.1935975552,6614812.505666775,594473.7955058657,99.02535696566338
18.3817396164,6614812.504332041,594473.7950696076,99.0253026036662
18.5227572918,6614812.506457106,594473.7921902203,99.028305946209
