Time(Sec),X(m),Y(m),theta(rad),V_x(m/s),V_y(m/s)
0.000000,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.000102,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.000319,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.000582,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.000672,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.000704,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.000804,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.052943,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.107066,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.152183,59.459520,-58.879693,-1.682005,0.000000,0.000000
0.203139,59.459519,-58.879699,-1.682005,0.000125,0.000000
0.252976,59.459516,-58.879724,-1.682005,0.000499,0.000001
0.303207,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.350106,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.401881,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.452161,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.502949,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.551748,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.601680,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.651924,59.459516,-58.879724,-1.682005,0.000000,0.000000
0.935678,59.459516,-58.879724,-1.682005,0.000000,0.000000
1.415663,59.459516,-58.879724,-1.682005,0.000000,0.000000
1.415687,59.459516,-58.879724,-1.682005,0.000000,0.000000
1.709096,59.459516,-58.879724,-1.682005,0.000000,0.000000
1.709483,59.459516,-58.879724,-1.682005,0.000000,0.000000
2.548565,59.459516,-58.879724,-1.682005,0.000000,0.000000
2.548638,59.459516,-58.879724,-1.682005,0.000000,0.000000
2.561814,59.459516,-58.879724,-1.682005,0.000000,0.000000
2.562041,59.459516,-58.879724,-1.682005,0.000000,0.000000
2.575108,59.459516,-58.879724,-1.682005,0.000000,0.000000
2.575169,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.255047,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.255059,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.268443,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.268453,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.548597,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.548621,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.574748,59.459516,-58.879724,-1.682005,0.000000,0.000000
3.576191,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.161184,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.161195,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.174476,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.174488,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.308307,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.308767,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.321413,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.321458,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.854204,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.854209,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.920991,59.459516,-58.879724,-1.682005,0.000000,0.000000
4.921029,59.459516,-58.879724,-1.682005,0.000000,0.000000
5.094233,59.459516,-58.879724,-1.682005,0.000000,0.000000
5.094266,59.459516,-58.879724,-1.682005,0.000000,0.000000
5.120774,59.459516,-58.879724,-1.682005,0.000000,0.000000
5.120794,59.459516,-58.879724,-1.682005,0.000000,0.000000
5.947065,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.013909,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.013919,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.040601,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.040624,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.080696,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.080739,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.107249,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.107285,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.986816,59.459516,-58.879724,-1.682005,0.000000,0.000000
6.986823,59.459516,-58.879724,-1.682005,0.000000,0.000000
7.000327,59.459516,-58.879724,-1.682005,0.000000,0.000000
7.000345,59.459516,-58.879724,-1.682005,0.000000,0.000000
7.013671,59.459516,-58.879724,-1.682005,0.000000,0.000000
7.013683,59.459516,-58.879724,-1.682005,0.000000,0.000000
7.040361,59.459516,-58.879724,-1.682005,0.000000,0.000000
7.040378,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.519617,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.519639,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.572824,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.572838,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.599563,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.599576,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.748765,59.459516,-58.879724,-1.682005,0.000000,0.000000
8.748776,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.011957,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.011968,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.078792,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.078801,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.185203,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.185217,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.265321,59.459516,-58.879724,-1.682005,0.000000,0.000000
11.265342,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.064685,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.091242,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.091252,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.157848,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.157866,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.211295,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.211304,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.237979,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.237989,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.237989,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.238001,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.278181,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.278367,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.437989,59.459516,-58.879724,-1.682005,0.000000,0.000000
13.438000,59.459513,-58.879749,-1.682005,0.000499,0.000000
13.477944,59.459412,-58.880664,-1.682005,0.018436,0.000025
13.477953,59.458862,-58.885627,-1.682005,0.099748,0.000059
15.690437,59.458171,-58.891857,-1.682005,0.125423,0.000107
15.690448,59.457131,-58.901294,-1.682005,0.189939,-0.000602
15.717119,59.455984,-58.911652,-1.682005,0.208109,0.001783
15.717131,59.454827,-58.922226,-1.682005,0.213037,-0.002924
15.930557,59.453556,-58.932784,-1.682005,0.212777,-0.013826
15.930603,59.452379,-58.943253,-1.682005,0.210561,-0.000005
15.970301,59.451148,-58.953804,-1.682005,0.212598,0.012279
15.970319,59.449922,-58.964776,-1.682005,0.220534,-0.000004
16.057714,59.448700,-58.975724,-1.682005,0.220534,-0.000007
16.057726,59.447502,-58.986742,-1.682005,0.221407,0.000242
16.058647,59.446270,-58.997747,-1.682005,0.221781,-0.000005
16.058655,59.445042,-59.008727,-1.682005,0.220659,-0.000004
16.059958,59.443816,-59.019675,-1.682005,0.220659,-0.000006
16.059984,59.442617,-59.030698,-1.682005,0.221657,0.000427
16.060608,59.441421,-59.041726,-1.682005,0.221905,0.000335
16.060621,59.440298,-59.051957,-1.682005,0.205317,0.000389
16.108232,59.439168,-59.062267,-1.682005,0.208049,0.000694
16.108721,59.437505,-59.074639,-1.682005,0.249214,-0.037560
16.108728,59.433054,-59.114394,-1.682005,0.271150,0.001173
16.110018,59.431515,-59.127846,-1.682005,0.270639,-0.002965
16.110026,59.430259,-59.141650,-1.682005,0.277184,0.017191
16.113900,59.428345,-59.158734,-1.682005,0.342790,-0.001218
16.113910,59.426299,-59.176996,-1.682005,0.368147,-0.000672
16.114591,59.423786,-59.199338,-1.682005,0.448945,0.000769
16.114618,59.421128,-59.222963,-1.682005,0.476094,0.000766
16.163599,59.418108,-59.249958,-1.682005,0.543316,0.001448
16.163604,59.415012,-59.277581,-1.682005,0.556634,0.000786
16.163608,59.411862,-59.305549,-1.682005,0.562119,-0.000001
16.163611,59.408670,-59.333900,-1.682005,0.570686,0.002457
16.163615,59.387518,-59.508001,-1.682005,0.342095,0.145386
16.163617,59.386536,-59.524182,-1.682005,0.324422,0.096074
16.163621,59.386300,-59.538961,-1.682005,0.294229,0.048416
16.163631,59.385325,-59.552779,-1.682005,0.277020,-0.007699
16.178565,59.384688,-59.563527,-1.682005,0.214710,0.006456
16.178572,59.383685,-59.573066,-1.682005,0.191257,-0.003387
16.179937,59.383443,-59.577800,-1.682005,0.094673,-0.001479
16.181240,59.383280,-59.581265,-1.682005,0.069343,-0.001453
16.181252,59.382621,-59.795985,-1.682005,0.444555,0.008942
16.181698,59.382697,-59.818647,-1.682005,0.451052,0.015416
16.181710,59.382762,-59.841062,-1.682005,0.450305,0.006520
16.209275,59.382807,-59.862613,-1.682005,0.430414,0.004061
16.209285,59.382875,-59.883576,-1.682005,0.420247,0.003078
16.209291,59.382893,-59.903114,-1.682005,0.390072,-0.000213
16.209305,59.382905,-59.922254,-1.682005,0.382591,-0.000421
16.210479,59.382936,-59.941714,-1.682005,0.389343,0.001608
16.210488,59.384792,-60.879484,-1.682005,0.447179,0.002285
16.211202,59.384845,-60.901846,-1.682005,0.449043,0.003118
16.211210,59.384918,-60.924497,-1.682005,0.451794,0.001867
16.262621,59.384980,-60.947139,-1.682005,0.453037,0.001504
16.262678,59.385041,-60.969584,-1.682005,0.448535,0.001802
16.264551,59.385038,-60.991898,-1.682005,0.446923,-0.005971
16.264595,59.385080,-61.014236,-1.682005,0.446299,-0.000150
16.265036,59.388426,-61.799654,-1.682005,0.449158,-0.000857
16.265116,59.388558,-61.822180,-1.682005,0.450525,-0.002801
16.265683,59.388584,-61.844677,-1.682005,0.450291,0.000000
16.265798,59.388800,-61.867093,-1.682005,0.448012,-0.005997
16.294417,59.388239,-61.889416,-1.682005,0.446781,0.025660
16.294538,59.388087,-61.911760,-1.682005,0.446257,0.006718
16.295816,59.388030,-61.934121,-1.682005,0.446287,0.003947
16.295925,59.388188,-61.956568,-1.682005,0.449654,-0.002959
16.297104,59.387942,-61.979129,-1.682005,0.451404,0.014302
16.297144,59.388091,-62.001712,-1.682005,0.451158,-0.001103
16.297992,59.392756,-62.877337,-1.682005,0.447799,0.000001
16.298026,59.392860,-62.899786,-1.682005,0.449042,-0.000103
16.298682,59.392886,-62.922220,-1.682005,0.448796,0.000000
16.298731,59.392984,-62.944679,-1.682005,0.449291,-0.000131
16.327698,59.393082,-62.967135,-1.682005,0.449167,-0.000076
16.327769,59.393184,-62.989583,-1.682005,0.449540,-0.000081
16.327842,59.393281,-63.012177,-1.682005,0.451785,0.000093
16.327922,59.393381,-63.034668,-1.682005,0.449666,0.000105
16.328629,59.396298,-63.817275,-1.682005,0.349187,0.000062
16.328646,59.396358,-63.834668,-1.682005,0.348064,0.000092
16.330167,59.396419,-63.852021,-1.682005,0.347191,0.000093
16.330269,59.396483,-63.869503,-1.682005,0.349560,0.000322
16.354392,59.396549,-63.886916,-1.682005,0.348312,0.000751
16.354408,59.396625,-63.904154,-1.682005,0.344700,-0.000616
16.356071,59.396696,-63.921442,-1.682005,0.345569,-0.000551
16.356123,59.396768,-63.938841,-1.682005,0.348314,0.000179
16.385384,59.396838,-63.956326,-1.682005,0.349685,0.000032
16.385497,59.396909,-63.973763,-1.682005,0.350060,0.000237
16.385504,59.396970,-63.991306,-1.682005,0.351055,-0.000483
16.388865,59.397026,-64.008895,-1.682005,0.350683,-0.000131
16.388872,59.397087,-64.026394,-1.682005,0.349561,-0.000239
16.412640,59.397164,-64.043857,-1.682005,0.349688,-0.001834
16.441180,59.397281,-64.061199,-1.682005,0.347069,-0.002875
16.482996,59.397357,-64.078422,-1.682005,0.344458,-0.002662
16.561311,59.397407,-64.095775,-1.682005,0.347067,-0.001479
16.635692,59.397453,-64.113217,-1.682005,0.349556,-0.001478
16.635700,59.397490,-64.130676,-1.682005,0.349062,-0.001452
16.773260,59.397524,-64.148175,-1.682005,0.349060,-0.001007
16.806027,59.397591,-64.165598,-1.682005,0.348427,-0.001540
16.806042,59.397590,-64.182983,-1.682005,0.347818,0.000000
16.872358,59.397643,-64.200410,-1.682005,0.348565,-0.002576
16.872372,59.397697,-64.217853,-1.682005,0.349187,-0.001659
16.927959,59.397692,-64.235339,-1.682005,0.349314,-0.000014
16.954462,59.397733,-64.252753,-1.682005,0.348933,-0.001776
17.013974,59.397746,-64.270216,-1.682005,0.348814,-0.000885
17.062432,59.397787,-64.287623,-1.682005,0.348690,-0.001659
17.119545,59.397797,-64.305073,-1.682005,0.348315,-0.000725
17.178362,59.397810,-64.322474,-1.682005,0.348064,-0.000625
17.232330,59.397821,-64.339898,-1.682005,0.348565,-0.000641
17.283575,59.397860,-64.357314,-1.682005,0.348564,-0.002143
17.335261,59.397873,-64.374766,-1.682005,0.348815,-0.000471
17.408744,59.397861,-64.392305,-1.682005,0.350312,0.000000
17.459333,59.397871,-64.409756,-1.682005,0.348940,0.000692
17.459340,59.397877,-64.427048,-1.682005,0.346197,0.000258
17.542521,59.396966,-64.443214,-1.682005,0.323018,0.174796
17.555562,59.397116,-64.460750,-1.682005,0.351288,-0.003524
17.606122,59.397270,-64.478265,-1.682005,0.350442,0.002539
17.662413,59.397425,-64.495713,-1.682005,0.348939,-0.000750
17.718451,59.397591,-64.513136,-1.682005,0.347691,-0.000425
17.778919,59.397712,-64.530506,-1.682005,0.347812,-0.002475
17.831475,59.397804,-64.547916,-1.682005,0.348175,0.005049
17.883799,59.397945,-64.565350,-1.682005,0.348815,-0.000011
17.935848,59.398113,-64.582654,-1.682005,0.346199,0.001219
17.989065,59.398290,-64.599853,-1.682005,0.344449,0.003028
18.040799,59.398472,-64.617263,-1.682005,0.347319,0.002148
18.180876,59.398633,-64.634604,-1.682005,0.348318,0.001351
18.180897,59.398798,-64.652149,-1.682005,0.349568,0.001451
18.186275,59.398991,-64.669631,-1.682005,0.350571,0.002091
18.311378,59.399371,-64.687171,-1.682005,0.349633,0.011204
18.328472,59.399550,-64.704569,-1.682005,0.348443,0.001602
18.328504,59.399717,-64.721921,-1.682005,0.346821,-0.000031
18.467843,59.399882,-64.739259,-1.682005,0.347070,-0.000063
18.478239,59.400049,-64.756707,-1.682005,0.348815,-0.000064
18.478247,59.400219,-64.774112,-1.682005,0.347943,-0.000267
18.619501,59.400380,-64.791440,-1.682005,0.346821,-0.000010
18.630902,59.400556,-64.808797,-1.682005,0.347199,0.000634
18.630995,59.400737,-64.826108,-1.682005,0.346209,0.001955
18.657402,59.400925,-64.843412,-1.682005,0.346823,0.001527
18.791895,59.401091,-64.860909,-1.682005,0.349189,-0.000005
18.944032,59.401279,-64.878464,-1.682005,0.351433,0.001291
18.944041,59.401448,-64.896046,-1.682005,0.351309,-0.000028
18.947447,59.401622,-64.913482,-1.682005,0.348694,-0.001545
18.947465,59.401787,-64.930795,-1.682005,0.345942,0.001639
18.960997,59.401967,-64.948087,-1.682005,0.345949,-0.000291
19.076543,59.402146,-64.965463,-1.682005,0.347818,-0.000137
19.220246,59.402298,-64.982834,-1.682005,0.347664,-0.007207
19.220275,59.402152,-65.000165,-1.682005,0.345816,-0.027310
19.224927,59.402350,-65.017533,-1.682005,0.348311,-0.000387
19.224958,59.402545,-65.035107,-1.682005,0.350681,-0.000252
19.398432,59.402738,-65.052589,-1.682005,0.350431,-0.000357
19.399232,59.402930,-65.070120,-1.682005,0.350430,-0.000718
19.399236,59.403118,-65.087560,-1.682005,0.348813,-0.000201
19.402430,59.403253,-65.104994,-1.682005,0.348440,0.000003
19.542624,59.403387,-65.122400,-1.682005,0.348440,0.000002
19.557440,59.404039,-65.139775,-1.682005,0.347349,-0.015258
19.707774,59.404212,-65.157198,-1.682005,0.349063,0.000154
19.708871,59.404335,-65.174711,-1.682005,0.349687,0.000002
19.711998,59.404510,-65.192087,-1.682005,0.348314,0.000200
19.712094,59.404647,-65.209509,-1.682005,0.347322,0.000222
19.849147,59.404753,-65.226555,-1.682005,0.341573,0.000698
19.864290,59.405299,-65.243620,-1.682005,0.341048,-0.041639
19.864303,59.405976,-65.260899,-1.682005,0.345420,-0.107116
20.023997,59.406615,-65.277434,-1.682005,0.330919,-0.172510
20.039215,59.407422,-65.294164,-1.682005,0.335198,-0.231764
20.039227,59.409411,-65.308488,-1.682005,0.284731,-0.281680
20.157273,59.409380,-65.323254,-1.682005,0.295538,-0.256848
20.157301,59.409767,-65.334006,-1.682005,0.214322,-0.305384
20.160762,59.409575,-65.345451,-1.682005,0.228812,-0.308677
20.319850,59.401649,-65.350207,-1.682005,0.107207,0.086262
20.325039,59.393210,-65.355482,-1.682005,0.117615,0.098783
20.325054,59.398202,-65.362102,-1.682005,0.125090,-0.263868
20.463639,59.402130,-65.377054,-1.682005,0.291923,-0.337403
20.477701,59.403578,-65.393438,-1.682005,0.323584,-0.174418
20.477730,59.402485,-65.407284,-1.682005,0.277704,-0.055450
20.504282,59.401196,-65.423761,-1.682005,0.329596,-0.036249
20.627919,59.395172,-65.437341,-1.682005,0.283613,0.077635
20.683149,59.393304,-65.454517,-1.682005,0.345251,0.007951
20.683161,59.391600,-65.471738,-1.682005,0.347272,0.011469
20.732130,59.394430,-65.488637,-1.682005,0.329468,-0.035034
20.754367,59.393893,-65.506094,-1.682005,0.348138,-0.012081
20.815622,59.392368,-65.523400,-1.682005,0.347312,0.010800
20.865965,59.390400,-65.540548,-1.682005,0.345480,-0.003294
20.916532,59.388611,-65.557792,-1.682005,0.347071,0.005534
20.974114,59.387800,-65.575293,-1.682005,0.349426,0.051868
21.025920,59.385893,-65.592727,-1.682005,0.350579,-0.002160
21.070475,59.384076,-65.610030,-1.682005,0.347949,0.004015
21.123920,59.382455,-65.627392,-1.682005,0.348845,-0.014407
21.181413,59.380483,-65.644551,-1.682005,0.345287,-0.038190
21.233809,59.379031,-65.661430,-1.682005,0.338878,-0.079760
21.281645,59.377855,-65.678816,-1.682005,0.348522,-0.154759
21.328794,59.376382,-65.694620,-1.682005,0.316278,-0.187079
21.378575,59.376954,-65.711188,-1.682005,0.327802,-0.234386
21.434008,59.377838,-65.727225,-1.682005,0.315068,-0.231296
21.479973,59.375280,-65.741702,-1.682005,0.294243,-0.215614
21.532104,59.374177,-65.756464,-1.682005,0.294233,-0.268426
21.580425,59.372885,-65.771771,-1.682005,0.306364,-0.279125
21.631027,59.372090,-65.789194,-1.682005,0.344719,-0.236354
21.682151,59.369666,-65.803583,-1.682005,0.291997,-0.065455
21.731508,59.366641,-65.820121,-1.682005,0.335299,-0.052523
21.784053,59.363265,-65.836279,-1.682005,0.330193,-0.007419
21.832333,59.360180,-65.853171,-1.682005,0.343690,-0.006598
21.881398,59.356737,-65.870090,-1.682005,0.345607,0.009694
21.930596,59.353130,-65.887141,-1.682005,0.348164,-0.000237
21.982993,59.360510,-65.895072,-1.682005,0.124639,-0.008595
22.032157,59.356952,-65.912172,-1.682005,0.348959,0.003606
22.082482,59.353397,-65.929195,-1.682005,0.348263,0.003182
22.132445,59.349847,-65.946273,-1.682005,0.348363,0.005567
22.182868,59.346261,-65.963345,-1.682005,0.348951,0.002376
22.237200,59.342586,-65.980361,-1.682005,0.347705,-0.004250
22.288751,59.339123,-65.997309,-1.682005,0.346116,0.007350
22.336267,59.335399,-66.014237,-1.682005,0.346783,-0.019751
22.389431,59.331749,-66.031337,-1.682005,0.349718,-0.000400
22.438124,59.328062,-66.048437,-1.682005,0.350068,-0.021863
22.483365,59.324397,-66.065529,-1.682005,0.349557,0.003329
22.533647,59.320751,-66.082548,-1.682005,0.347909,-0.000130
22.583456,59.317032,-66.099566,-1.682005,0.348562,0.003785
22.646849,59.313288,-66.116669,-1.682005,0.349311,0.003125
22.701549,59.309579,-66.133618,-1.682005,0.347936,0.002192
22.758492,59.305940,-66.150638,-1.682005,0.347691,-0.000008
22.758499,59.302252,-66.167603,-1.682005,0.347693,0.000880
22.815992,59.298583,-66.184639,-1.682005,0.348326,0.006452
22.856939,59.294936,-66.201709,-1.682005,0.349181,-0.001841
22.908957,59.291288,-66.218791,-1.682005,0.348937,-0.000006
22.958159,59.287643,-66.235828,-1.682005,0.349187,0.000562
23.009678,59.283994,-66.252912,-1.682005,0.349062,0.000155
23.056421,59.280354,-66.269934,-1.682005,0.347941,0.000764
23.109262,59.276714,-66.286972,-1.682005,0.348315,0.000288
23.163564,59.273072,-66.304030,-1.682005,0.349563,0.000168
23.222512,59.269434,-66.321071,-1.682005,0.347942,0.000105
23.276430,59.265814,-66.338031,-1.682005,0.347319,0.000128
23.325077,59.262164,-66.355127,-1.682005,0.348690,0.000027
23.374980,59.258529,-66.372132,-1.682005,0.348067,0.000261
23.429564,59.254905,-66.389113,-1.682005,0.347319,-0.000006
23.481762,59.251265,-66.406121,-1.682005,0.348564,0.000969
23.531244,59.247610,-66.423218,-1.682005,0.348939,0.000823
23.583549,59.243919,-66.440207,-1.682005,0.348190,-0.000320
23.637841,59.240192,-66.457214,-1.682005,0.347811,-0.000460
23.684084,59.236567,-66.474201,-1.682005,0.347943,0.000001
23.736104,59.232952,-66.491246,-1.682005,0.348191,0.001130
23.785981,59.229319,-66.508320,-1.682005,0.349190,0.000214
23.831439,59.225695,-66.525427,-1.682005,0.349190,0.000746
23.881324,59.222090,-66.542395,-1.682005,0.347819,0.000329
23.931118,59.218517,-66.559453,-1.682005,0.348157,0.026586
23.982971,59.214904,-66.576504,-1.682005,0.348941,-0.000011
24.033989,59.211180,-66.593610,-1.682005,0.349177,-0.004948
24.081753,59.207555,-66.610637,-1.682005,0.349066,-0.000558
24.131012,59.203930,-66.627723,-1.682005,0.348941,-0.000006
24.182580,59.200307,-66.644780,-1.682005,0.348817,-0.000566
24.242490,59.196705,-66.661781,-1.682005,0.347193,-0.001903
24.295307,59.193107,-66.678714,-1.682005,0.346947,-0.000627
24.346130,59.189472,-66.695793,-1.682005,0.348319,-0.000643
24.394165,59.185858,-66.712832,-1.682005,0.348692,-0.000202
24.443968,59.182244,-66.729848,-1.682005,0.347944,0.000000
24.493629,59.178640,-66.746815,-1.682005,0.347071,-0.000017
24.544057,59.175020,-66.763863,-1.682005,0.348068,-0.000010
24.594535,59.171440,-66.780847,-1.682005,0.347818,0.000773
24.644388,59.167846,-66.797892,-1.682005,0.348197,0.001899
24.698508,59.164298,-66.814974,-1.682005,0.349320,0.003372
24.750012,59.160700,-66.832098,-1.682005,0.349315,0.001523
24.803236,59.157336,-66.849241,-1.682005,0.349988,0.012396
24.853652,59.153773,-66.866363,-1.682005,0.349444,0.003200
24.853677,59.150217,-66.883458,-1.682005,0.349314,0.002091
24.909236,59.146569,-66.900522,-1.682005,0.348813,-0.001279
24.959690,59.142886,-66.917556,-1.682005,0.348181,-0.003517
25.013584,59.139292,-66.934571,-1.682005,0.348315,0.000025
25.066598,59.135800,-66.951586,-1.682005,0.347425,0.002966
25.116851,59.132279,-66.968610,-1.682005,0.347547,0.003477
25.169257,59.128739,-66.985563,-1.682005,0.346812,0.001729
25.222115,59.125138,-67.002557,-1.682005,0.346947,0.001639
25.272939,59.121548,-67.019581,-1.682005,0.348572,0.001956
25.321371,59.117941,-67.036731,-1.682005,0.349315,-0.000098
25.369371,59.114524,-67.053764,-1.682005,0.348098,0.036511
25.419405,59.110980,-67.070776,-1.682005,0.346821,-0.000255
25.469677,59.107425,-67.087802,-1.682005,0.348442,-0.000010
25.520753,59.103859,-67.104884,-1.682005,0.349190,-0.000005
25.573325,59.100308,-67.121953,-1.682005,0.348691,-0.001128
25.622374,59.096724,-67.139116,-1.682005,0.349312,-0.001393
25.681769,59.093160,-67.156161,-1.682005,0.350056,-0.002240
25.730628,59.089575,-67.173346,-1.682005,0.350062,-0.000362
25.788424,59.086009,-67.190404,-1.682005,0.349065,-0.000006
25.842117,59.082467,-67.207394,-1.682005,0.346946,-0.000327
25.896671,59.078933,-67.224339,-1.682005,0.346322,-0.002316
25.951349,59.075388,-67.241404,-1.682005,0.348568,0.001389
26.001319,59.071853,-67.258468,-1.682005,0.348567,0.001203
26.053143,59.068308,-67.275520,-1.682005,0.347820,0.000882
26.104974,59.064779,-67.292577,-1.682005,0.349201,0.002328
26.153945,59.061233,-67.309716,-1.682005,0.349446,0.001572
26.153953,59.057692,-67.326755,-1.682005,0.348316,0.000823
26.206407,59.054140,-67.343830,-1.682005,0.348441,0.000919
26.257891,59.050567,-67.360951,-1.682005,0.350436,0.000003
26.315025,59.046977,-67.378150,-1.682005,0.351060,-0.000004
26.368119,59.043417,-67.395276,-1.682005,0.350063,0.001140
26.427132,59.039872,-67.412294,-1.682005,0.347195,-0.000114
26.486911,59.036349,-67.429219,-1.682005,0.345823,0.000625
26.542171,59.032797,-67.446245,-1.682005,0.347819,-0.000008
26.596867,59.029261,-67.463248,-1.682005,0.348067,0.000565
26.649604,59.025712,-67.480316,-1.682005,0.347694,0.000615
26.700861,59.022176,-67.497404,-1.682005,0.348946,0.001601
26.759762,59.018634,-67.514502,-1.682005,0.349320,0.001563
26.818769,59.015096,-67.531589,-1.682005,0.349316,0.000972
26.818781,59.011554,-67.548703,-1.682005,0.349315,0.001141
26.872025,59.008017,-67.565851,-1.682005,0.350444,0.001436
26.906011,59.004452,-67.583098,-1.682005,0.352060,0.000905
26.957977,59.000909,-67.600213,-1.682005,0.349437,0.000977
27.007801,58.997384,-67.617183,-1.682005,0.346821,0.000194
27.058061,58.993842,-67.634229,-1.682005,0.348816,0.000050
27.111109,58.990284,-67.651379,-1.682005,0.349565,0.000627
27.168734,58.986767,-67.668329,-1.682005,0.346821,0.000275
27.224121,58.983249,-67.685369,-1.682005,0.347320,0.001214
27.274866,58.979750,-67.702379,-1.682005,0.347201,0.001283
27.330784,58.976306,-67.719174,-1.682005,0.342722,0.002772
27.389384,58.972865,-67.735834,-1.682005,0.340966,0.001072
27.441209,58.969435,-67.752460,-1.682005,0.338846,0.000929
27.494146,58.966024,-67.768885,-1.682005,0.335975,-0.000001
27.545997,58.962617,-67.785412,-1.682005,0.337719,0.001250
27.597060,58.959172,-67.801993,-1.682005,0.338717,0.000004
27.650595,58.955786,-67.818520,-1.682005,0.337221,-0.000070
27.709191,58.952429,-67.834984,-1.682005,0.335970,-0.000850
27.709200,58.949032,-67.851347,-1.682005,0.334230,-0.000004
27.762555,58.945701,-67.867647,-1.682005,0.332980,-0.000680
27.806544,58.942396,-67.883958,-1.682005,0.332602,-0.001086
27.868065,58.939030,-67.900163,-1.682005,0.331113,-0.000006
27.920375,58.935707,-67.916413,-1.682005,0.331486,-0.000562
27.976628,58.932331,-67.932667,-1.682005,0.332858,-0.000006
28.027380,58.929011,-67.948935,-1.682005,0.331235,-0.000770
28.079658,58.925464,-67.965005,-1.682005,0.329543,0.006282
28.134848,58.922173,-67.981196,-1.682005,0.329988,-0.000674
28.181132,58.918814,-67.997381,-1.682005,0.330864,0.000005
28.234940,58.915481,-68.013697,-1.682005,0.332981,-0.000422
28.288665,58.912136,-68.030075,-1.682005,0.334601,-0.000302
28.343110,58.908802,-68.046410,-1.682005,0.332980,-0.000277
28.396096,58.905497,-68.062549,-1.682005,0.329989,0.000155
28.447633,58.902179,-68.078743,-1.682005,0.330488,0.000203
28.502935,58.898855,-68.094974,-1.682005,0.331361,0.000197
