0.00000,6614809.2777635325,594469.9753969068,99.02571883593919,0.8984278593551176
0.01026,6614809.277343068,594469.975196308,99.02575127262389,0.8980678593551175
0.01667,6614809.277358402,594469.975184204,99.02576586970827,0.8980678593551175
0.02228,6614809.277358402,594469.975184204,99.02576586970827,0.8980678593551175
0.03476,6614809.277337338,594469.9751296374,99.02580368338386,0.8980178593551176
0.03875,6614809.277337338,594469.9751296374,99.02580368338386,0.8980178593551176
0.15536,6614809.277172608,594469.9750492385,99.02581793093123,0.8978578593551174
0.31904,6614809.276972885,594469.9751236356,99.02569552935893,0.8977278593551175
0.49491,6614809.276909456,594469.975167605,99.02564013988012,0.8977078593551173
0.64468,6614809.276799971,594469.975105862,99.02565640071407,0.8975078593551173
0.81430,6614809.276795206,594469.9751468849,99.02562158333603,0.8975078593551173
0.97661,6614809.2757952055,594469.9771468845,99.02562158321962,0.8975078593551173
1.14171,6614809.275797049,594469.977142285,99.0256258919253,0.8975178593551174
1.32179,6614809.275745049,594469.9771028871,99.02564180648187,0.8974578593551175
1.47525,6614809.275644706,594469.9770862926,99.02562422485789,0.8973678593551173
1.68022,6614809.275530155,594469.9770532699,99.02561560715549,0.8972078593551176
1.80367,6614809.275530155,594469.9770532699,99.02561560715549,0.8972078593551176
2.01371,6614809.275530155,594469.9770532699,99.02561560715549,0.8972078593551176
2.18850,6614809.275559734,594469.9770608558,99.02561859518755,0.8972278593551173
2.30670,6614809.275559734,594469.9770608558,99.02561859518755,0.8972278593551173
2.49706,6614809.264257166,594469.9740281265,99.02555160643533,0.8969078593551174
2.63279,6614809.264136481,594469.9739842787,99.02554994059028,0.8967978593551176
2.84476,6614809.264136481,594469.9739842787,99.02554994059028,0.8967978593551176
2.96504,6614809.264153383,594469.9739584756,99.02557613747194,0.8967978593551176
3.13624,6614809.264153383,594469.9739584756,99.02557613747194,0.8967978593551176
3.30411,6614809.264153383,594469.9739584756,99.02557613747194,0.8967978593551176
3.51724,6614809.272012171,594469.9748847974,99.02559239626862,0.8965578593551173
3.62938,6614809.272012171,594469.9748847974,99.02559239626862,0.8965578593551173
3.79700,6614809.272012171,594469.9748847974,99.02559239626862,0.8965578593551173
3.96383,6614809.271994753,594469.9748924543,99.02558079117443,0.8965378593551177
4.13339,6614809.271994753,594469.9748924543,99.02558079117443,0.8965378593551177
4.31946,6614809.267938566,594469.9769155569,99.0255446570809,0.8964478593551175
4.46867,6614809.267938566,594469.9769155569,99.0255446570809,0.8964478593551175
4.62979,6614809.267938566,594469.9769155569,99.0255446570809,0.8964478593551175
4.79932,6614809.267934369,594469.9769066103,99.02555063401815,0.8964078593551172
4.96562,6614809.267934369,594469.9769066103,99.02555063401815,0.8964078593551172
