Img_Time(Sec),GPS_Time(Sec),Lat(deg),Long(deg),UTM_x(m),UTM_y(m)
39.96405,39.69248,59.6611418555,10.6749987883,6614865.007,594374.740
40.12504,39.69248,59.6611418555,10.6749987883,6614865.007,594374.740
40.29295,40.68177,59.6611436283,10.6750034800,6614865.211,594375.000
40.47127,40.68177,59.6611436283,10.6750034800,6614865.211,594375.000
40.63139,40.68177,59.6611436283,10.6750034800,6614865.211,594375.000
40.82140,40.68177,59.6611436283,10.6750034800,6614865.211,594375.000
40.96260,40.68177,59.6611436283,10.6750034800,6614865.211,594375.000
41.13104,40.68177,59.6611436283,10.6750034800,6614865.211,594375.000
41.20444,41.69815,59.6611453165,10.6750079600,6614865.405,594375.247
41.38345,41.69815,59.6611453165,10.6750079600,6614865.405,594375.247
41.54374,41.69815,59.6611453165,10.6750079600,6614865.405,594375.247
41.70566,41.69815,59.6611453165,10.6750079600,6614865.405,594375.247
41.87461,41.69815,59.6611453165,10.6750079600,6614865.405,594375.247
42.03714,41.69815,59.6611453165,10.6750079600,6614865.405,594375.247
42.20147,42.68677,59.6611470710,10.6750125617,6614865.607,594375.502
42.38260,42.68677,59.6611470710,10.6750125617,6614865.607,594375.502
42.53499,42.68677,59.6611470710,10.6750125617,6614865.607,594375.502
42.71217,42.68677,59.6611470710,10.6750125617,6614865.607,594375.502
42.86589,42.68677,59.6611470710,10.6750125617,6614865.607,594375.502
43.08762,42.68677,59.6611470710,10.6750125617,6614865.607,594375.502
43.19906,43.70245,59.6611489158,10.6750173967,6614865.820,594375.769
43.36716,43.70245,59.6611489158,10.6750173967,6614865.820,594375.769
43.56997,43.70245,59.6611489158,10.6750173967,6614865.820,594375.769
43.69759,43.70245,59.6611489158,10.6750173967,6614865.820,594375.769
43.89525,43.70245,59.6611489158,10.6750173967,6614865.820,594375.769
44.03128,43.70245,59.6611489158,10.6750173967,6614865.820,594375.769
44.20828,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
44.36190,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
44.53017,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
44.69515,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
44.86328,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
45.02990,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
45.19140,44.70433,59.6611507472,10.6750220383,6614866.030,594376.025
45.39641,45.69399,59.6611525912,10.6750265933,6614866.242,594376.277
45.52707,45.69399,59.6611525912,10.6750265933,6614866.242,594376.277
45.71217,45.69399,59.6611525912,10.6750265933,6614866.242,594376.277
45.86499,45.69399,59.6611525912,10.6750265933,6614866.242,594376.277
46.06850,45.69399,59.6611525912,10.6750265933,6614866.242,594376.277
46.23164,45.69399,59.6611525912,10.6750265933,6614866.242,594376.277
46.35260,46.81300,59.6611542413,10.6750314167,6614866.432,594376.544
46.55837,46.81300,59.6611542413,10.6750314167,6614866.432,594376.544
46.68515,46.81300,59.6611542413,10.6750314167,6614866.432,594376.544
46.91296,46.81300,59.6611542413,10.6750314167,6614866.432,594376.544
47.01847,46.81300,59.6611542413,10.6750314167,6614866.432,594376.544
47.18697,46.81300,59.6611542413,10.6750314167,6614866.432,594376.544
47.34917,47.77212,59.6611559707,10.6750361417,6614866.632,594376.805
47.51534,47.77212,59.6611559707,10.6750361417,6614866.632,594376.805
47.68258,47.77212,59.6611559707,10.6750361417,6614866.632,594376.805
47.85265,47.77212,59.6611559707,10.6750361417,6614866.632,594376.805
48.02353,47.77212,59.6611559707,10.6750361417,6614866.632,594376.805
48.20669,47.77212,59.6611559707,10.6750361417,6614866.632,594376.805
48.34401,48.89753,59.6611577768,10.6750408300,6614866.839,594377.064
48.51094,48.89753,59.6611577768,10.6750408300,6614866.839,594377.064
48.68873,48.89753,59.6611577768,10.6750408300,6614866.839,594377.064
48.84769,48.89753,59.6611577768,10.6750408300,6614866.839,594377.064
49.06151,48.89753,59.6611577768,10.6750408300,6614866.839,594377.064
49.17444,48.89753,59.6611577768,10.6750408300,6614866.839,594377.064
49.37999,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
49.50626,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
49.72048,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
49.83945,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
50.04117,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
50.17003,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
50.37897,49.70153,59.6611595872,10.6750455800,6614867.048,594377.327
50.50686,51.15834,59.6611614097,10.6750504533,6614867.258,594377.596
50.67406,51.15834,59.6611614097,10.6750504533,6614867.258,594377.596
50.84176,51.15834,59.6611614097,10.6750504533,6614867.258,594377.596
51.03697,51.15834,59.6611614097,10.6750504533,6614867.258,594377.596
51.16541,51.15834,59.6611614097,10.6750504533,6614867.258,594377.596
51.33527,51.15834,59.6611614097,10.6750504533,6614867.258,594377.596
51.50353,51.70327,59.6611631105,10.6750550850,6614867.454,594377.852
51.68325,51.70327,59.6611631105,10.6750550850,6614867.454,594377.852
51.88477,51.70327,59.6611631105,10.6750550850,6614867.454,594377.852
51.99641,51.70327,59.6611631105,10.6750550850,6614867.454,594377.852
52.16287,51.70327,59.6611631105,10.6750550850,6614867.454,594377.852
52.32847,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
52.49329,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
52.66654,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
52.84114,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
52.99419,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
53.19734,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
53.32646,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
53.52543,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
53.69773,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
53.85429,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
54.00955,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
54.16095,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
54.33187,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
54.49834,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
54.66245,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
54.86623,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
55.02140,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
55.16457,52.73110,59.6611648692,10.6750597567,6614867.656,594378.110
55.16457,54.71995,59.6611702582,10.6750737683,6614868.276,594378.885
55.32971,55.72065,59.6611721697,10.6750785200,6614868.496,594379.147
55.49709,55.72065,59.6611721697,10.6750785200,6614868.496,594379.147
55.66490,55.72065,59.6611721697,10.6750785200,6614868.496,594379.147
55.83329,55.72065,59.6611721697,10.6750785200,6614868.496,594379.147
56.01683,55.72065,59.6611721697,10.6750785200,6614868.496,594379.147
56.16794,55.72065,59.6611721697,10.6750785200,6614868.496,594379.147
56.34078,56.77555,59.6611736857,10.6750829750,6614868.671,594379.394
56.49947,56.77555,59.6611736857,10.6750829750,6614868.671,594379.394
56.68395,56.77555,59.6611736857,10.6750829750,6614868.671,594379.394
56.85167,56.77555,59.6611736857,10.6750829750,6614868.671,594379.394
56.99880,56.77555,59.6611736857,10.6750829750,6614868.671,594379.394
