Time(Sec),X(m),Y(m),theta(rad),V_x(m/s),V_y(m/s)
0.000000,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000038,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000122,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000247,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000256,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000310,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000521,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000526,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000535,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.000575,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001028,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001091,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001114,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001153,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001227,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001298,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001383,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001476,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001594,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001647,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001814,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.001930,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002050,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002083,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002229,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002270,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002285,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002446,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.002579,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.003938,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.003941,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.003944,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.003990,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.003996,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.006721,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.007867,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.008586,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.200336,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.200472,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.200541,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.247336,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.610017,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.610040,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.610069,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.610335,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.610345,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.610352,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.653273,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.653278,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.653283,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.660376,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.713485,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.781170,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.806819,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.913904,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.927430,-0.003880,0.000009,-0.000022,0.000000,0.000000
0.979912,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.019967,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.075391,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.153104,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.166812,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.206597,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.276769,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.352916,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.406506,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.473095,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.513063,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.553316,-0.003880,0.000009,-0.000022,0.000000,0.000000
1.572752,-0.002969,0.000010,-0.000022,0.018197,-0.000043
1.735566,-0.002059,0.000011,-0.000022,0.018200,-0.000016
1.752934,0.003890,0.000016,-0.000022,0.119034,-0.000154
1.752954,0.009839,0.000026,-0.000022,0.119016,-0.000280
1.821708,0.019946,0.000746,-0.000022,0.201833,-0.032579
1.914751,0.030155,0.000778,-0.000022,0.204516,-0.001678
2.145464,0.044744,-0.001145,-0.000022,0.291712,0.099742
2.145469,0.059602,-0.000372,-0.000022,0.297341,-0.038154
2.145819,0.077847,-0.000369,-0.000022,0.364785,0.001481
2.145823,0.096083,-0.000367,-0.000022,0.364785,0.001579
2.166017,0.112927,-0.000403,-0.000022,0.336706,0.003804
2.166024,0.129758,-0.000433,-0.000022,0.336708,0.003449
2.179487,0.142008,-0.001113,-0.000022,0.245323,0.024440
2.206137,0.154345,-0.001043,-0.000022,0.246743,-0.001707
2.273600,0.162189,-0.001011,-0.000022,0.156791,0.001102
2.325866,0.170034,-0.000971,-0.000022,0.156814,0.000431
2.366641,0.176074,-0.000946,-0.000022,0.120904,0.000785
2.405929,0.182125,-0.000923,-0.000022,0.120907,0.000675
2.458979,0.188488,-0.000899,-0.000022,0.127284,0.000035
2.512756,0.194851,-0.000876,-0.000022,0.127284,0.000031
2.660303,0.203150,-0.000845,-0.000022,0.165934,0.000159
2.712330,0.211444,-0.000815,-0.000022,0.165933,0.000102
2.712356,0.220299,-0.000782,-0.000022,0.176777,0.000145
2.752058,0.229132,-0.000748,-0.000022,0.176777,0.000125
2.765280,0.237954,-0.000716,-0.000022,0.176278,0.000082
2.818674,0.246751,-0.000683,-0.000022,0.176278,0.000155
2.885729,0.254918,-0.000653,-0.000022,0.163063,0.000135
2.912027,0.263055,-0.000622,-0.000022,0.163063,0.000118
2.992408,0.268812,-0.000600,-0.000022,0.115065,0.000092
3.005713,0.274563,-0.000579,-0.000022,0.115065,0.000097
3.059152,0.279571,-0.000560,-0.000022,0.099981,0.000083
3.138567,0.284563,-0.000542,-0.000022,0.099981,0.000082
3.178685,0.288256,-0.000528,-0.000022,0.073799,0.000115
3.205514,0.291941,-0.000514,-0.000022,0.073800,0.000081
3.258800,0.296448,-0.000496,-0.000022,0.090010,0.000126
3.311930,0.300943,-0.000479,-0.000022,0.090010,0.000130
3.365910,0.305216,-0.000461,-0.000022,0.085394,0.000213
3.419852,0.309485,-0.000444,-0.000022,0.085395,0.000113
3.471858,0.313664,-0.000427,-0.000022,0.083526,0.000098
3.512058,0.317837,-0.000411,-0.000022,0.083526,0.000124
3.564999,0.322537,-0.000392,-0.000022,0.094124,0.000171
3.632003,0.327248,-0.000373,-0.000022,0.094124,0.000222
3.668437,0.334180,-0.000344,-0.000022,0.138762,0.000369
3.751773,0.341122,-0.000313,-0.000022,0.138767,0.000565
3.818462,0.348808,-0.000281,-0.000022,0.153590,0.000298
3.871644,0.356481,-0.000248,-0.000022,0.153590,0.000338
3.871650,0.365772,-0.000206,-0.000022,0.185759,0.000476
3.951389,0.375045,-0.000165,-0.000022,0.185758,0.000439
4.005110,0.384689,-0.000133,-0.000022,0.192360,-0.000003
4.072010,0.394288,-0.000100,-0.000022,0.192360,-0.000004
4.295298,0.404019,-0.000056,-0.000022,0.194354,0.000445
4.295304,0.413734,-0.000014,-0.000022,0.194354,0.000407
4.295699,0.423522,0.000032,-0.000022,0.195725,0.000392
4.295703,0.433300,0.000074,-0.000022,0.195725,0.000392
4.311159,0.443202,0.000117,-0.000022,0.198096,0.000318
4.338057,0.453096,0.000161,-0.000022,0.198096,0.000450
4.392169,0.463782,0.000199,-0.000022,0.213553,-0.000000
4.405525,0.474459,0.000236,-0.000022,0.213553,-0.000001
4.471670,0.486458,0.000287,-0.000022,0.239611,0.000288
4.524431,0.498433,0.000339,-0.000022,0.239611,0.000320
4.578679,0.511531,0.000392,-0.000022,0.262174,0.000191
4.604400,0.524632,0.000446,-0.000022,0.262174,0.000210
4.657838,0.538567,0.000502,-0.000022,0.278256,0.000086
4.724211,0.552478,0.000558,-0.000022,0.278255,0.000061
4.777861,0.568877,0.000626,-0.000022,0.327629,0.000567
4.857603,0.585232,0.000695,-0.000022,0.327629,0.000662
4.870845,0.602498,0.000766,-0.000022,0.344826,-0.000054
4.911499,0.619941,0.000829,-0.000022,0.349315,-0.000001
4.964103,0.637411,0.000901,-0.000022,0.349315,-0.000078
5.057687,0.654852,0.000965,-0.000022,0.348941,-0.000001
5.137647,0.672280,0.001035,-0.000022,0.348441,-0.000368
5.318836,0.689724,0.001107,-0.000022,0.348442,-0.000175
5.318840,0.707205,0.001170,-0.000022,0.349065,-0.000008
5.350976,0.724620,0.001232,-0.000022,0.349439,-0.000008
5.351011,0.742087,0.001305,-0.000022,0.349190,-0.000122
5.404102,0.759501,0.001378,-0.000022,0.348816,-0.000143
5.418811,0.776405,0.001538,-0.000022,0.337087,0.009932
5.418855,0.793710,0.001179,-0.000022,0.347053,0.032316
5.457188,0.811014,0.001613,-0.000022,0.345585,0.069630
5.524104,0.828321,0.001526,-0.000022,0.345250,0.074517
5.591583,0.845343,0.000779,-0.000022,0.340847,0.112096
5.643751,0.861945,0.001194,-0.000022,0.332514,0.165968
5.697345,0.877879,0.001672,-0.000022,0.319271,0.209401
5.791100,0.894096,0.000698,-0.000022,0.322953,0.206844
5.884083,0.912307,0.001076,-0.000022,0.364006,0.158739
5.884128,0.929966,0.001549,-0.000022,0.353063,0.172074
5.977089,0.946977,0.002600,-0.000022,0.340686,0.028569
5.977099,0.946831,0.002688,-0.000022,-0.002796,0.043400
6.123360,0.963992,0.004093,-0.000022,0.343990,-0.020051
6.123372,0.981413,0.005304,-0.000022,0.349083,-0.006429
6.190121,0.998714,0.006473,-0.000022,0.347340,0.002341
6.190138,1.016034,0.007856,-0.000022,0.347193,0.003999
6.190187,1.033544,0.008994,-0.000022,0.350866,-0.000540
6.204950,1.051057,0.010156,-0.000022,0.351350,-0.000405
6.284493,1.068417,0.011309,-0.000022,0.347605,-0.000434
6.336710,1.085701,0.012458,-0.000022,0.346974,-0.000337
6.389992,1.103092,0.013630,-0.000022,0.348229,0.001356
6.443428,1.120021,0.016346,-0.000022,0.341134,0.089433
6.523254,1.137471,0.017532,-0.000022,0.349207,-0.008263
6.630211,1.154805,0.018728,-0.000022,0.348010,-0.002825
6.630215,1.172165,0.019848,-0.000022,0.348193,-0.050033
6.750688,1.189635,0.020982,-0.000022,0.349938,-0.003323
6.750698,1.206959,0.022121,-0.000022,0.347444,-0.000655
6.830361,1.224241,0.023094,-0.000022,0.346636,0.004558
6.830422,1.241577,0.024464,-0.000022,0.347784,-0.003671
6.896610,1.259068,0.025723,-0.000022,0.349926,-0.001699
6.896623,1.276472,0.027019,-0.000022,0.349422,0.000129
6.990148,1.293754,0.028320,-0.000022,0.346548,0.000966
7.072845,1.311047,0.029614,-0.000022,0.347297,0.000170
7.110395,1.328553,0.030919,-0.000022,0.350913,0.000145
7.110403,1.346061,0.032224,-0.000022,0.350165,0.000042
7.125381,1.363371,0.033509,-0.000022,0.347674,0.000188
7.125381,1.380712,0.034801,0.067980,0.348046,-0.000073
7.177018,1.398183,0.036109,0.067980,0.350135,-0.004163
7.270630,1.415898,0.037399,0.067980,0.355260,-0.001621
7.350828,1.433435,0.038758,0.067980,0.351525,-0.005127
7.350844,1.450756,0.039318,0.067980,0.346686,-0.033245
7.403756,1.467855,0.041224,0.067980,0.343303,-0.094239
7.417175,1.484952,0.042485,0.067980,0.343250,-0.095478
7.470512,1.501716,0.044078,0.067980,0.336695,-0.093161
7.523897,1.518028,0.045235,0.067980,0.326917,-0.025474
7.617004,1.534626,0.046203,0.067980,0.332908,-0.040961
7.684800,1.551189,0.047130,0.067980,0.331386,-0.016697
7.776962,1.568387,0.047973,0.067980,0.344764,-0.008386
7.776971,1.585164,0.050147,0.067980,0.336742,-0.067444
7.830387,1.601288,0.050995,0.067980,0.323393,-0.007048
7.830393,1.617158,0.051849,0.067980,0.317373,0.004997
7.896838,1.632810,0.052968,0.067980,0.313782,0.008044
7.950659,1.648557,0.053470,0.067980,0.315106,-0.006598
8.003447,1.664227,0.054665,0.067980,0.314226,0.014031
8.056657,1.679802,0.055598,0.067980,0.312084,-0.010793
8.109924,1.695456,0.056375,0.067980,0.313642,-0.008361
8.163413,1.711068,0.056157,0.067980,0.311286,0.043300
8.230033,1.726626,0.057685,0.067980,0.312287,-0.034231
8.311283,1.742308,0.058421,0.067980,0.314027,-0.002109
8.311345,1.758064,0.059177,0.067980,0.315122,-0.001621
8.363157,1.773820,0.060102,0.067980,0.316146,-0.004767
8.376603,1.789669,0.060924,0.067980,0.317579,-0.002936
8.444136,1.805403,0.061698,0.067980,0.314583,-0.004288
8.524611,1.821119,0.062399,0.067980,0.314776,-0.000974
8.577304,1.836902,0.063137,0.067980,0.316274,-0.001113
8.577315,1.852688,0.063912,0.067980,0.315774,-0.001784
8.629632,1.868474,0.064688,0.067980,0.315898,-0.002033
8.669973,1.884277,0.065423,0.067980,0.316397,-0.000954
8.723620,1.900351,0.066082,0.067980,0.322001,-0.005588
8.776596,1.916214,0.067061,0.067980,0.317502,-0.019542
8.844949,1.931655,0.067514,0.067980,0.308776,-0.050521
8.896296,1.947347,0.068981,0.067980,0.314286,-0.076067
8.949645,1.962916,0.069781,0.067980,0.313043,-0.035494
9.016126,1.978424,0.070503,0.067980,0.310222,-0.031630
9.096377,1.993859,0.071051,0.067980,0.308858,-0.008281
9.202825,2.009508,0.071538,0.067980,0.313119,-0.008409
9.202831,2.025207,0.072079,0.067980,0.314074,-0.004800
9.282854,2.040971,0.072638,0.067980,0.315379,-0.005447
9.282883,2.056688,0.071981,0.067980,0.313725,0.028677
9.376099,2.072559,0.072676,0.067980,0.317593,-0.001626
9.376115,2.088603,0.072797,0.067980,0.321337,0.000329
9.482684,2.104529,0.073866,0.067980,0.318464,-0.023129
9.482692,2.119974,0.074550,0.067980,0.309558,-0.033595
9.535680,2.135569,0.075275,0.067980,0.311832,-0.043246
9.535684,2.151275,0.075863,0.067980,0.314670,-0.012733
9.629090,2.166940,0.076194,0.067980,0.313433,0.013658
9.642701,2.182653,0.076577,0.067980,0.314677,0.002645
9.722514,2.198448,0.076993,0.067980,0.315916,0.004380
9.802319,2.214246,0.077687,0.067980,0.315940,-0.016519
9.802322,2.229660,0.080314,0.067980,0.309138,-0.050272
9.855888,2.245664,0.080844,0.067980,0.321056,-0.003220
9.868925,2.262136,0.081317,0.067980,0.329066,-0.000171
10.091807,2.279190,0.081719,0.067980,0.341046,-0.000039
10.092331,2.296661,0.082132,0.067980,0.349403,-0.000039
10.092336,2.314156,0.082545,0.067980,0.350400,-0.000042
10.109097,2.331704,0.082961,0.067980,0.350652,-0.000036
10.137335,2.349126,0.083373,0.067980,0.348907,-0.000048
10.228878,2.366501,0.083784,0.067980,0.347916,-0.000042
10.255229,2.383945,0.084235,0.067980,0.349060,0.004526
10.268790,2.401367,0.084748,0.067980,0.347833,0.005397
10.322899,2.418675,0.085008,0.067980,0.346631,-0.014960
10.393429,2.436136,0.085650,0.067980,0.349134,0.009569
10.442036,2.453580,0.086122,0.067980,0.349184,0.002154
10.468767,2.470971,0.086633,0.067980,0.348068,0.004226
10.548577,2.488369,0.087137,0.067980,0.348443,0.002825
10.575216,2.505802,0.087614,0.067980,0.348693,0.002185
10.628635,2.523245,0.088113,0.067980,0.348692,0.002666
10.668527,2.540673,0.088560,0.067980,0.348939,0.001009
10.735167,2.558131,0.088991,0.067980,0.349187,-0.000006
10.802435,2.575557,0.089420,0.067980,0.348688,-0.000007
10.882595,2.592992,0.089883,0.067980,0.348567,0.001410
10.961630,2.610384,0.090352,0.067980,0.347821,0.001632
10.961641,2.627731,0.090782,0.067980,0.347194,0.000019
11.015528,2.645156,0.091215,0.067980,0.348441,0.000033
11.028791,2.662614,0.091649,0.067980,0.349438,0.000028
11.121716,2.680019,0.092082,0.067980,0.347942,0.000024
11.174968,2.697329,0.092545,0.067980,0.346573,0.001392
11.174976,2.714680,0.092998,0.067980,0.347443,0.001082
11.268253,2.732252,0.093445,0.067980,0.351436,0.000349
11.308287,2.749856,0.093943,0.067980,0.352072,-0.003370
11.428059,2.767367,0.094286,0.067980,0.350357,-0.015329
11.468334,2.784891,0.094980,0.067980,0.350223,-0.034272
11.468341,2.802197,0.095541,0.067980,0.346713,-0.032807
11.534673,2.819593,0.095992,0.067980,0.347512,-0.030305
11.547767,2.836917,0.096074,0.067980,0.346681,0.021829
11.627887,2.854227,0.096434,0.067980,0.346416,-0.004612
11.694569,2.871856,0.096788,0.067980,0.352653,-0.001880
11.694590,2.889392,0.097278,0.067980,0.350630,-0.018309
11.801839,2.906406,0.097450,0.067980,0.340818,-0.030891
11.814531,2.923769,0.098011,0.067980,0.346682,-0.057175
11.868869,2.941215,0.098493,0.067980,0.349756,-0.032153
11.921290,2.958619,0.098866,0.067980,0.347617,-0.024726
11.974763,2.975931,0.099077,0.067980,0.346840,-0.000896
11.974785,2.993361,0.099281,0.067980,0.348131,-0.000957
12.028189,3.010750,0.099448,0.067980,0.347498,0.002186
12.067494,3.028104,0.099636,0.067980,0.347415,0.001598
12.134244,3.045506,0.099842,0.067980,0.348296,0.000010
12.187934,3.063026,0.100049,0.067980,0.350268,0.000005
12.241738,3.080505,0.100235,0.067980,0.350003,-0.000171
12.294163,3.097962,0.100441,0.067980,0.348391,-0.000140
12.347568,3.115494,0.100957,0.067980,0.351274,0.009274
12.414098,3.133000,0.101380,0.067980,0.350104,-0.003115
12.482011,3.150170,0.101686,0.067980,0.343777,-0.010524
12.560631,3.167415,0.102077,0.067980,0.344975,-0.014478
12.560636,3.184828,0.102268,0.067980,0.348070,-0.000041
12.753738,3.202267,0.102458,0.067980,0.348961,-0.000037
12.754245,3.220138,0.102665,0.067980,0.356742,0.011111
12.754255,3.237713,0.103383,0.067980,0.351560,-0.046553
12.774034,3.254804,0.103410,0.067980,0.342005,-0.075063
12.800592,3.271966,0.104493,0.067980,0.343458,-0.127246
12.814129,3.289029,0.104989,0.067980,0.341353,-0.061863
12.867058,3.305683,0.105250,0.067980,0.333361,-0.058064
12.947555,3.322850,0.105176,0.067980,0.343191,-0.117620
13.013940,3.339809,0.105656,0.067980,0.338813,-0.106859
13.066961,3.356391,0.105925,0.067980,0.331885,-0.106797
13.200309,3.373543,0.106705,0.067980,0.342255,-0.150135
13.226960,3.390499,0.106597,0.067980,0.338724,-0.058168
13.226966,3.407329,0.106371,0.067980,0.336377,-0.050470
13.240232,3.423747,0.105846,0.067980,0.329486,-0.003909
13.268012,3.440944,0.105259,0.067980,0.343526,-0.004773
13.333601,3.458218,0.104894,0.067980,0.345728,-0.008616
13.400217,3.475103,0.102061,0.067980,0.339425,0.063121
13.453888,3.492517,0.101433,0.067980,0.348669,-0.000650
13.506840,3.509976,0.100787,0.067980,0.349393,-0.000609
13.586921,3.527377,0.100713,0.067980,0.348171,0.006971
13.640058,3.544673,0.100201,0.067980,0.345606,0.007051
13.640067,3.561978,0.099681,0.067980,0.346449,0.003749
13.720062,3.579495,0.099132,0.067980,0.349828,0.004009
13.733252,3.596871,0.098469,0.067980,0.348777,-0.005912
13.799854,3.614309,0.098046,0.067980,0.347750,0.015020
13.893148,3.631661,0.097497,0.067980,0.348388,0.001938
13.960062,3.649136,0.097019,0.067980,0.348453,0.006866
13.960085,3.666567,0.096456,0.067980,0.349398,-0.000059
14.026358,3.684066,0.095890,0.067980,0.350281,-0.000134
14.049277,3.701491,0.095331,0.067980,0.348550,0.002416
14.119666,3.718918,0.094817,0.067980,0.347950,0.001972
14.186795,3.736366,0.094267,0.067980,0.348818,0.000482
14.186818,3.753734,0.093720,0.067980,0.348442,0.000350
14.242099,3.771127,0.093163,0.067980,0.348068,-0.000006
14.266767,3.788595,0.092603,0.067980,0.349689,-0.000005
14.346983,3.806072,0.092043,0.067980,0.349439,-0.000005
14.412936,3.823480,0.091486,0.067980,0.347944,-0.000010
14.506392,3.840902,0.090933,0.067980,0.349190,0.000059
14.560207,3.858380,0.090380,0.067980,0.349689,0.000104
14.560339,3.875803,0.089827,0.067980,0.348941,0.000086
14.612878,3.893236,0.089274,0.067980,0.348567,0.000063
14.626181,3.910653,0.088721,0.067980,0.348566,0.000132
14.679526,3.928116,0.088168,0.067980,0.349315,0.000039
14.733405,3.945584,0.087608,0.067980,0.349814,-0.000005
14.800268,3.962995,0.087049,0.067980,0.347819,-0.000007
14.853498,3.980295,0.086503,0.067980,0.346572,0.000112
14.906399,3.997694,0.085954,0.067980,0.347819,0.000051
15.109748,4.015127,0.085403,0.067980,0.349066,0.000091
15.109753,4.032571,0.084852,0.067980,0.349065,0.000087
15.109761,4.049957,0.084300,0.067980,0.348193,-0.000144
15.146986,4.067432,0.083742,0.067980,0.349065,-0.000165
15.159857,4.084861,0.083185,0.067980,0.349440,-0.000277
15.186136,4.102301,0.082627,0.067980,0.348194,-0.000295
15.266007,4.119683,0.082072,0.067980,0.348318,-0.000252
15.332353,4.137066,0.081511,0.067980,0.347819,-0.000518
15.332359,4.154426,0.080957,0.067980,0.347694,-0.000326
15.385669,4.171905,0.080400,0.067980,0.349315,-0.000102
15.425713,4.189360,0.079844,0.067980,0.349938,-0.000072
15.506046,4.206765,0.079290,0.067980,0.347694,-0.000051
15.572407,4.224062,0.078740,0.067980,0.346697,-0.000063
15.638919,4.241545,0.078183,0.067980,0.349689,-0.000041
15.638922,4.259037,0.077627,0.067980,0.349814,-0.000046
15.705696,4.276393,0.077073,0.067980,0.347445,-0.000102
15.721828,4.293823,0.076521,0.067980,0.348318,-0.000345
15.785417,4.311335,0.075967,0.067980,0.349938,-0.000364
15.865456,4.328777,0.075412,0.067980,0.349688,-0.000265
15.985527,4.346232,0.074864,0.067980,0.348815,-0.001571
16.025429,4.363637,0.074308,0.067980,0.348816,-0.000285
16.025437,4.381132,0.073747,0.067980,0.349439,-0.000329
16.039499,4.398552,0.073192,0.067980,0.348940,-0.000168
16.091816,4.415908,0.072638,0.067980,0.347569,-0.000102
16.118397,4.433287,0.072084,0.067980,0.347569,-0.000066
16.211854,4.450698,0.071529,0.067980,0.348318,0.000850
16.278369,4.468113,0.070983,0.067980,0.348444,0.001490
16.331632,4.485570,0.070428,0.067980,0.349065,0.000033
16.331671,4.502964,0.069875,0.067980,0.348318,0.000106
16.398314,4.520364,0.069315,0.067980,0.347819,-0.000001
16.438053,4.537730,0.068757,0.067980,0.348193,-0.000001
16.491323,4.555105,0.068203,0.067980,0.347320,0.000148
16.571753,4.572500,0.067651,0.067980,0.348442,0.000100
16.651558,4.590012,0.067095,0.067980,0.350063,0.000138
16.651562,4.607392,0.066543,0.067980,0.348567,0.000123
16.848681,4.624788,0.065992,0.067980,0.347320,0.000151
17.038071,4.642201,0.065439,0.067980,0.348442,0.000162
17.038077,4.659660,0.064883,0.067980,0.348941,0.000207
17.038137,4.677072,0.064331,0.067980,0.348817,0.000347
17.251331,4.694522,0.063778,0.067980,0.348817,0.000283
17.251345,4.711870,0.063221,0.067980,0.348068,-0.000006
17.251351,4.729292,0.062662,0.067980,0.347819,-0.000005
17.251355,4.746701,0.062108,0.067980,0.348941,-0.000056
17.304961,4.764114,0.061550,0.067980,0.348317,0.000475
17.304967,4.781435,0.061002,0.067980,0.347195,0.000240
17.304973,4.798862,0.060449,0.067980,0.347320,0.000217
17.304976,4.816197,0.059894,0.067980,0.348068,-0.000009
17.318277,4.833618,0.059335,0.067980,0.347569,-0.000009
17.463202,4.850962,0.058793,0.067980,0.348068,0.000545
17.477920,4.868512,0.058247,0.067980,0.350438,0.000745
17.477924,4.886199,0.057562,0.067980,0.354489,-0.005280
17.517422,4.903848,0.057105,0.067980,0.352847,-0.004095
17.544331,4.921451,0.056242,0.067980,0.352547,-0.028046
17.571095,4.938841,0.056514,0.067980,0.347030,-0.077228
17.637511,4.955836,0.055721,0.067980,0.340595,-0.116254
17.744056,4.972995,0.055559,0.067980,0.342926,-0.125605
17.798475,4.989871,0.055100,0.067980,0.337067,-0.045541
17.798509,5.006900,0.054265,0.067980,0.341540,-0.055832
17.864173,5.023608,0.053500,0.067980,0.334826,-0.072828
17.877150,5.041008,0.053102,0.067980,0.347201,-0.085154
17.930729,5.058366,0.051831,0.067980,0.349120,-0.078317
18.011322,5.076110,0.051168,0.067980,0.353847,-0.094907
18.103920,5.093493,0.050043,0.067980,0.347784,-0.009125
18.172270,5.110767,0.048854,0.067980,0.346460,-0.010409
18.173898,5.127948,0.047409,0.067980,0.345585,0.019840
18.237767,5.145255,0.046149,0.067980,0.347043,0.003348
18.237791,5.162409,0.044241,0.067980,0.345246,0.010464
18.290382,5.179800,0.042699,0.067980,0.348450,-0.010843
18.330534,5.193557,0.025251,0.067980,0.299950,-0.403285
18.383917,5.211215,0.024031,0.067980,0.352677,0.003477
18.450591,5.228562,0.022919,0.067980,0.348593,0.006719
18.504057,5.245744,0.021571,0.067980,0.344834,-0.012696
18.557543,5.263137,0.020174,0.067980,0.349277,-0.012045
18.610271,5.280524,0.018592,0.067980,0.348850,-0.001798
18.663420,5.297990,0.017310,0.067980,0.349357,-0.026571
18.717058,5.315404,0.015722,0.067980,0.349296,-0.002159
18.837418,5.332776,0.014090,0.067980,0.349429,0.000009
18.916599,5.350167,0.012838,0.067980,0.348525,-0.017259
18.916609,5.367461,0.011198,0.067980,0.348531,-0.000000
18.929962,5.384906,0.009574,0.067980,0.349771,-0.000975
18.956597,5.402282,0.007947,0.067980,0.349647,-0.001027
18.970156,5.419610,0.006308,0.067980,0.347538,0.000208
19.023415,5.436911,0.004668,0.067980,0.347913,0.000248
19.203812,5.454237,0.003028,0.067980,0.347549,0.000057
19.223823,5.471196,0.001418,0.067980,0.341684,0.000183
19.223830,5.488685,-0.000082,0.067980,0.350209,-0.023508
19.236712,5.506071,-0.001316,0.067980,0.348810,-0.034765
19.263334,5.523163,-0.002739,0.067980,0.342533,-0.037684
19.316876,5.540497,-0.004506,0.067980,0.348750,-0.029106
19.425752,5.557854,-0.006251,0.067980,0.348316,-0.006429
19.476568,5.575148,-0.007994,0.067980,0.348864,-0.001181
19.476571,5.592390,-0.010209,0.067980,0.346636,-0.101882
19.556920,5.609691,-0.012072,0.067980,0.348961,0.006989
19.570191,5.627101,-0.013827,0.067980,0.349110,-0.004187
19.637051,5.644417,-0.015580,0.067980,0.348993,-0.003187
19.689761,5.662037,-0.017308,0.067980,0.353678,-0.004956
19.756287,5.679294,-0.019106,0.067980,0.346838,-0.010496
19.822801,5.696413,-0.020606,0.067980,0.343273,-0.032230
19.890919,5.713758,-0.022455,0.067980,0.349111,-0.021285
19.890938,5.731038,-0.024431,0.067980,0.346658,0.011036
19.942869,5.748246,-0.026334,0.067980,0.347606,0.001993
20.022603,5.765586,-0.028235,0.067980,0.348045,-0.000210
20.076337,5.782862,-0.030144,0.067980,0.348155,0.002855
20.076341,5.800137,-0.032034,0.067980,0.347785,-0.000016
20.129829,5.817385,-0.033801,0.067980,0.347237,-0.003087
20.182697,5.834747,-0.035641,0.067980,0.348269,-0.001081
20.249298,5.852091,-0.037407,0.067980,0.349117,-0.002717
20.302514,5.869427,-0.039176,0.067980,0.348615,-0.002262
20.356624,5.886726,-0.041032,0.067980,0.348272,-0.001014
20.436178,5.904064,-0.042933,0.067980,0.347791,-0.000021
20.489172,5.921285,-0.044762,0.067980,0.347279,-0.000889
