Time(Sec),X(m),Y(m),theta(rad),V_x(m/s),V_y(m/s)
0.000000,4.795996,-77.407150,1.584987,0.002493,0.000003
0.000030,4.795995,-77.407026,1.584987,0.002495,0.000003
0.000728,4.795996,-77.407125,1.584987,-0.001995,-0.000002
0.000741,4.795997,-77.407200,1.584987,-0.001496,-0.000001
0.000826,4.795996,-77.407125,1.584987,0.001497,0.000002
0.002494,4.795994,-77.407001,1.584987,0.002494,0.000002
0.002759,4.795996,-77.407100,1.584987,-0.001996,-0.000002
0.003474,4.795997,-77.407159,1.584987,-0.001164,-0.000001
0.003500,4.795995,-77.407059,1.584987,0.001995,0.000001
0.003505,4.795993,-77.406884,1.584987,0.003492,0.000003
0.005057,4.795993,-77.406909,1.584987,-0.000499,-0.000000
0.005393,4.795993,-77.406934,1.584987,-0.000500,-0.000000
0.005406,4.795993,-77.406922,1.584987,0.000250,0.000000
0.005411,4.795993,-77.406909,1.584987,0.000250,0.000000
0.005439,4.795993,-77.406897,1.584987,0.000249,0.000000
0.005455,4.795993,-77.406884,1.584987,0.000249,0.000000
0.005482,4.795992,-77.406872,1.584987,0.000250,0.000000
0.005517,4.795992,-77.406859,1.584987,0.000250,0.000000
0.005532,4.795992,-77.406860,1.584987,-0.000001,-0.000000
0.005541,4.795992,-77.406860,1.584987,-0.000001,-0.000000
0.005570,4.795991,-77.406810,1.584987,0.000998,0.000001
0.005586,4.795991,-77.406760,1.584987,0.000998,0.000001
0.005595,4.795991,-77.406810,1.584987,-0.000998,-0.000001
0.005623,4.795992,-77.406859,1.584987,-0.000998,-0.000001
0.005639,4.795990,-77.406735,1.584987,0.002494,0.000001
0.005656,4.795990,-77.406703,1.584987,0.000623,0.000000
0.005666,4.795990,-77.406716,1.584987,-0.000250,-0.000000
0.006514,4.795990,-77.406728,1.584987,-0.000251,-0.000000
0.007199,4.795988,-77.406604,1.584987,0.002494,0.000001
0.014187,4.795988,-77.406572,1.584987,0.000623,0.000000
0.082555,4.795989,-77.406622,1.584987,-0.000998,-0.000001
0.171941,4.795989,-77.406672,1.584987,-0.000998,-0.000001
0.190513,4.795989,-77.406635,1.584987,0.000748,0.000001
0.213510,4.795988,-77.406597,1.584987,0.000748,0.000001
0.267463,4.795988,-77.406597,1.584987,0.000000,0.000000
0.320238,4.795988,-77.406597,1.584987,0.000000,0.000000
0.363405,4.795988,-77.406572,1.584987,0.000499,0.000000
0.426907,4.795988,-77.406548,1.584987,0.000499,0.000000
0.480727,4.795987,-77.406498,1.584987,0.000998,0.000001
0.546582,4.795986,-77.406448,1.584987,0.000998,0.000000
0.585671,4.795986,-77.406460,1.584987,-0.000250,-0.000000
0.621924,4.795987,-77.406473,1.584987,-0.000250,-0.000000
0.680055,4.795986,-77.406466,1.584987,0.000125,0.000000
0.719893,4.795986,-77.406460,1.584987,0.000125,0.000000
0.803801,4.795986,-77.406435,1.584987,0.000499,0.000000
0.840724,4.795983,-77.406248,1.584987,0.003742,0.000004
0.879865,4.795978,-77.405899,1.584987,0.006985,0.000006
0.947151,4.795973,-77.405549,1.584987,0.006983,0.000003
0.974485,4.795970,-77.405363,1.584987,0.003743,0.000005
1.039603,4.795970,-77.405356,1.584987,0.000125,0.000000
1.079637,4.795970,-77.405356,1.584987,0.000000,0.000000
1.127042,4.795970,-77.405356,1.584987,0.000000,0.000000
1.188227,4.795970,-77.405356,1.584987,0.000000,0.000000
1.279972,4.795970,-77.405356,1.584987,0.000000,0.000000
1.293049,4.795969,-77.405331,1.584987,0.000499,0.000000
1.346353,4.795969,-77.405325,1.584987,0.000125,0.000000
1.373228,4.795969,-77.405300,1.584987,0.000499,-0.000000
1.412903,4.795969,-77.405275,1.584987,0.000499,-0.000000
1.480191,4.795969,-77.405275,1.584987,0.000000,0.000000
1.547845,4.795969,-77.405275,1.584987,0.000000,0.000000
1.587195,4.795969,-77.405275,1.584987,0.000000,0.000000
1.627786,4.795969,-77.405275,1.584987,0.000000,0.000000
1.667134,4.795969,-77.405275,1.584987,0.000000,0.000000
1.733627,4.795969,-77.405275,1.584987,0.000000,0.000000
1.799771,4.795969,-77.405269,1.584987,0.000125,0.000000
1.825710,4.795968,-77.405263,1.584987,0.000125,0.000000
1.907251,4.795968,-77.405263,1.584987,0.000000,0.000000
1.946548,4.795968,-77.405263,1.584987,0.000000,0.000000
1.966352,4.795968,-77.405263,1.584987,0.000000,0.000000
2.025944,4.795968,-77.405263,1.584987,0.000000,0.000000
2.066209,4.795968,-77.405263,1.584987,0.000000,0.000000
2.172372,4.795968,-77.405263,1.584987,0.000000,0.000000
2.198973,4.795968,-77.405263,1.584987,0.000000,0.000000
2.225657,4.795968,-77.405263,1.584987,0.000000,0.000000
2.265584,4.795968,-77.405238,1.584987,0.000497,0.000002
2.332261,4.795968,-77.405213,1.584987,0.000497,0.000002
2.372413,4.795968,-77.405213,1.584987,0.000000,0.000000
2.662762,4.795968,-77.405213,1.584987,0.000000,0.000000
2.663733,4.795967,-77.405188,1.584987,0.000497,0.000002
2.663736,4.795967,-77.405182,1.584987,0.000125,0.000000
2.758721,4.795967,-77.405157,1.584987,0.000499,-0.000000
2.758731,4.795967,-77.405132,1.584987,0.000499,-0.000000
2.772485,4.795966,-77.405126,1.584987,0.000125,0.000000
2.772488,4.795966,-77.405101,1.584987,0.000499,0.000000
2.798686,4.795966,-77.405064,1.584987,0.000748,0.000001
2.879500,4.795965,-77.405026,1.584987,0.000748,0.000001
2.892378,4.795964,-77.404989,1.584987,0.000748,0.000000
2.932328,4.795964,-77.404951,1.584987,0.000748,0.000001
2.959798,4.795964,-77.404939,1.584987,0.000250,0.000000
3.025098,4.795963,-77.404927,1.584987,0.000250,0.000000
3.079040,4.795963,-77.404877,1.584987,0.000995,0.000004
3.131749,4.795962,-77.404827,1.584987,0.000995,0.000004
3.224957,4.795962,-77.404827,1.584987,-0.000000,-0.000000
3.238347,4.795962,-77.404827,1.584987,-0.000000,-0.000000
3.291931,4.795962,-77.404827,1.584987,-0.000000,-0.000000
3.318409,4.795962,-77.404827,1.584987,-0.000000,-0.000000
3.358358,4.795962,-77.404821,1.584987,0.000125,0.000000
3.411622,4.795962,-77.404796,1.584987,0.000498,0.000001
3.465018,4.795961,-77.404771,1.584987,0.000499,-0.000000
3.518109,4.795961,-77.404738,1.584987,0.000665,-0.000000
3.558252,4.795960,-77.404704,1.584987,0.000665,-0.000000
3.611703,4.795960,-77.404679,1.584987,0.000499,-0.000000
3.664714,4.795960,-77.404673,1.584987,0.000125,0.000000
3.744918,4.795959,-77.404598,1.584987,0.001494,0.000003
3.797842,4.795958,-77.404549,1.584987,0.000996,0.000002
3.811559,4.795957,-77.404511,1.584987,0.000747,0.000002
3.918936,4.795957,-77.404474,1.584987,0.000747,0.000002
3.945038,4.795957,-77.404468,1.584987,0.000125,0.000000
3.959005,4.795956,-77.404443,1.584987,0.000498,0.000002
4.012122,4.795955,-77.404356,1.584987,0.001742,0.000005
4.064727,4.795954,-77.404294,1.584987,0.001244,0.000004
4.145653,4.795954,-77.404294,1.584987,0.000000,0.000000
4.157832,4.795954,-77.404306,1.584987,-0.000249,-0.000001
4.211471,4.795955,-77.404368,1.584987,-0.001245,-0.000003
4.264761,4.795955,-77.404387,1.584987,-0.000374,0.000000
4.318038,4.795955,-77.404387,1.584987,0.000000,0.000000
4.371194,4.795955,-77.404362,1.584987,0.000499,0.000000
4.425449,4.795954,-77.404263,1.584987,0.001988,0.000011
4.477800,4.795954,-77.404269,1.584987,-0.000125,0.000000
4.531475,4.795954,-77.404257,1.584987,0.000249,0.000001
4.598271,4.795953,-77.404207,1.584987,0.000996,0.000002
4.651143,4.795951,-77.404082,1.584987,0.002491,0.000004
4.717892,4.795950,-77.403995,1.584987,0.001742,0.000006
4.771167,4.795950,-77.403995,1.584987,-0.000000,-0.000000
4.771177,4.795950,-77.404008,1.584987,-0.000249,0.000000
4.838455,4.795948,-77.403883,1.584987,0.002490,0.000005
4.890893,4.795946,-77.403771,1.584987,0.002240,0.000006
4.944165,4.795946,-77.403759,1.584987,0.000249,0.000000
4.944165,4.795947,-77.403808,1.584991,-0.000996,-0.000003
5.024287,4.795947,-77.403796,1.584991,0.000249,0.000001
5.024294,4.795946,-77.403784,1.584991,0.000249,0.000001
5.037866,4.795947,-77.403808,1.584991,-0.000498,-0.000001
5.050428,4.795947,-77.403817,1.584991,-0.000166,-0.000000
5.077167,4.795947,-77.403808,1.584991,0.000166,0.000000
5.170982,4.795947,-77.403802,1.584991,0.000125,0.000000
5.224290,4.795946,-77.403727,1.584991,0.001493,0.000004
5.277359,4.795944,-77.403653,1.584991,0.001493,0.000005
5.343920,4.795944,-77.403653,1.584991,0.000000,0.000000
5.464854,4.795944,-77.403653,1.584991,0.000000,0.000000
5.464976,4.795945,-77.403678,1.584991,-0.000498,-0.000001
5.517046,4.795945,-77.403678,1.584991,-0.000000,-0.000000
5.517052,4.795944,-77.403653,1.584991,0.000498,0.000002
5.570569,4.795944,-77.403653,1.584991,0.000000,0.000000
5.583678,4.795944,-77.403653,1.584991,0.000000,0.000000
5.637324,4.795944,-77.403628,1.584991,0.000497,0.000002
5.703545,4.795944,-77.403603,1.584991,0.000498,0.000002
5.796983,4.795944,-77.403603,1.584991,0.000000,0.000000
5.850380,4.795944,-77.403603,1.584991,0.000000,0.000000
5.850386,4.795944,-77.403603,1.584991,0.000000,0.000000
5.970648,4.795944,-77.403603,1.584991,0.000000,0.000000
5.985474,4.795944,-77.403603,1.584991,0.000000,0.000000
5.985494,4.795944,-77.403603,1.584991,0.000000,0.000000
6.039119,4.795944,-77.403603,1.584991,0.000000,0.000000
6.091872,4.795944,-77.403603,1.584991,0.000000,0.000000
6.157109,4.795944,-77.403603,1.584991,0.000000,0.000000
6.210105,4.795944,-77.403603,1.584991,0.000000,0.000000
6.263995,4.795944,-77.403603,1.584991,0.000000,0.000000
6.370083,4.795944,-77.403603,1.584991,0.000000,0.000000
6.423225,4.795944,-77.403603,1.584991,0.000000,0.000000
6.423276,4.795944,-77.403603,1.584991,0.000000,0.000000
6.490228,4.795943,-77.403597,1.584991,0.000125,0.000000
6.503061,4.795943,-77.403572,1.584991,0.000499,0.000000
6.556791,4.795943,-77.403572,1.584991,0.000000,0.000000
6.609806,4.795943,-77.403572,1.584991,0.000000,0.000000
6.703356,4.795943,-77.403572,1.584991,0.000000,0.000000
6.756181,4.795943,-77.403572,1.584991,0.000000,0.000000
6.756205,4.795943,-77.403547,1.584991,0.000499,-0.000000
6.810245,4.795942,-77.403522,1.584991,0.000499,-0.000000
6.823179,4.795942,-77.403472,1.584991,0.000998,0.000001
6.917026,4.795942,-77.403460,1.584991,0.000249,0.000000
7.345068,4.795941,-77.403434,1.584991,0.000499,0.000000
7.345145,4.795941,-77.403410,1.584991,0.000499,0.000000
7.345163,4.795941,-77.403416,1.584991,-0.000125,0.000000
7.345179,4.795941,-77.403441,1.584991,-0.000499,-0.000000
7.345244,4.795941,-77.403428,1.584991,0.000249,0.000000
7.345259,4.795941,-77.403416,1.584991,0.000249,0.000000
7.549626,4.795941,-77.403416,1.584991,0.000000,0.000000
7.549666,4.795941,-77.403416,1.584991,0.000000,0.000000
7.549944,4.795941,-77.403416,1.584991,0.000000,0.000000
7.556556,4.795941,-77.403416,1.584991,0.000000,0.000000
7.556560,4.795940,-77.403378,1.584991,0.000748,0.000001
7.755004,4.795940,-77.403341,1.584991,0.000748,0.000001
7.755028,4.795939,-77.403316,1.584991,0.000498,0.000002
7.755052,4.795939,-77.403310,1.584991,0.000125,0.000000
7.755075,4.795939,-77.403272,1.584991,0.000748,0.000001
7.836464,4.795938,-77.403235,1.584991,0.000748,0.000001
7.836471,4.795938,-77.403235,1.584991,0.000000,0.000000
7.876476,4.795938,-77.403235,1.584991,0.000000,0.000000
7.876480,4.795938,-77.403210,1.584991,0.000497,0.000002
7.942502,4.795937,-77.403185,1.584991,0.000497,0.000002
7.955754,4.795937,-77.403161,1.584991,0.000497,0.000002
7.982348,4.795937,-77.403136,1.584991,0.000498,0.000002
8.262622,4.795937,-77.403129,1.584991,0.000125,0.000000
8.263329,4.795937,-77.403123,1.584991,0.000125,0.000000
8.263340,4.795936,-77.403074,1.584991,0.000995,0.000004
8.289439,4.795935,-77.403024,1.584991,0.000995,0.000004
8.289445,4.795935,-77.403030,1.584991,-0.000125,0.000000
8.355455,4.795935,-77.403055,1.584991,-0.000497,-0.000002
8.408923,4.795935,-77.403055,1.584991,0.000000,0.000000
8.422122,4.795935,-77.403055,1.584991,0.000000,0.000000
8.435403,4.795935,-77.403030,1.584991,0.000497,0.000002
8.569106,4.795935,-77.403005,1.584991,0.000498,0.000002
8.622231,4.795935,-77.403005,1.584991,0.000000,0.000000
8.661684,4.795935,-77.403005,1.584991,0.000000,0.000000
8.661701,4.795935,-77.403005,1.584991,0.000000,0.000000
8.702014,4.795935,-77.403005,1.584991,0.000000,0.000000
8.877061,4.795935,-77.403005,1.584991,0.000000,0.000000
8.877931,4.795935,-77.403005,1.584991,0.000000,0.000000
8.877943,4.795935,-77.403005,1.584991,0.000000,0.000000
8.894012,4.795935,-77.403005,1.584991,0.000000,0.000000
8.929509,4.795935,-77.403005,1.584991,0.000000,0.000000
8.981762,4.795935,-77.403005,1.584991,0.000000,0.000000
9.048708,4.795935,-77.403005,1.584991,0.000000,0.000000
9.101875,4.795935,-77.403011,1.584991,-0.000125,0.000000
9.155037,4.795935,-77.403036,1.584991,-0.000499,-0.000000
9.222011,4.795935,-77.403042,1.584991,-0.000125,0.000000
9.288375,4.795935,-77.403017,1.584991,0.000499,0.000000
9.368847,4.795935,-77.402992,1.584991,0.000499,-0.000000
9.368867,4.795934,-77.402968,1.584991,0.000498,0.000002
9.514862,4.795934,-77.402943,1.584991,0.000498,0.000001
9.528446,4.795933,-77.402918,1.584991,0.000499,-0.000000
9.528451,4.795933,-77.402918,1.584991,0.000000,0.000000
9.595093,4.795934,-77.402942,1.584991,-0.000497,-0.000002
9.635016,4.795934,-77.402942,1.584991,0.000000,0.000000
9.688215,4.795934,-77.402942,1.584991,0.000000,0.000000
9.688219,4.795934,-77.402942,1.584991,0.000000,0.000000
9.755128,4.795933,-77.402918,1.584991,0.000499,0.000000
9.807820,4.795933,-77.402880,1.584991,0.000748,0.000001
9.861537,4.795932,-77.402843,1.584991,0.000748,0.000001
9.941103,4.795932,-77.402818,1.584991,0.000499,0.000000
9.994762,4.795932,-77.402824,1.584991,-0.000125,0.000000
9.994860,4.795932,-77.402824,1.584991,-0.000000,-0.000000
10.047868,4.795932,-77.402824,1.584991,-0.000000,-0.000000
10.087958,4.795931,-77.402737,1.584991,0.001746,0.000002
10.141159,4.795929,-77.402631,1.584991,0.002119,-0.000000
10.207618,4.795928,-77.402574,1.584991,0.001124,0.000002
10.261055,4.795928,-77.402516,1.584991,0.001165,0.000001
10.314343,4.795927,-77.402491,1.584991,0.000498,0.000002
10.407727,4.795927,-77.402467,1.584991,0.000498,0.000001
10.487882,4.795927,-77.402467,1.584991,-0.000000,-0.000000
10.487888,4.795927,-77.402458,1.584991,0.000166,-0.000000
10.567724,4.795926,-77.402433,1.584991,0.000499,0.000000
10.567762,4.795926,-77.402433,1.584991,-0.000000,-0.000000
10.620867,4.795927,-77.402458,1.584991,-0.000499,-0.000000
10.674409,4.795927,-77.402483,1.584991,-0.000499,-0.000000
10.727688,4.795927,-77.402508,1.584991,-0.000499,-0.000000
10.727695,4.795927,-77.402508,1.584991,0.000000,0.000000
10.781012,4.795927,-77.402483,1.584991,0.000498,0.000002
10.848051,4.795927,-77.402458,1.584991,0.000499,-0.000000
10.909920,4.795926,-77.402433,1.584991,0.000499,0.000000
11.007689,4.795926,-77.402433,1.584991,0.000000,0.000000
11.101016,4.795926,-77.402409,1.584991,0.000498,0.000001
11.101037,4.795926,-77.402384,1.584991,0.000499,0.000001
11.167182,4.795926,-77.402375,1.584991,0.000166,-0.000000
11.167191,4.795925,-77.402367,1.584991,0.000166,-0.000000
11.260716,4.795925,-77.402330,1.584991,0.000748,0.000001
11.274092,4.795924,-77.402292,1.584991,0.000748,0.000001
11.367982,4.795924,-77.402286,1.584991,0.000125,0.000000
11.420620,4.795924,-77.402286,1.584991,0.000000,0.000000
11.420758,4.795924,-77.402280,1.584991,0.000125,0.000000
11.473935,4.795924,-77.402255,1.584991,0.000499,-0.000000
11.500563,4.795923,-77.402217,1.584991,0.000748,0.000001
11.580236,4.795923,-77.402205,1.584991,0.000249,0.000000
11.660557,4.795923,-77.402180,1.584991,0.000498,0.000002
11.660576,4.795922,-77.402155,1.584991,0.000498,0.000002
11.713675,4.795922,-77.402155,1.584991,0.000000,0.000000
11.726974,4.795922,-77.402155,1.584991,0.000000,0.000000
11.793532,4.795922,-77.402130,1.584991,0.000498,0.000002
11.874170,4.795922,-77.402124,1.584991,0.000125,0.000000
12.563069,4.795922,-77.402118,1.584991,0.000125,0.000000
12.563077,4.795921,-77.402093,1.584991,0.000499,-0.000000
12.563085,4.795921,-77.402055,1.584991,0.000748,0.000001
12.563581,4.795920,-77.402018,1.584991,0.000748,0.000001
12.563586,4.795920,-77.401981,1.584991,0.000748,0.000000
12.563593,4.795919,-77.401943,1.584991,0.000748,0.000001
12.570199,4.795919,-77.401918,1.584991,0.000499,-0.000000
12.580462,4.795918,-77.401894,1.584991,0.000498,0.000002
12.580482,4.795918,-77.401881,1.584991,0.000249,0.000000
12.580487,4.795918,-77.401844,1.584991,0.000748,0.000001
12.580624,4.795917,-77.401806,1.584991,0.000748,0.000001
12.580638,4.795916,-77.401769,1.584991,0.000748,0.000001
12.580666,4.795916,-77.401707,1.584991,0.001246,0.000001
12.580745,4.795915,-77.401682,1.584991,0.000499,0.000000
12.580767,4.795915,-77.401657,1.584991,0.000498,0.000002
12.625709,4.795915,-77.401651,1.584991,0.000125,0.000000
12.673545,4.795915,-77.401675,1.584991,-0.000498,-0.000002
12.723886,4.795915,-77.401700,1.584991,-0.000499,0.000000
12.775959,4.795916,-77.401738,1.584991,-0.000748,-0.000001
12.823906,4.795916,-77.401750,1.584991,-0.000249,0.000000
12.874886,4.795916,-77.401726,1.584991,0.000498,0.000002
12.934924,4.795916,-77.401726,1.584991,-0.000000,-0.000000
12.975402,4.795916,-77.401750,1.584991,-0.000499,-0.000000
13.025093,4.795916,-77.401750,1.584991,0.000000,0.000000
13.076210,4.795915,-77.401651,1.584991,0.001989,0.000009
13.130588,4.795914,-77.401589,1.584991,0.001246,0.000001
13.192438,4.795913,-77.401564,1.584991,0.000499,0.000000
13.255012,4.795913,-77.401539,1.584991,0.000499,0.000000
13.327446,4.795903,-77.400867,1.584991,0.013457,0.000012
13.394211,4.795880,-77.399283,1.584991,0.031669,0.000034
13.394215,4.795820,-77.395279,1.584991,0.080157,0.000056
13.447737,4.795748,-77.390458,1.584991,0.096250,0.000162
13.486811,4.795660,-77.384579,1.584991,0.117420,0.000161
13.554449,4.795560,-77.378093,1.584991,0.129894,0.000305
13.620645,4.795418,-77.369114,1.584991,0.179868,0.000411
13.713050,4.795259,-77.358969,1.584991,0.197221,0.000409
13.780865,4.795083,-77.347808,1.584991,0.229134,0.000606
13.780870,4.794895,-77.336182,1.584991,0.233133,0.000979
13.899795,4.794708,-77.324553,1.584991,0.232388,0.000739
13.899800,4.794520,-77.313039,1.584991,0.229890,0.000803
13.966195,4.794341,-77.301763,1.584991,0.226393,0.000527
13.966536,4.794163,-77.290457,1.584991,0.226019,0.000530
14.060757,4.793985,-77.279109,1.584991,0.227140,0.000698
14.112605,4.793807,-77.267727,1.584991,0.227515,0.000589
14.232825,4.793618,-77.256363,1.584991,0.227268,0.000911
14.232864,4.793435,-77.244970,1.584991,0.227767,0.000636
14.341311,4.793261,-77.233573,1.584991,0.227767,0.000639
14.341462,4.793090,-77.222236,1.584991,0.227017,0.000157
14.341480,4.792919,-77.210895,1.584991,0.226643,0.000226
14.400156,4.792750,-77.199557,1.584991,0.226893,0.000169
14.419327,4.792579,-77.188187,1.584991,0.227391,0.000125
14.486395,4.792408,-77.176830,1.584991,0.227391,0.000155
14.579827,4.792239,-77.165493,1.584991,0.226893,0.000132
14.579833,4.792069,-77.154134,1.584991,0.227267,0.000201
14.672660,4.791899,-77.142759,1.584991,0.226768,0.000058
14.672665,4.791731,-77.131459,1.584991,0.226768,0.000051
14.779096,4.791565,-77.120137,1.584991,0.226519,-0.000000
14.793490,4.791396,-77.108803,1.584991,0.225895,0.000065
14.793496,4.791226,-77.097446,1.584991,0.227641,0.000094
14.859529,4.791054,-77.086013,1.584991,0.228514,0.000111
14.886140,4.790882,-77.074578,1.584991,0.228389,0.000079
14.980157,4.790715,-77.063205,1.584991,0.228139,-0.000000
15.086157,4.790543,-77.051794,1.584991,0.227641,0.000109
15.086164,4.790373,-77.040407,1.584991,0.227641,0.000106
15.165771,4.790204,-77.029096,1.584991,0.227142,0.000089
15.165794,4.790035,-77.017735,1.584991,0.226893,0.000096
15.232088,4.789868,-77.006415,1.584991,0.226269,-0.000000
15.259562,4.789698,-76.995126,1.584991,0.225895,0.000141
15.325367,4.789529,-76.983795,1.584991,0.227017,0.000143
15.379136,4.789361,-76.972407,1.584991,0.227641,-0.000000
15.379143,4.789193,-76.961023,1.584991,0.227516,0.000241
15.432886,4.789023,-76.949670,1.584991,0.227516,0.000141
15.485314,4.788853,-76.938219,1.584991,0.228139,-0.000000
15.592068,4.788683,-76.926863,1.584991,0.227890,0.000133
15.645748,4.788512,-76.915485,1.584991,0.227641,0.000209
15.645774,4.788342,-76.904124,1.584991,0.227641,0.000244
15.712800,4.788172,-76.892757,1.584991,0.226893,0.000155
15.778178,4.788001,-76.881366,1.584991,0.227142,0.000171
15.832135,4.787830,-76.870037,1.584991,0.227142,0.000107
15.832140,4.787659,-76.858679,1.584991,0.227142,0.000082
15.912620,4.787487,-76.847358,1.584991,0.226643,0.000067
15.965974,4.787319,-76.836032,1.584991,0.226394,-0.000000
16.045168,4.787150,-76.824653,1.584991,0.227641,-0.000000
16.125016,4.786977,-76.813271,1.584991,0.227890,0.000172
16.125026,4.786807,-76.801800,1.584991,0.229386,-0.000014
16.205806,4.786632,-76.790303,1.584991,0.230009,0.000077
16.205852,4.786454,-76.778717,1.584991,0.231505,0.000066
16.299161,4.786282,-76.767135,1.584991,0.231754,-0.000005
16.311675,4.786102,-76.755559,1.584991,0.231630,0.000220
16.392538,4.785922,-76.743995,1.584991,0.231380,0.000186
16.498841,4.785741,-76.732367,1.584991,0.232378,0.000171
16.498847,4.785561,-76.720735,1.584991,0.232627,0.000153
16.565160,4.785382,-76.709132,1.584991,0.232128,0.000158
16.565284,4.785201,-76.697468,1.584991,0.233374,-0.000255
16.645435,4.785010,-76.685108,1.584991,0.247092,-0.000252
16.661394,4.784813,-76.672327,1.584991,0.255189,-0.000390
16.738904,4.784600,-76.658512,1.584991,0.276261,-0.000079
16.791923,4.784386,-76.644535,1.584991,0.280249,-0.000176
16.791929,4.784170,-76.630286,1.584991,0.284862,-0.000191
16.898564,4.783952,-76.615992,1.584991,0.286357,-0.000266
16.956940,4.783736,-76.601451,1.584991,0.290597,-0.000002
17.018465,4.783514,-76.586943,1.584991,0.290347,-0.000229
17.018544,4.783293,-76.572467,1.584991,0.289226,-0.000093
17.085565,4.783073,-76.557987,1.584991,0.289724,-0.000193
17.111876,4.782852,-76.543447,1.584991,0.291096,0.000132
17.179040,4.782638,-76.528914,1.584991,0.290850,0.002955
17.271289,4.782418,-76.514425,1.584991,0.289974,0.000142
17.271327,4.782197,-76.499860,1.584991,0.290971,0.000154
17.391210,4.781965,-76.484557,1.584991,0.306304,0.000072
17.431417,4.781725,-76.468706,1.584991,0.317152,0.000087
17.431422,4.781462,-76.451410,1.584991,0.345824,0.000095
17.497732,4.781197,-76.433943,1.584991,0.349315,0.000078
17.497738,4.780930,-76.416422,1.584991,0.350687,0.000108
17.617669,4.780665,-76.398931,1.584991,0.349939,0.000122
17.645467,4.780399,-76.381541,1.584991,0.347320,0.000269
17.737659,4.780134,-76.364181,1.584991,0.347445,0.000288
17.737663,4.779867,-76.346750,1.584991,0.348817,0.000376
17.818671,4.779605,-76.329315,1.584991,0.349066,0.000002
17.818768,4.779336,-76.311793,1.584991,0.349814,0.000363
17.965754,4.779067,-76.294278,1.584991,0.350438,0.000585
17.978457,4.778793,-76.276826,1.584991,0.348817,0.000593
17.978543,4.778520,-76.259330,1.584991,0.349939,0.000566
18.030904,4.778131,-76.241685,1.584991,0.353354,-0.028769
18.030916,4.777858,-76.224043,1.584991,0.352557,-0.024946
18.124310,4.777313,-76.206453,1.584991,0.351932,-0.044516
18.133410,4.776890,-76.188961,1.584991,0.349901,-0.056177
18.195896,4.776066,-76.171604,1.584991,0.347298,-0.069511
18.244639,4.775792,-76.154381,1.584991,0.344402,-0.076245
18.303722,4.775255,-76.137206,1.584991,0.343882,-0.098101
18.378235,4.775084,-76.120189,1.584991,0.339077,-0.090845
18.440391,4.775048,-76.103056,1.584991,0.343011,-0.083449
18.440401,4.774921,-76.085866,1.584991,0.344638,-0.061765
18.510544,4.775144,-76.068932,1.584991,0.338990,-0.012871
18.537618,4.775330,-76.051534,1.584991,0.347822,-0.013828
18.619648,4.775639,-76.034133,1.584991,0.347980,-0.001776
18.684629,4.775891,-76.016615,1.584991,0.350284,-0.016889
18.764841,4.775883,-75.999138,1.584991,0.349691,-0.028229
18.764861,4.776069,-75.981676,1.584991,0.348925,-0.034073
18.836434,4.776067,-75.964177,1.584991,0.349618,-0.040492
18.857605,4.776041,-75.946848,1.584991,0.347042,-0.052392
18.937495,4.776203,-75.929449,1.584991,0.348182,-0.069795
18.992504,4.775966,-75.912308,1.584991,0.342072,-0.099314
18.992529,4.775467,-75.894982,1.584991,0.345279,-0.132585
19.057894,4.775651,-75.878358,1.584991,0.332957,-0.166206
19.084499,4.775067,-75.861535,1.584991,0.335137,-0.175239
19.145027,4.775120,-75.845218,1.584991,0.326052,-0.166689
19.284223,4.775210,-75.828552,1.584991,0.332632,-0.189006
19.338010,4.775768,-75.812066,1.584991,0.329570,-0.134975
19.338030,4.776833,-75.796316,1.584991,0.315911,-0.092621
19.364280,4.778053,-75.779768,1.584991,0.331880,-0.019184
19.390520,4.779523,-75.763270,1.584991,0.331023,0.000685
19.443388,4.780977,-75.746140,1.584991,0.343989,-0.006459
19.523253,4.782235,-75.728810,1.584991,0.347873,0.000951
19.604084,4.783450,-75.711341,1.584991,0.350231,0.001020
19.696733,4.785278,-75.693986,1.584991,0.348244,0.004922
19.696744,4.787901,-75.676946,1.584991,0.343888,-0.042823
19.763225,4.789247,-75.659592,1.584991,0.348360,0.008750
19.763250,4.790839,-75.642179,1.584991,0.349049,-0.000792
19.870110,4.792480,-75.624917,1.584991,0.347355,-0.004625
19.883201,4.793772,-75.607546,1.584991,0.348917,0.013605
19.883214,4.795355,-75.590130,1.584991,0.349355,-0.000864
19.964875,4.796855,-75.572839,1.584991,0.347496,0.003940
19.982280,4.798404,-75.555582,1.584991,0.346388,0.001899
20.057057,4.800187,-75.538285,1.584991,0.347142,-0.025039
20.204131,4.801792,-75.520859,1.584991,0.349973,-0.004373
20.242846,4.803391,-75.503409,1.584991,0.350655,-0.000050
20.242851,4.804981,-75.486050,1.584991,0.348916,0.000865
20.269650,4.806576,-75.468714,1.584991,0.347930,0.001081
20.323777,4.808155,-75.451350,1.584991,0.349039,-0.003890
20.363242,4.809739,-75.433940,1.584991,0.349061,-0.004769
20.496972,4.811330,-75.416634,1.584991,0.348442,-0.000001
20.536582,4.812930,-75.399237,1.584991,0.349190,-0.000006
20.536595,4.814518,-75.381877,1.584991,0.348072,-0.002009
20.576530,4.816105,-75.364631,1.584991,0.347071,-0.000005
20.629412,4.817701,-75.347292,1.584991,0.348442,-0.000007
