Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
174.97707,174.98079,-0.01880,0.04009,-3.13707
175.13835,175.14065,-0.01759,0.03819,-3.13569
175.32685,175.32720,-0.01778,0.03968,-3.13317
175.48584,175.51434,-0.01821,0.04002,-3.13221
175.63977,175.63419,-0.01533,0.04067,-3.13015
175.80463,175.79366,-0.01227,0.04081,-3.12704
175.99993,176.00706,-0.01059,0.03973,-3.12548
176.13575,176.14009,-0.01086,0.03850,-3.12634
176.30304,176.29870,-0.01290,0.03401,-3.13320
176.48758,176.48638,-0.01667,0.03156,3.13856
176.63723,176.63320,-0.02061,0.03107,3.13193
176.80465,176.79336,-0.02453,0.03187,3.12819
176.97148,176.97968,-0.02481,0.03418,3.12895
177.13774,177.13951,-0.02549,0.03410,3.12921
177.30202,177.29931,-0.02608,0.03576,3.13072
177.46883,177.45946,-0.02518,0.03585,3.13224
177.64812,177.64577,-0.02253,0.03483,3.13522
177.81645,177.81912,-0.02276,0.03537,3.13494
177.97043,177.97922,-0.02371,0.03597,3.13534
178.15601,178.16555,-0.02374,0.03470,3.13704
178.30289,178.29864,-0.02486,0.03385,3.13819
178.46865,178.47274,-0.02565,0.03452,3.13898
178.64336,178.64538,-0.02534,0.03428,3.14079
178.80204,178.80514,-0.02373,0.03530,-3.14083
178.98094,178.98012,-0.02359,0.03511,-3.14046
179.16060,179.15182,-0.02468,0.03691,-3.13915
179.30410,179.31167,-0.02265,0.03915,-3.13649
179.30410,180.80399,-0.01678,0.03681,-3.12344
179.47014,180.80399,-0.01678,0.03681,-3.12344
179.63736,180.80399,-0.01678,0.03681,-3.12344
179.80394,180.80399,-0.01678,0.03681,-3.12344
179.97571,180.80399,-0.01678,0.03681,-3.12344
180.13791,180.80399,-0.01678,0.03681,-3.12344
180.30389,180.80399,-0.01678,0.03681,-3.12344
180.47060,180.80399,-0.01678,0.03681,-3.12344
180.63666,180.80399,-0.01678,0.03681,-3.12344
180.80366,180.80399,-0.01678,0.03681,-3.12344
180.98719,180.99012,-0.01900,0.03588,-3.12167
181.15020,181.16357,-0.01993,0.03703,-3.12018
181.30310,181.29671,-0.01900,0.03525,-3.11938
181.47262,181.48326,-0.01719,0.03363,-3.11664
181.63570,181.63002,-0.01716,0.03408,-3.11589
181.80960,181.80327,-0.02054,0.03437,-3.11752
181.97185,181.97613,-0.02296,0.03256,-3.12269
182.14849,182.12327,-0.02461,0.03341,-3.12778
182.31849,182.32302,-0.02478,0.03364,-3.13251
182.46930,182.46951,-0.02224,0.03310,-3.13293
182.63655,182.62946,-0.02032,0.03182,-3.13204
182.81386,182.81574,-0.01935,0.03129,-3.13058
182.97146,182.96248,-0.01930,0.03037,-3.12977
183.15218,183.13581,-0.01899,0.02871,-3.12835
183.30213,183.29576,-0.01920,0.02643,-3.13150
183.46921,183.44192,-0.01943,0.02541,-3.13487
183.63523,183.64215,-0.01992,0.02591,3.13996
183.80350,183.81520,-0.02076,0.02638,3.13475
183.88920,183.90849,-0.02075,0.02609,3.13280
184.05709,184.05506,-0.02207,0.02726,3.13097
184.22072,184.21499,-0.02257,0.02830,3.13311
184.43143,184.42805,-0.02166,0.02728,3.13601
184.59133,184.58849,-0.02070,0.02661,3.13689
184.71668,184.74880,-0.02114,0.02654,3.13697
184.92380,184.92115,-0.02488,0.02657,3.13913
185.05115,185.05479,-0.02510,0.02531,3.14014
185.21456,185.21443,-0.02260,0.02587,-3.14060
185.38301,185.38765,-0.02165,0.02676,-3.14034
185.55277,185.54789,-0.02291,0.02657,-3.13781
185.71434,185.72110,-0.02362,0.02556,-3.13632
185.87582,185.88070,-0.02539,0.02520,-3.13556
186.04209,186.04139,-0.02660,0.02598,-3.13411
186.22199,186.21417,-0.02590,0.02634,-3.13233
186.37298,186.37380,-0.02417,0.02670,-3.13006
186.58847,186.57382,-0.02199,0.02797,-3.12869
186.70330,186.70462,-0.02270,0.03107,-3.12873
186.91059,186.90691,-0.02291,0.03198,-3.12764
187.03595,187.09795,-0.02282,0.03222,-3.12775
187.20611,187.21333,-0.02255,0.03114,-3.12635
187.39991,187.38646,-0.02302,0.03133,-3.12423
187.58223,187.58642,-0.02237,0.03124,-3.12383
187.69684,187.67989,-0.02233,0.03167,-3.12277
187.86546,187.86643,-0.02235,0.03217,-3.12109
188.05523,188.04035,-0.02352,0.03153,-3.11968
188.21123,188.21276,-0.02252,0.02979,-3.11863
188.37228,188.37289,-0.02154,0.02896,-3.11771
188.52458,188.53269,-0.02125,0.02865,-3.11653
188.72373,188.71862,-0.02272,0.02919,-3.12602
188.85559,188.85434,-0.02360,0.02848,-3.13960
189.02430,189.02560,-0.02296,0.02703,3.12610
189.18879,189.18541,-0.02270,0.02572,3.11411
189.35543,189.35882,-0.02174,0.02233,3.11143
189.56099,189.55912,-0.02060,0.02119,3.11289
189.71707,189.73473,-0.02104,0.02158,3.11491
189.85288,189.83833,-0.02402,0.02235,3.11573
190.05353,190.07183,-0.02556,0.02278,3.11789
190.18330,190.18494,-0.02698,0.02145,3.11946
190.34727,190.35825,-0.02642,0.02001,3.12081
190.51484,190.51831,-0.02575,0.01975,3.12191
190.67949,190.67854,-0.02587,0.01928,3.12428
190.84273,190.86491,-0.02456,0.01878,3.12622
191.00998,191.01143,-0.02240,0.01852,3.12814
191.17401,191.17140,-0.02138,0.01979,3.13006
191.34054,191.33097,-0.02113,0.02008,3.13222
191.54250,191.55954,-0.02046,0.01971,3.13361
191.67246,191.74438,-0.02030,0.01940,3.13373
191.83870,191.82394,-0.02386,0.01895,3.13320
192.00418,191.99777,-0.02644,0.01959,3.13496
192.21744,192.21084,-0.02709,0.02022,3.13507
192.33321,192.34094,-0.02721,0.02092,3.13500
192.53737,192.55698,-0.02956,0.02085,3.13466
192.66451,192.69023,-0.03077,0.01999,3.13524
192.83252,192.83676,-0.03241,0.01823,3.13611
193.00377,192.97122,-0.03238,0.01776,3.13702
193.20956,193.20991,-0.03251,0.02053,3.13150
193.35878,193.35234,-0.03169,0.02177,3.12832
193.49156,193.49004,-0.03160,0.02268,3.12672
193.65923,193.66311,-0.03352,0.02432,3.12479
193.84714,193.84959,-0.03536,0.02326,3.12586
193.99472,193.99621,-0.03528,0.02233,3.12805
194.20035,194.19617,-0.03420,0.02252,3.12993
194.32236,194.31591,-0.03334,0.02327,3.13113
194.51117,194.52921,-0.03233,0.02348,3.13184
194.67379,194.67568,-0.03175,0.02150,3.13249
194.81842,194.82278,-0.03214,0.02041,3.13299
195.02926,195.03558,-0.03321,0.02103,3.13356
195.14653,195.14264,-0.03364,0.02131,3.13392
195.14653,196.75451,-0.02375,0.01815,-3.13507
195.27264,196.75451,-0.02375,0.01815,-3.13507
195.44777,196.75451,-0.02375,0.01815,-3.13507
195.60793,196.75451,-0.02375,0.01815,-3.13507
195.77406,196.75451,-0.02375,0.01815,-3.13507
195.98040,196.75451,-0.02375,0.01815,-3.13507
196.10548,196.75451,-0.02375,0.01815,-3.13507
196.26807,196.75451,-0.02375,0.01815,-3.13507
196.43860,196.75451,-0.02375,0.01815,-3.13507
196.64812,196.75451,-0.02375,0.01815,-3.13507
196.76325,196.75452,-0.02379,0.01814,-3.13498
196.93333,196.92770,-0.02395,0.01717,-3.13337
197.09958,197.12767,-0.02542,0.01608,-3.13337
197.26314,197.22932,-0.02704,0.01353,-3.13273
197.43024,197.42100,-0.03040,0.01156,-3.13271
197.60421,197.61734,-0.03241,0.01012,-3.13410
197.81601,197.82075,-0.03200,0.00757,3.13976
197.92795,197.93339,-0.03243,0.00759,3.13533
198.09928,198.08726,-0.03555,0.00732,3.12239
198.26128,198.27388,-0.03809,0.00665,3.11698
198.43000,198.44684,-0.03778,0.00553,3.11745
198.59680,198.59351,-0.03707,0.00602,3.11972
198.76583,198.75536,-0.03821,0.00687,3.12101
198.93035,198.92658,-0.03979,0.00803,3.12319
199.09572,199.10000,-0.03996,0.00924,3.12480
199.26091,199.27305,-0.04050,0.00868,3.12591
199.42740,199.41967,-0.04095,0.00788,3.12779
199.59555,199.58057,-0.03902,0.00740,3.13033
199.76512,199.77960,-0.03544,0.00469,3.13296
199.95475,199.95270,-0.03399,0.00218,3.13367
200.09447,200.09941,-0.03467,0.00259,3.13392
200.26240,200.25904,-0.03495,0.00586,3.13487
200.45455,200.44587,-0.03230,0.00726,3.13765
200.59694,200.59849,-0.03217,0.00716,3.13818
200.76461,200.76583,-0.03240,0.00832,3.13978
200.92872,200.92011,-0.03048,0.00949,-3.14119
201.10843,201.09879,-0.02884,0.00991,-3.13922
201.26144,201.27214,-0.03040,0.01125,-3.13839
201.43166,201.43665,-0.03071,0.01359,-3.13617
201.59584,201.59215,-0.02873,0.01400,-3.13373
201.76143,201.76912,-0.02679,0.01260,-3.13262
201.94215,201.93713,-0.02647,0.01101,-3.13186
202.09466,202.09878,-0.02722,0.01145,-3.13136
202.27791,202.29166,-0.02832,0.01096,-3.12941
202.42975,202.43074,-0.02926,0.01007,-3.12891
202.59727,202.61084,-0.03015,0.00914,-3.12844
202.76255,202.75702,-0.02979,0.00900,-3.13300
202.92978,202.93616,-0.02858,0.00868,-3.13872
203.11072,203.11077,-0.02944,0.00652,3.13739
203.26432,203.28456,-0.03092,0.00488,3.13609
203.43177,203.43109,-0.03050,0.00358,3.13620
203.60990,203.61907,-0.02714,0.00437,3.13925
203.77886,203.77746,-0.02567,0.00377,3.14024
203.92774,203.95070,-0.02614,0.00403,3.14139
204.09538,204.09726,-0.02768,0.00534,-3.14112
204.26041,204.25406,-0.02862,0.00487,-3.13929
204.42863,204.47634,-0.02862,0.00488,-3.13922
204.59444,204.59058,-0.03122,0.00373,-3.13846
204.76474,204.76339,-0.03157,0.00612,-3.13694
204.92856,204.91088,-0.03087,0.00624,-3.13637
205.09371,205.09661,-0.03046,0.00535,-3.13625
205.26118,205.25680,-0.03082,0.00479,-3.13486
205.42830,205.44346,-0.02958,0.00489,-3.13264
205.59640,205.60409,-0.02758,0.00328,-3.13117
205.78253,205.77663,-0.02720,0.00319,-3.13129
205.93204,205.93719,-0.02680,0.00460,-3.13071
206.09405,206.09612,-0.02298,0.00672,-3.12831
206.26093,206.28300,-0.02114,0.00711,-3.12799
206.42898,206.45629,-0.02103,0.00815,-3.12760
206.59600,206.61606,-0.02268,0.01057,-3.12662
206.76099,206.76267,-0.02279,0.01083,-3.12422
206.93691,206.93587,-0.02292,0.00929,-3.12245
207.10291,207.10917,-0.02374,0.00945,-3.12104
207.28206,207.28241,-0.02456,0.01047,-3.11967
207.43103,207.42905,-0.02359,0.01105,-3.11708
207.60423,207.60188,-0.02156,0.01124,-3.11541
207.76111,207.76707,-0.02121,0.01262,-3.11418
207.92800,207.92606,-0.02220,0.01485,-3.12317
208.09401,208.09686,-0.02215,0.01281,-3.13342
208.26915,208.25577,-0.02341,0.01113,3.13962
208.42963,208.40138,-0.02460,0.00929,3.13741
208.59481,208.53212,-0.02380,0.00878,3.13782
208.78383,208.85598,-0.02299,0.00809,3.14040
208.94917,208.98872,-0.02214,0.00552,-3.13975
209.04260,208.98910,-0.02243,0.00488,-3.13869
209.18326,209.17450,-0.02367,0.00652,-3.13675
209.35117,209.33444,-0.02184,0.00600,-3.13430
209.51379,209.49428,-0.02061,0.00597,-3.13251
209.67700,209.63955,-0.02078,0.00661,-3.13115
209.84163,209.80645,-0.02101,0.00854,-3.12992
210.01037,210.06878,-0.02074,0.00862,-3.12899
210.18597,210.23268,-0.01847,0.00639,-3.12715
210.37339,210.37592,-0.01757,0.00559,-3.12645
210.50510,210.54005,-0.01737,0.00503,-3.12420
210.67239,210.68839,-0.01758,0.00486,-3.12254
210.86953,210.86703,-0.01732,0.00336,-3.11998
211.00081,210.99682,-0.01689,0.00455,-3.12128
211.16980,211.17442,-0.01645,0.00529,-3.12672
211.16980,212.91061,-0.01942,0.01253,3.12553
211.32589,212.91061,-0.01942,0.01253,3.12553
211.49188,212.91061,-0.01942,0.01253,3.12553
211.66124,212.91061,-0.01942,0.01253,3.12553
211.82368,212.91061,-0.01942,0.01253,3.12553
211.99457,212.91061,-0.01942,0.01253,3.12553
212.15648,212.91061,-0.01942,0.01253,3.12553
212.31979,212.91061,-0.01942,0.01253,3.12553
212.48574,212.91061,-0.01942,0.01253,3.12553
212.65210,212.91061,-0.01942,0.01253,3.12553
212.84514,212.91061,-0.01942,0.01253,3.12553
212.98459,212.95951,-0.02041,0.01303,3.12667
213.14969,213.13133,-0.02159,0.01280,3.12825
213.35394,213.35787,-0.02249,0.01398,3.12925
213.48038,213.50466,-0.02330,0.01381,3.12964
213.67491,213.66444,-0.02515,0.01652,3.13191
213.81067,213.78477,-0.02480,0.01573,3.13391
213.97765,213.95776,-0.02408,0.01499,3.13505
214.14254,214.14436,-0.02370,0.01459,3.13677
214.30622,214.30407,-0.02075,0.01408,3.13896
214.47233,214.47722,-0.01835,0.01370,3.14011
214.64093,214.62444,-0.01888,0.01274,3.14152
214.80478,214.81077,-0.01839,0.01164,-3.14016
214.96860,214.97058,-0.01598,0.00992,-3.13814
215.15531,215.14437,-0.01474,0.00819,-3.13794
215.33602,215.33011,-0.01413,0.00770,-3.13716
215.46750,215.56835,-0.01423,0.00774,-3.13706
215.64389,215.64995,-0.01328,0.00851,-3.13708
215.84378,215.85000,-0.01497,0.00775,3.13970
216.00496,216.00702,-0.01833,0.00690,3.13310
216.12632,216.11660,-0.02028,0.00658,3.13167
216.29310,216.28977,-0.02203,0.00608,3.13178
216.46586,216.46323,-0.02113,0.00471,3.13307
216.62785,216.62310,-0.02065,0.00464,3.13384
216.79133,216.79627,-0.02055,0.00593,3.13548
217.00047,217.01879,-0.01859,0.00584,3.13814
217.12067,217.11045,-0.01726,0.00557,3.13932
217.28594,217.27579,-0.01700,0.00488,3.13862
217.45574,217.45702,-0.01961,0.00486,3.12967
217.62145,217.60932,-0.02296,0.00522,3.11767
217.79360,217.78249,-0.02501,0.00630,3.10458
217.94858,217.91555,-0.02542,0.00538,3.10135
218.11336,218.11567,-0.02677,0.00370,3.10157
218.27886,218.33245,-0.02612,0.00316,3.10243
218.44568,218.46259,-0.02198,0.00336,3.10512
218.64250,218.66205,-0.02022,0.00354,3.10741
218.81773,218.80917,-0.01814,0.00372,3.11001
218.94311,218.95497,-0.01690,0.00380,3.11087
219.10674,219.10170,-0.01544,0.00426,3.11221
219.27226,219.28858,-0.01517,0.00480,3.11310
219.44275,219.44819,-0.01520,0.00390,3.11415
219.60470,219.60817,-0.01458,0.00138,3.11556
219.77263,219.75479,-0.01442,0.00148,3.11601
219.96085,219.94117,-0.01507,0.00240,3.11705
220.10011,220.08768,-0.01689,0.00178,3.11786
220.27067,220.27470,-0.01616,0.00227,3.11987
220.43187,220.41704,-0.01537,0.00309,3.12107
220.59949,220.59248,-0.01565,0.00221,3.12223
220.79529,220.80766,-0.01463,0.00024,3.12416
220.93046,220.95396,-0.01433,-0.00060,3.12491
221.13950,221.12720,-0.01379,-0.00109,3.12588
221.25979,221.26047,-0.01420,-0.00237,3.12674
221.47383,221.47409,-0.01394,-0.00465,3.12833
221.59266,221.59381,-0.01355,-0.00445,3.13034
221.76202,221.78103,-0.01499,-0.00358,3.13152
221.92759,221.92701,-0.01569,-0.00359,3.13369
222.09977,222.08687,-0.01423,-0.00230,3.13603
222.25765,222.26006,-0.01327,-0.00127,3.13849
222.46859,222.46022,-0.01300,-0.00001,3.13989
222.58929,222.58049,-0.01286,0.00008,3.14091
222.75353,222.74956,-0.01148,0.00166,-3.13901
222.92007,222.92652,-0.01082,0.00272,-3.13882
223.08995,223.08625,-0.01137,0.00200,-3.13842
223.25734,223.27341,-0.01092,0.00265,-3.13709
223.42475,223.42830,-0.01101,0.00539,-3.13354
223.58795,223.56386,-0.01107,0.00705,-3.13241
223.79338,223.79276,-0.01164,0.00741,-3.13184
223.91978,223.92629,-0.01137,0.00780,-3.12996
224.08866,224.09923,-0.01195,0.00787,-3.12780
224.25524,224.26523,-0.01261,0.00624,-3.13059
224.42282,224.41879,-0.01266,0.00511,-3.13708
224.62001,224.61889,-0.01301,0.00519,3.13557
224.75463,224.74717,-0.01348,0.00552,3.13184
224.92270,224.91224,-0.01509,0.00714,3.12913
225.08714,225.07198,-0.01572,0.00740,3.12977
225.25578,225.25848,-0.01301,0.00882,3.13330
225.42175,225.41887,-0.01113,0.00993,3.13477
225.58783,225.56558,-0.01083,0.00987,3.13478
225.75572,225.75216,-0.00957,0.00791,3.13817
225.92035,225.92488,-0.00774,0.00807,3.14035
226.08647,226.08486,-0.00917,0.00809,3.14114
226.25435,226.25966,-0.01186,0.00805,-3.14069
226.42155,226.40478,-0.01410,0.00789,-3.13930
226.61144,226.61785,-0.01497,0.00840,-3.13672
226.76494,226.76467,-0.01418,0.00842,-3.13601
226.91978,226.92442,-0.01384,0.00902,-3.13535
227.10628,227.11135,-0.01532,0.00961,-3.13408
227.10628,229.02993,-0.01764,0.00241,3.11179
227.28341,229.02993,-0.01764,0.00241,3.11179
227.46073,229.02993,-0.01764,0.00241,3.11179
227.60524,229.02993,-0.01764,0.00241,3.11179
227.77159,229.02993,-0.01764,0.00241,3.11179
227.93697,229.02993,-0.01764,0.00241,3.11179
228.10278,229.02993,-0.01764,0.00241,3.11179
228.27203,229.02993,-0.01764,0.00241,3.11179
228.45603,229.02993,-0.01764,0.00241,3.11179
228.61786,229.02993,-0.01764,0.00241,3.11179
228.77043,229.02993,-0.01764,0.00241,3.11179
228.93708,229.02993,-0.01764,0.00241,3.11179
229.10802,229.11001,-0.01618,0.00397,3.11333
229.27208,229.29655,-0.01518,0.00389,3.11431
229.43818,229.44307,-0.01508,0.00167,3.11605
229.61934,229.61625,-0.01443,0.00225,3.11822
229.79092,229.78945,-0.01348,0.00332,3.11945
229.93830,229.93635,-0.01472,0.00237,3.11890
230.10478,230.10974,-0.01760,-0.00025,3.12091
230.29044,230.30945,-0.01743,-0.00088,3.12287
230.43733,230.45602,-0.01592,0.00095,3.12486
230.61882,230.60266,-0.01427,0.00166,3.12623
230.76936,230.76302,-0.01333,-0.00008,3.12806
230.93622,230.94904,-0.01036,-0.00060,3.13103
231.10255,231.09600,-0.00812,-0.00065,3.13321
231.27082,231.25550,-0.00825,-0.00145,3.13405
231.43968,231.47420,-0.00819,-0.00145,3.13414
231.60747,231.60680,-0.00483,-0.00188,3.13870
231.78418,231.78153,-0.00554,-0.00130,3.13949
231.93574,231.92173,-0.00700,-0.00166,3.14045
232.10397,232.09472,-0.00558,-0.00014,-3.14022
232.27658,232.29266,-0.00546,-0.00002,-3.14008
232.43767,232.40161,-0.00762,0.00314,-3.13999
232.60501,232.53609,-0.00898,0.00382,-3.14046
232.78518,232.77783,-0.01082,0.00505,3.13969
232.93691,233.01001,-0.01101,0.00505,3.13925
233.10459,233.01829,-0.01209,0.00362,3.13370
233.27149,233.27934,-0.01372,0.00195,3.12939
233.44158,233.32297,-0.01490,0.00149,3.12576
233.60266,233.62372,-0.01492,0.00152,3.12553
233.77154,233.90783,-0.01795,0.00452,3.12148
233.85828,233.90783,-0.01795,0.00452,3.12148
234.03911,233.90837,-0.01880,0.00463,3.12125
234.19149,234.23834,-0.01891,0.00466,3.12115
234.37426,234.44308,-0.01861,0.01092,3.12576
234.51887,234.50833,-0.01850,0.01312,3.12675
234.68898,234.75044,-0.01836,0.01245,3.12746
234.85309,234.75065,-0.01872,0.01210,3.12862
235.01923,235.15960,-0.01879,0.01217,3.12872
235.18439,235.17405,-0.01681,0.01583,3.13169
235.34812,235.36450,-0.01675,0.01607,3.13215
235.53427,235.52006,-0.01485,0.01840,3.13402
235.68046,235.67999,-0.01476,0.01857,3.13504
235.84466,235.82686,-0.01583,0.01701,3.13656
236.05555,236.04007,-0.01522,0.01529,3.13842
236.17571,236.17311,-0.01505,0.01370,3.13878
236.34182,236.34666,-0.01478,0.01203,3.13932
236.50652,236.50632,-0.01519,0.01202,-3.14138
236.69972,236.73324,-0.01582,0.01229,-3.14012
236.83922,236.84028,-0.01827,0.01288,-3.13860
237.04876,237.05294,-0.02059,0.01364,-3.13986
237.16791,237.17269,-0.02094,0.01325,-3.14151
237.33477,237.34204,-0.02075,0.01270,3.13619
237.50263,237.51914,-0.02107,0.01190,3.13063
237.67038,237.67941,-0.02228,0.01071,3.12413
237.83444,237.79905,-0.02297,0.01036,3.12100
237.99736,237.98578,-0.01996,0.00966,3.12325
238.20182,238.19964,-0.02095,0.00497,3.12237
238.34606,238.37230,-0.02136,0.00284,3.12323
238.49799,238.49196,-0.02173,0.00412,3.12462
238.70440,238.69187,-0.02107,0.00607,3.12705
238.87011,238.85191,-0.02124,0.00616,3.12742
238.99055,238.98525,-0.02126,0.00571,3.12749
239.15714,239.15853,-0.02025,0.00610,3.12939
239.33739,239.30514,-0.01834,0.00568,3.13140
239.48898,239.49164,-0.01796,0.00458,3.13170
239.65459,239.65148,-0.01799,0.00392,3.13252
239.82112,239.82483,-0.01612,0.00349,3.13394
239.98479,239.98481,-0.01346,0.00354,3.13612
240.14928,240.14758,-0.01108,0.00359,3.13712
240.31382,240.33127,-0.01059,0.00373,3.13803
240.48617,240.49111,-0.01080,0.00549,3.13693
240.68916,240.68601,-0.01132,0.00639,3.12862
240.85102,240.85795,-0.01307,0.00593,3.12241
240.97778,240.97080,-0.01268,0.00432,3.11816
241.14453,241.14411,-0.01107,0.00385,3.11685
241.30767,241.31773,-0.01013,0.00467,3.11577
241.47425,241.48129,-0.01224,0.00551,3.11541
241.65715,241.66375,-0.01496,0.00610,3.11652
241.80469,241.79697,-0.01509,0.00606,3.11869
242.01207,242.01101,-0.01438,0.00629,3.12011
242.13602,242.13030,-0.01474,0.00702,3.12160
242.30657,242.30361,-0.01423,0.00804,3.12401
242.47173,242.46531,-0.01257,0.00826,3.12574
242.63727,242.63679,-0.01146,0.00746,3.12715
242.79905,242.79677,-0.01078,0.00667,3.12857
242.96325,242.95693,-0.01147,0.00580,3.13000
243.13505,243.11671,-0.01018,0.00512,3.13192
243.13505,245.19561,-0.00983,0.00494,3.14029
243.30472,245.19561,-0.00983,0.00494,3.14029
243.46966,245.19561,-0.00983,0.00494,3.14029
243.63296,245.19561,-0.00983,0.00494,3.14029
243.83757,245.19561,-0.00983,0.00494,3.14029
243.96590,245.19561,-0.00983,0.00494,3.14029
244.13078,245.19561,-0.00983,0.00494,3.14029
244.30585,245.19561,-0.00983,0.00494,3.14029
244.46476,245.19561,-0.00983,0.00494,3.14029
244.62621,245.19561,-0.00983,0.00494,3.14029
244.79312,245.19561,-0.00983,0.00494,3.14029
244.95888,245.19561,-0.00983,0.00494,3.14029
245.12602,245.19561,-0.00983,0.00494,3.14029
245.32168,245.32964,-0.00924,0.00411,3.14064
245.45317,245.44880,-0.01026,0.00387,3.13868
245.66322,245.62205,-0.01112,0.00298,3.13442
245.78374,245.76884,-0.01178,0.00253,3.12983
245.95432,245.94173,-0.01133,0.00298,3.12768
246.12165,246.12918,-0.00967,0.00313,3.12840
246.28716,246.28850,-0.00603,0.00371,3.13049
246.44986,246.44827,-0.00481,0.00332,3.13150
246.64820,246.64832,-0.00369,0.00204,3.13377
246.81686,246.82171,-0.00217,0.00279,3.13635
246.94690,246.92811,-0.00115,0.00391,3.13785
247.15630,247.13952,-0.00085,0.00346,3.13976
247.28106,247.27444,-0.00023,0.00300,-3.14135
247.48653,247.47469,0.00023,0.00411,-3.14005
247.60997,247.62099,0.00070,0.00514,-3.13913
247.79132,247.79453,0.00006,0.00498,-3.13900
247.94535,247.94290,-0.00301,0.00504,-3.13815
248.11504,248.11429,-0.00517,0.00483,-3.13986
248.27608,248.27433,-0.00565,0.00489,-3.14117
248.47830,248.48380,-0.00854,0.00588,3.13704
248.61072,248.60710,-0.01094,0.00612,3.13508
248.77854,248.78041,-0.01325,0.00778,3.13122
248.97055,248.96719,-0.01296,0.00997,3.13047
249.11455,249.11414,-0.01371,0.01057,3.13048
249.28455,249.27358,-0.01460,0.01139,3.13274
249.44293,249.43360,-0.01439,0.01184,3.13466
249.61119,249.62018,-0.01437,0.01158,3.13546
249.78302,249.79359,-0.01360,0.01077,3.13703
249.94276,249.95347,-0.01461,0.01048,3.13818
250.11149,250.11336,-0.01403,0.01022,3.13924
250.30620,250.30014,-0.01283,0.01148,3.14007
250.44269,250.45981,-0.01347,0.01221,3.14055
250.63249,250.65991,-0.01315,0.01243,3.14128
250.79397,250.79288,-0.01040,0.01260,-3.14041
250.94452,250.93951,-0.00808,0.01105,-3.13981
251.12336,251.09991,-0.00578,0.00965,-3.13758
251.28570,251.33974,-0.00429,0.01003,-3.13704
251.44262,251.44590,-0.00063,0.01146,-3.13526
251.61058,251.61935,-0.00058,0.00992,-3.13501
251.78025,251.77925,-0.00230,0.00818,-3.13358
251.94596,251.95244,-0.00358,0.00821,-3.13921
252.12977,252.13911,-0.00483,0.00901,3.13198
252.30232,252.27249,-0.00827,0.01052,3.11481
252.44307,252.47218,-0.01191,0.01019,3.10240
252.61148,252.60531,-0.01325,0.00772,3.09796
252.78757,252.79193,-0.01226,0.00626,3.09898
252.94662,252.92575,-0.01052,0.00417,3.10147
253.11245,253.09854,-0.01062,0.00199,3.10333
253.28308,253.28512,-0.01032,0.00203,3.10626
253.44345,253.43211,-0.01137,0.00212,3.10685
253.60975,253.60575,-0.01406,0.00261,3.10735
253.78819,253.80498,-0.01527,0.00374,3.10815
253.94618,253.93815,-0.01447,0.00622,3.11066
254.11016,254.12501,-0.01305,0.00705,3.11207
254.28670,254.28460,-0.01196,0.00750,3.11427
254.44253,254.44496,-0.01216,0.00770,3.11602
254.62020,254.61781,-0.00969,0.00851,3.11801
254.77629,254.79113,-0.00793,0.00813,3.11854
254.94537,254.95099,-0.00677,0.00855,3.11885
255.11142,255.11109,-0.00636,0.00941,3.11933
255.29927,255.29886,-0.00578,0.00915,3.12009
255.44318,255.44387,-0.00600,0.00979,3.12029
255.60911,255.60416,-0.00705,0.01072,3.12125
255.77620,255.77739,-0.00852,0.01194,3.12075
255.94480,255.95079,-0.01076,0.01174,3.11961
256.11160,256.11064,-0.01435,0.01139,3.11520
256.27725,256.27066,-0.01521,0.00962,3.10992
256.45334,256.45735,-0.01597,0.00956,3.10251
256.60872,256.57751,-0.01646,0.01071,3.09706
256.77742,256.77701,-0.01530,0.01123,3.09552
256.94251,256.93702,-0.01426,0.01197,3.09448
257.13882,257.13702,-0.01516,0.01259,3.09498
257.27969,257.28350,-0.01530,0.01332,3.09714
257.44407,257.43073,-0.01542,0.01328,3.09847
257.60865,257.61651,-0.01787,0.01158,3.09964
257.77531,257.77674,-0.02071,0.01052,3.10013
257.94398,257.94967,-0.02079,0.01024,3.10132
258.11252,258.10968,-0.01858,0.00967,3.10168
258.27668,258.30972,-0.01624,0.00809,3.10315
258.44266,258.43247,-0.01418,0.00627,3.10390
258.60864,258.56267,-0.01316,0.00639,3.10433
258.77568,258.76313,-0.01215,0.00613,3.10441
258.94285,258.94937,-0.01377,0.00543,3.10468
259.05336,259.02914,-0.01390,0.00552,3.10529
259.19661,259.18982,-0.01356,0.00676,3.10585
259.19661,261.38800,-0.01018,0.00700,3.11722
259.36928,261.38800,-0.01018,0.00700,3.11722
259.52750,261.38800,-0.01018,0.00700,3.11722
259.74008,261.38800,-0.01018,0.00700,3.11722
259.90171,261.38800,-0.01018,0.00700,3.11722
260.02266,261.38800,-0.01018,0.00700,3.11722
260.23116,261.38800,-0.01018,0.00700,3.11722
260.35449,261.38800,-0.01018,0.00700,3.11722
260.53124,261.38800,-0.01018,0.00700,3.11722
260.68543,261.38800,-0.01018,0.00700,3.11722
260.85209,261.38800,-0.01018,0.00700,3.11722
261.01599,261.38800,-0.01018,0.00700,3.11722
261.18397,261.38800,-0.01018,0.00700,3.11722
261.36546,261.38800,-0.01018,0.00700,3.11722
