Img_Time(Sec),GPS_Time(Sec),Lat(deg),Long(deg),UTM_x(m),UTM_y(m)
1.62814,1.41361,59.6617033162,10.6763883283,6614929.496,594451.441
1.81518,1.41361,59.6617033162,10.6763883283,6614929.496,594451.441
1.95940,1.41361,59.6617033162,10.6763883283,6614929.496,594451.441
2.14286,2.66347,59.6617032995,10.6763883217,6614929.494,594451.441
2.29623,2.66347,59.6617032995,10.6763883217,6614929.494,594451.441
2.47546,2.66347,59.6617032995,10.6763883217,6614929.494,594451.441
2.62714,2.66347,59.6617032995,10.6763883217,6614929.494,594451.441
2.79449,2.66347,59.6617032995,10.6763883217,6614929.494,594451.441
2.98603,2.66347,59.6617032995,10.6763883217,6614929.494,594451.441
3.13139,3.38557,59.6617033247,10.6763883867,6614929.497,594451.445
3.29301,3.38557,59.6617033247,10.6763883867,6614929.497,594451.445
3.46000,3.38557,59.6617033247,10.6763883867,6614929.497,594451.445
3.62746,3.38557,59.6617033247,10.6763883867,6614929.497,594451.445
3.79488,3.38557,59.6617033247,10.6763883867,6614929.497,594451.445
3.97858,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.12665,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.29351,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.45976,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.64106,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.80911,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.96068,4.38600,59.6617032825,10.6763882750,6614929.492,594451.439
4.96068,5.38532,59.6617033308,10.6763882950,6614929.497,594451.440
5.12236,5.38532,59.6617033308,10.6763882950,6614929.497,594451.440
5.28897,5.38532,59.6617033308,10.6763882950,6614929.497,594451.440
5.45815,5.38532,59.6617033308,10.6763882950,6614929.497,594451.440
5.62243,5.38532,59.6617033308,10.6763882950,6614929.497,594451.440
5.78898,5.38532,59.6617033308,10.6763882950,6614929.497,594451.440
5.98159,6.46820,59.6617033063,10.6763882783,6614929.495,594451.439
6.14215,6.46820,59.6617033063,10.6763882783,6614929.495,594451.439
6.29836,6.46820,59.6617033063,10.6763882783,6614929.495,594451.439
6.45498,6.46820,59.6617033063,10.6763882783,6614929.495,594451.439
6.62565,6.46820,59.6617033063,10.6763882783,6614929.495,594451.439
6.78932,6.46820,59.6617033063,10.6763882783,6614929.495,594451.439
6.97170,7.41150,59.6617032905,10.6763882850,6614929.493,594451.439
7.12359,7.41150,59.6617032905,10.6763882850,6614929.493,594451.439
7.30462,7.41150,59.6617032905,10.6763882850,6614929.493,594451.439
7.45823,7.41150,59.6617032905,10.6763882850,6614929.493,594451.439
7.62215,7.41150,59.6617032905,10.6763882850,6614929.493,594451.439
7.79478,7.41150,59.6617032905,10.6763882850,6614929.493,594451.439
7.95826,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
8.12269,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
8.28932,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
8.45567,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
8.62359,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
8.78859,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
8.88812,8.41054,59.6617033075,10.6763883333,6614929.495,594451.442
9.04227,9.38335,59.6617033888,10.6763884850,6614929.504,594451.450
9.24616,9.38335,59.6617033888,10.6763884850,6614929.504,594451.450
9.41628,9.38335,59.6617033888,10.6763884850,6614929.504,594451.450
9.53925,9.38335,59.6617033888,10.6763884850,6614929.504,594451.450
9.70660,9.38335,59.6617033888,10.6763884850,6614929.504,594451.450
9.87036,9.38335,59.6617033888,10.6763884850,6614929.504,594451.450
10.04555,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
10.20205,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
10.37073,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
10.53471,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
10.69704,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
10.86286,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
11.03269,10.38320,59.6617032953,10.6763883483,6614929.493,594451.443
11.19696,11.68609,59.6617033197,10.6763883483,6614929.496,594451.443
11.39952,11.68609,59.6617033197,10.6763883483,6614929.496,594451.443
11.52733,11.68609,59.6617033197,10.6763883483,6614929.496,594451.443
11.69048,11.68609,59.6617033197,10.6763883483,6614929.496,594451.443
11.88698,11.68609,59.6617033197,10.6763883483,6614929.496,594451.443
12.02350,11.68609,59.6617033197,10.6763883483,6614929.496,594451.443
12.22969,12.37411,59.6617033322,10.6763883833,6614929.498,594451.445
12.35310,12.37411,59.6617033322,10.6763883833,6614929.498,594451.445
12.52232,12.37411,59.6617033322,10.6763883833,6614929.498,594451.445
12.68494,12.37411,59.6617033322,10.6763883833,6614929.498,594451.445
12.84968,12.37411,59.6617033322,10.6763883833,6614929.498,594451.445
13.02613,13.46222,59.6617021280,10.6763857500,6614929.360,594451.300
13.21468,13.46222,59.6617021280,10.6763857500,6614929.360,594451.300
13.34644,13.46222,59.6617021280,10.6763857500,6614929.360,594451.300
13.55947,13.46222,59.6617021280,10.6763857500,6614929.360,594451.300
13.67714,13.46222,59.6617021280,10.6763857500,6614929.360,594451.300
13.84678,13.46222,59.6617021280,10.6763857500,6614929.360,594451.300
14.04448,14.42126,59.6617007887,10.6763824917,6614929.206,594451.120
14.17636,14.42126,59.6617007887,10.6763824917,6614929.206,594451.120
14.38497,14.42126,59.6617007887,10.6763824917,6614929.206,594451.120
14.53490,14.42126,59.6617007887,10.6763824917,6614929.206,594451.120
14.67083,14.42126,59.6617007887,10.6763824917,6614929.206,594451.120
14.84216,14.42126,59.6617007887,10.6763824917,6614929.206,594451.120
15.00302,15.42145,59.6616994487,10.6763793283,6614929.052,594450.945
15.17302,15.42145,59.6616994487,10.6763793283,6614929.052,594450.945
15.33650,15.42145,59.6616994487,10.6763793283,6614929.052,594450.945
15.49929,15.42145,59.6616994487,10.6763793283,6614929.052,594450.945
15.67670,15.42145,59.6616994487,10.6763793283,6614929.052,594450.945
15.83211,15.42145,59.6616994487,10.6763793283,6614929.052,594450.945
15.99749,16.42014,59.6616978807,10.6763756817,6614928.873,594450.744
16.20658,16.42014,59.6616978807,10.6763756817,6614928.873,594450.744
16.32832,16.42014,59.6616978807,10.6763756817,6614928.873,594450.744
16.49402,16.42014,59.6616978807,10.6763756817,6614928.873,594450.744
16.66226,16.42014,59.6616978807,10.6763756817,6614928.873,594450.744
16.83000,16.42014,59.6616978807,10.6763756817,6614928.873,594450.744
17.03726,17.37682,59.6616958972,10.6763711433,6614928.645,594450.494
17.15395,17.37682,59.6616958972,10.6763711433,6614928.645,594450.494
17.32491,17.37682,59.6616958972,10.6763711433,6614928.645,594450.494
17.48919,17.37682,59.6616958972,10.6763711433,6614928.645,594450.494
17.65263,17.37682,59.6616958972,10.6763711433,6614928.645,594450.494
17.86012,17.37682,59.6616958972,10.6763711433,6614928.645,594450.494
18.03454,18.40746,59.6616943252,10.6763668300,6614928.464,594450.256
18.14774,18.40746,59.6616943252,10.6763668300,6614928.464,594450.256
18.31553,18.40746,59.6616943252,10.6763668300,6614928.464,594450.256
18.48113,18.40746,59.6616943252,10.6763668300,6614928.464,594450.256
18.67579,18.40746,59.6616943252,10.6763668300,6614928.464,594450.256
18.81844,18.40746,59.6616943252,10.6763668300,6614928.464,594450.256
19.02857,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
19.14162,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
19.34921,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
19.47430,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
19.64056,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
19.82622,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.02059,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.13489,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.34335,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.46777,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.63290,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.81561,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.96444,19.39196,59.6616925140,10.6763621050,6614928.256,594449.995
20.96444,21.43246,59.6616865863,10.6763476300,6614927.575,594449.196
21.12715,21.43246,59.6616865863,10.6763476300,6614927.575,594449.196
21.29511,21.43246,59.6616865863,10.6763476300,6614927.575,594449.196
21.45993,21.43246,59.6616865863,10.6763476300,6614927.575,594449.196
21.62646,21.43246,59.6616865863,10.6763476300,6614927.575,594449.196
21.79146,21.43246,59.6616865863,10.6763476300,6614927.575,594449.196
21.95541,22.40412,59.6616847513,10.6763431600,6614927.364,594448.949
22.11973,22.40412,59.6616847513,10.6763431600,6614927.364,594448.949
22.28767,22.40412,59.6616847513,10.6763431600,6614927.364,594448.949
22.45416,22.40412,59.6616847513,10.6763431600,6614927.364,594448.949
22.65763,22.40412,59.6616847513,10.6763431600,6614927.364,594448.949
22.78628,22.40412,59.6616847513,10.6763431600,6614927.364,594448.949
22.95331,23.41638,59.6616827225,10.6763385167,6614927.132,594448.693
23.11992,23.41638,59.6616827225,10.6763385167,6614927.132,594448.693
23.28877,23.41638,59.6616827225,10.6763385167,6614927.132,594448.693
23.47315,23.41638,59.6616827225,10.6763385167,6614927.132,594448.693
23.66427,23.41638,59.6616827225,10.6763385167,6614927.132,594448.693
23.78675,23.41638,59.6616827225,10.6763385167,6614927.132,594448.693
23.95308,24.41636,59.6616805760,10.6763335400,6614926.886,594448.419
24.13105,24.41636,59.6616805760,10.6763335400,6614926.886,594448.419
24.28765,24.41636,59.6616805760,10.6763335400,6614926.886,594448.419
24.45322,24.41636,59.6616805760,10.6763335400,6614926.886,594448.419
24.62074,24.41636,59.6616805760,10.6763335400,6614926.886,594448.419
24.82117,24.41636,59.6616805760,10.6763335400,6614926.886,594448.419
24.95575,25.45877,59.6616785677,10.6763288667,6614926.656,594448.161
25.12051,25.45877,59.6616785677,10.6763288667,6614926.656,594448.161
25.28842,25.45877,59.6616785677,10.6763288667,6614926.656,594448.161
25.45407,25.45877,59.6616785677,10.6763288667,6614926.656,594448.161
25.62705,25.45877,59.6616785677,10.6763288667,6614926.656,594448.161
25.80347,25.45877,59.6616785677,10.6763288667,6614926.656,594448.161
25.95401,26.40250,59.6616766005,10.6763240700,6614926.430,594447.897
26.12334,26.40250,59.6616766005,10.6763240700,6614926.430,594447.897
26.28726,26.40250,59.6616766005,10.6763240700,6614926.430,594447.897
26.46576,26.40250,59.6616766005,10.6763240700,6614926.430,594447.897
26.62022,26.40250,59.6616766005,10.6763240700,6614926.430,594447.897
26.81452,26.40250,59.6616766005,10.6763240700,6614926.430,594447.897
26.96893,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
27.13817,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
27.28832,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
27.46598,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
27.62041,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
27.80868,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
27.95259,27.37460,59.6616745488,10.6763195200,6614926.195,594447.646
28.11980,28.80836,59.6616726417,10.6763148100,6614925.976,594447.386
28.28717,28.80836,59.6616726417,10.6763148100,6614925.976,594447.386
28.45312,28.80836,59.6616726417,10.6763148100,6614925.976,594447.386
28.62037,28.80836,59.6616726417,10.6763148100,6614925.976,594447.386
28.78860,28.80836,59.6616726417,10.6763148100,6614925.976,594447.386
28.95454,28.80836,59.6616726417,10.6763148100,6614925.976,594447.386
29.12222,29.38708,59.6616707617,10.6763104383,6614925.760,594447.145
29.28599,29.38708,59.6616707617,10.6763104383,6614925.760,594447.145
29.46068,29.38708,59.6616707617,10.6763104383,6614925.760,594447.145
29.62118,29.38708,59.6616707617,10.6763104383,6614925.760,594447.145
29.78835,29.38708,59.6616707617,10.6763104383,6614925.760,594447.145
29.95759,29.38708,59.6616707617,10.6763104383,6614925.760,594447.145
30.11928,30.65370,59.6616688855,10.6763055417,6614925.544,594446.875
30.28756,30.65370,59.6616688855,10.6763055417,6614925.544,594446.875
30.47601,30.65370,59.6616688855,10.6763055417,6614925.544,594446.875
30.64016,30.65370,59.6616688855,10.6763055417,6614925.544,594446.875
30.80294,30.65370,59.6616688855,10.6763055417,6614925.544,594446.875
30.95473,30.65370,59.6616688855,10.6763055417,6614925.544,594446.875
31.11991,31.39981,59.6616668227,10.6763008583,6614925.308,594446.617
31.28822,31.39981,59.6616668227,10.6763008583,6614925.308,594446.617
31.45356,31.39981,59.6616668227,10.6763008583,6614925.308,594446.617
31.63740,31.39981,59.6616668227,10.6763008583,6614925.308,594446.617
31.79873,31.39981,59.6616668227,10.6763008583,6614925.308,594446.617
31.96963,32.38583,59.6616649340,10.6762962700,6614925.091,594446.363
32.12081,32.38583,59.6616649340,10.6762962700,6614925.091,594446.363
32.29566,32.38583,59.6616649340,10.6762962700,6614925.091,594446.363
32.45425,32.38583,59.6616649340,10.6762962700,6614925.091,594446.363
32.63370,32.38583,59.6616649340,10.6762962700,6614925.091,594446.363
32.80139,32.38583,59.6616649340,10.6762962700,6614925.091,594446.363
32.95354,33.42567,59.6616628308,10.6762913117,6614924.850,594446.090
33.11934,33.42567,59.6616628308,10.6762913117,6614924.850,594446.090
33.28792,33.42567,59.6616628308,10.6762913117,6614924.850,594446.090
33.45300,33.42567,59.6616628308,10.6762913117,6614924.850,594446.090
33.62469,33.42567,59.6616628308,10.6762913117,6614924.850,594446.090
33.78813,33.42567,59.6616628308,10.6762913117,6614924.850,594446.090
33.95430,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
34.04563,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
34.20619,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
34.37390,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
34.55844,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
34.70291,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
34.87213,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
35.03952,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
35.25278,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
35.36547,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
35.53302,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
35.69824,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
35.86258,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
36.03114,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
36.24703,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
36.35882,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
36.52598,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
36.69042,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
36.86011,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
37.02573,34.40178,59.6616610582,10.6762868683,6614924.646,594445.845
37.02573,37.37348,59.6616532088,10.6762678750,6614923.745,594444.797
37.19232,37.37348,59.6616532088,10.6762678750,6614923.745,594444.797
37.35527,37.37348,59.6616532088,10.6762678750,6614923.745,594444.797
37.52396,37.37348,59.6616532088,10.6762678750,6614923.745,594444.797
37.73323,37.37348,59.6616532088,10.6762678750,6614923.745,594444.797
37.85798,37.37348,59.6616532088,10.6762678750,6614923.745,594444.797
38.01785,38.59982,59.6616514125,10.6762633867,6614923.539,594444.549
38.22545,38.59982,59.6616514125,10.6762633867,6614923.539,594444.549
38.34788,38.59982,59.6616514125,10.6762633867,6614923.539,594444.549
38.54707,38.59982,59.6616514125,10.6762633867,6614923.539,594444.549
38.68499,38.59982,59.6616514125,10.6762633867,6614923.539,594444.549
38.85494,38.59982,59.6616514125,10.6762633867,6614923.539,594444.549
39.05262,39.38578,59.6616494218,10.6762586650,6614923.311,594444.289
39.17612,39.38578,59.6616494218,10.6762586650,6614923.311,594444.289
39.38315,39.38578,59.6616494218,10.6762586650,6614923.311,594444.289
39.50928,39.38578,59.6616494218,10.6762586650,6614923.311,594444.289
39.67944,39.38578,59.6616494218,10.6762586650,6614923.311,594444.289
39.88271,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
40.03764,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
40.20975,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
40.33682,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
40.50445,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
40.66849,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
40.83432,40.35871,59.6616479573,10.6762550417,6614923.142,594444.089
41.03589,41.37129,59.6616465860,10.6762517250,6614922.985,594443.906
41.16597,41.37129,59.6616465860,10.6762517250,6614922.985,594443.906
41.32935,41.37129,59.6616465860,10.6762517250,6614922.985,594443.906
41.49583,41.37129,59.6616465860,10.6762517250,6614922.985,594443.906
41.66415,41.37129,59.6616465860,10.6762517250,6614922.985,594443.906
41.82790,41.37129,59.6616465860,10.6762517250,6614922.985,594443.906
42.02642,42.38444,59.6616450475,10.6762484500,6614922.809,594443.725
42.15998,42.38444,59.6616450475,10.6762484500,6614922.809,594443.725
42.32582,42.38444,59.6616450475,10.6762484500,6614922.809,594443.725
42.53182,42.38444,59.6616450475,10.6762484500,6614922.809,594443.725
42.65449,42.38444,59.6616450475,10.6762484500,6614922.809,594443.725
42.82031,42.38444,59.6616450475,10.6762484500,6614922.809,594443.725
43.02775,43.37038,59.6616436218,10.6762450583,6614922.646,594443.538
43.15280,43.37038,59.6616436218,10.6762450583,6614922.646,594443.538
43.31956,43.37038,59.6616436218,10.6762450583,6614922.646,594443.538
43.49842,43.37038,59.6616436218,10.6762450583,6614922.646,594443.538
43.67867,43.37038,59.6616436218,10.6762450583,6614922.646,594443.538
43.85516,43.37038,59.6616436218,10.6762450583,6614922.646,594443.538
43.98128,44.39676,59.6616424190,10.6762417183,6614922.507,594443.354
44.14946,44.39676,59.6616424190,10.6762417183,6614922.507,594443.354
44.31017,44.39676,59.6616424190,10.6762417183,6614922.507,594443.354
44.48317,44.39676,59.6616424190,10.6762417183,6614922.507,594443.354
44.69138,44.39676,59.6616424190,10.6762417183,6614922.507,594443.354
44.81477,44.39676,59.6616424190,10.6762417183,6614922.507,594443.354
44.97155,45.36960,59.6616409912,10.6762383767,6614922.343,594443.169
45.15207,45.36960,59.6616409912,10.6762383767,6614922.343,594443.169
45.30806,45.36960,59.6616409912,10.6762383767,6614922.343,594443.169
45.49626,45.36960,59.6616409912,10.6762383767,6614922.343,594443.169
45.63438,45.36960,59.6616409912,10.6762383767,6614922.343,594443.169
45.80078,45.36960,59.6616409912,10.6762383767,6614922.343,594443.169
45.96509,46.36919,59.6616399115,10.6762359317,6614922.219,594443.035
46.13214,46.36919,59.6616399115,10.6762359317,6614922.219,594443.035
46.29856,46.36919,59.6616399115,10.6762359317,6614922.219,594443.035
46.52414,46.36919,59.6616399115,10.6762359317,6614922.219,594443.035
46.63035,46.36919,59.6616399115,10.6762359317,6614922.219,594443.035
46.83298,46.36919,59.6616399115,10.6762359317,6614922.219,594443.035
46.96097,47.36897,59.6616381688,10.6762319150,6614922.020,594442.813
47.12655,47.36897,59.6616381688,10.6762319150,6614922.020,594442.813
47.29616,47.36897,59.6616381688,10.6762319150,6614922.020,594442.813
47.49828,47.36897,59.6616381688,10.6762319150,6614922.020,594442.813
47.66867,47.36897,59.6616381688,10.6762319150,6614922.020,594442.813
47.79051,47.36897,59.6616381688,10.6762319150,6614922.020,594442.813
47.95745,48.36867,59.6616361198,10.6762271683,6614921.785,594442.552
48.13942,48.36867,59.6616361198,10.6762271683,6614921.785,594442.552
48.29181,48.36867,59.6616361198,10.6762271683,6614921.785,594442.552
48.49266,48.36867,59.6616361198,10.6762271683,6614921.785,594442.552
48.62727,48.36867,59.6616361198,10.6762271683,6614921.785,594442.552
48.82819,48.36867,59.6616361198,10.6762271683,6614921.785,594442.552
48.97961,49.39352,59.6616341855,10.6762226167,6614921.563,594442.301
49.12481,49.39352,59.6616341855,10.6762226167,6614921.563,594442.301
49.32606,49.39352,59.6616341855,10.6762226167,6614921.563,594442.301
49.48704,49.39352,59.6616341855,10.6762226167,6614921.563,594442.301
49.63696,49.39352,59.6616341855,10.6762226167,6614921.563,594442.301
49.79044,49.39352,59.6616341855,10.6762226167,6614921.563,594442.301
49.95791,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
50.12440,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
50.31894,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
50.45722,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
50.65676,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
50.79049,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
50.95778,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
51.12415,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
51.29248,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
51.45926,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
51.62398,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
51.80599,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
51.97414,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.12430,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.29418,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.47831,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.62456,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.79214,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.95842,50.39429,59.6616324315,10.6762180417,6614921.361,594442.048
52.95842,53.44531,59.6616248463,10.6761989983,6614920.490,594440.996
53.12777,53.44531,59.6616248463,10.6761989983,6614920.490,594440.996
53.29029,53.44531,59.6616248463,10.6761989983,6614920.490,594440.996
53.47321,53.44531,59.6616248463,10.6761989983,6614920.490,594440.996
53.63779,53.44531,59.6616248463,10.6761989983,6614920.490,594440.996
53.78702,53.44531,59.6616248463,10.6761989983,6614920.490,594440.996
53.95603,54.37962,59.6616232145,10.6761943567,6614920.301,594440.739
54.13941,54.37962,59.6616232145,10.6761943567,6614920.301,594440.739
54.28866,54.37962,59.6616232145,10.6761943567,6614920.301,594440.739
54.45753,54.37962,59.6616232145,10.6761943567,6614920.301,594440.739
54.62451,54.37962,59.6616232145,10.6761943567,6614920.301,594440.739
54.78831,54.37962,59.6616232145,10.6761943567,6614920.301,594440.739
54.95502,55.41691,59.6616212388,10.6761894883,6614920.074,594440.471
55.14202,55.41691,59.6616212388,10.6761894883,6614920.074,594440.471
55.28704,55.41691,59.6616212388,10.6761894883,6614920.074,594440.471
55.45608,55.41691,59.6616212388,10.6761894883,6614920.074,594440.471
55.62207,55.41691,59.6616212388,10.6761894883,6614920.074,594440.471
55.79279,55.41691,59.6616212388,10.6761894883,6614920.074,594440.471
55.95462,56.39258,59.6616193462,10.6761846967,6614919.857,594440.206
56.12753,56.39258,59.6616193462,10.6761846967,6614919.857,594440.206
56.28816,56.39258,59.6616193462,10.6761846967,6614919.857,594440.206
56.46264,56.39258,59.6616193462,10.6761846967,6614919.857,594440.206
56.62190,56.39258,59.6616193462,10.6761846967,6614919.857,594440.206
56.78707,56.39258,59.6616193462,10.6761846967,6614919.857,594440.206
56.95923,57.40580,59.6616173892,10.6761799783,6614919.632,594439.946
57.12685,57.40580,59.6616173892,10.6761799783,6614919.632,594439.946
57.28842,57.40580,59.6616173892,10.6761799783,6614919.632,594439.946
57.45629,57.40580,59.6616173892,10.6761799783,6614919.632,594439.946
57.63905,57.40580,59.6616173892,10.6761799783,6614919.632,594439.946
57.78838,57.40580,59.6616173892,10.6761799783,6614919.632,594439.946
57.95468,58.37826,59.6616155520,10.6761752633,6614919.421,594439.685
58.12217,58.37826,59.6616155520,10.6761752633,6614919.421,594439.685
58.28963,58.37826,59.6616155520,10.6761752633,6614919.421,594439.685
58.45899,58.37826,59.6616155520,10.6761752633,6614919.421,594439.685
58.62072,58.37826,59.6616155520,10.6761752633,6614919.421,594439.685
58.78794,58.37826,59.6616155520,10.6761752633,6614919.421,594439.685
58.96679,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
59.04153,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
59.21886,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
59.40950,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
59.54108,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
59.71904,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
59.87996,59.45790,59.6616135217,10.6761706083,6614919.188,594439.429
60.06529,60.47098,59.6616115698,10.6761658683,6614918.964,594439.167
60.19982,60.47098,59.6616115698,10.6761658683,6614918.964,594439.167
60.40468,60.47098,59.6616115698,10.6761658683,6614918.964,594439.167
60.53232,60.47098,59.6616115698,10.6761658683,6614918.964,594439.167
60.71626,60.47098,59.6616115698,10.6761658683,6614918.964,594439.167
60.86668,60.47098,59.6616115698,10.6761658683,6614918.964,594439.167
61.03065,61.40599,59.6616096100,10.6761609883,6614918.739,594438.898
61.19526,61.40599,59.6616096100,10.6761609883,6614918.739,594438.898
61.36474,61.40599,59.6616096100,10.6761609883,6614918.739,594438.898
61.52949,61.40599,59.6616096100,10.6761609883,6614918.739,594438.898
61.70098,61.40599,59.6616096100,10.6761609883,6614918.739,594438.898
61.85745,61.40599,59.6616096100,10.6761609883,6614918.739,594438.898
62.03193,62.40363,59.6616077292,10.6761562317,6614918.523,594438.635
62.22724,62.40363,59.6616077292,10.6761562317,6614918.523,594438.635
62.35515,62.40363,59.6616077292,10.6761562317,6614918.523,594438.635
62.55699,62.40363,59.6616077292,10.6761562317,6614918.523,594438.635
62.68780,62.40363,59.6616077292,10.6761562317,6614918.523,594438.635
62.89671,62.40363,59.6616077292,10.6761562317,6614918.523,594438.635
63.01603,63.38979,59.6616057415,10.6761515950,6614918.295,594438.380
63.18045,63.38979,59.6616057415,10.6761515950,6614918.295,594438.380
63.34776,63.38979,59.6616057415,10.6761515950,6614918.295,594438.380
63.51705,63.38979,59.6616057415,10.6761515950,6614918.295,594438.380
63.72372,63.38979,59.6616057415,10.6761515950,6614918.295,594438.380
63.88331,63.38979,59.6616057415,10.6761515950,6614918.295,594438.380
64.01087,64.40233,59.6616036903,10.6761470150,6614918.060,594438.127
64.17535,64.40233,59.6616036903,10.6761470150,6614918.060,594438.127
64.34215,64.40233,59.6616036903,10.6761470150,6614918.060,594438.127
64.51548,64.40233,59.6616036903,10.6761470150,6614918.060,594438.127
64.67173,64.40233,59.6616036903,10.6761470150,6614918.060,594438.127
64.86675,64.40233,59.6616036903,10.6761470150,6614918.060,594438.127
65.00350,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
65.16935,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
65.33342,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
65.53201,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
65.66415,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
65.82980,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
66.02631,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
66.16138,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
66.33641,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
66.49208,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
66.65775,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
