Time(ROS) Frame LO(m) AO(deg)
1570701377.576601267 1195 -0.01904 9.28178
1570701377.739940166 1196 -0.02100 9.36600
1570701377.906100512 1197 -0.02131 9.43189
1570701378.712372303 1198 -0.02165 9.42502
1570701378.239117622 1199 -0.01832 9.12307
1570701378.404003382 1200 -0.01630 9.00848
1570701378.574178219 1201 -0.01528 8.98728
1570701378.731781244 1202 -0.01468 9.04973
1570701378.898379803 1203 -0.01547 9.17521
1570701379.658513069 1204 -0.01615 9.20844
1570701379.235491753 1205 -0.01576 9.25256
1570701379.400521755 1206 -0.01618 9.29725
1570701379.560163021 1207 -0.01646 9.34824
1570701379.725491047 1208 -0.01628 9.41241
1570701379.892421246 1209 -0.01502 9.46570
1570701380.582833529 1210 -0.01448 9.49950
1570701380.225269079 1211 -0.01520 9.58945
1570701380.392493248 1212 -0.01608 9.65592
1570701380.554280043 1213 -0.01588 9.70920
1570701380.719709635 1214 -0.01436 9.74530
1570701380.888811827 1215 -0.01447 9.82895
1570701381.500945807 1216 -0.01581 9.91203
1570701381.219839811 1217 -0.01840 10.02490
1570701381.432175636 1218 -0.02063 10.14236
1570701381.572374582 1219 -0.01899 10.16528
1570701381.712711811 1220 -0.01839 10.20252
1570701381.880478859 1221 -0.01873 10.28331
1570701382.482259989 1222 -0.02264 10.40936
1570701382.218777657 1223 -0.02483 10.35722
1570701382.404669762 1224 -0.02276 10.28732
1570701382.541166782 1225 -0.02255 10.09996
1570701382.705963850 1226 -0.01986 9.75275
1570701382.875396252 1227 -0.02034 9.67253
1570701383.371932745 1228 -0.01402 9.22658
1570701383.203074217 1229 -0.01402 9.22658
1570701383.412526369 1230 -0.01402 9.22658
1570701383.553553820 1231 -0.01402 9.22658
1570701383.699821711 1232 -0.01402 9.22658
1570701383.866841793 1233 -0.01114 9.22658
1570701384.320919991 1234 -0.01114 9.22658
1570701384.230793238 1235 -0.01114 9.22658
1570701384.407145262 1236 -0.01114 9.22658
1570701384.528123856 1237 -0.01114 9.22658
1570701384.730448723 1238 -0.00419 9.24204
1570701384.859222651 1239 0.00323 9.12688
1570701385.530974865 1240 0.00057 8.84040
1570701385.229920864 1241 0.00129 8.73039
1570701385.397812843 1242 0.00203 8.72180
1570701385.521115780 1243 0.00173 8.75675
1570701385.687850952 1244 0.00135 8.83238
1570701385.853694201 1245 -0.00506 8.90801
1570701386.217089415 1246 -0.00573 9.01859
1570701386.191989422 1247 -0.00576 9.10740
1570701386.381938696 1248 -0.00757 9.24663
1570701386.520019770 1249 -0.00754 9.30507
1570701386.682732821 1250 -0.00799 9.41336
1570701386.845898151 1251 -0.00800 10.26614
1570701387.170154333 1252 -0.00846 10.31771
1570701387.227635860 1253 -0.00848 10.38188
1570701387.342849255 1254 -0.00793 10.34808
1570701387.549041986 1255 -0.00512 10.06160
1570701387.673501968 1256 -0.00205 9.81924
1570701387.873111725 1257 0.00473 9.65995
1570701388.944215298 1258 0.00591 9.62558
1570701388.218676329 1259 0.00715 9.67313
1570701388.337460041 1260 0.00587 9.73902
1570701388.501465321 1261 0.00478 9.83012
1570701388.670885086 1262 0.00326 9.89257
1570701388.834310055 1263 -0.00160 9.95675
1570701389.569983959 1264 -0.00177 9.98081
1570701389.164608479 1265 -0.00227 10.07477
1570701389.369371891 1266 -0.00410 10.22202
1570701389.497019053 1267 -0.00415 10.25010
1570701389.685386181 1268 -0.00394 10.33604
1570701389.830868721 1269 -0.00430 10.42371
1570701389.996057749 1270 -0.00532 10.49418
1570701390.157239199 1271 -0.00703 10.58757
1570701390.323495626 1272 -0.00706 10.60591
1570701390.525177956 1273 -0.00668 10.68096
1570701390.653835535 1274 -0.00730 10.76748
1570701390.864372253 1275 -0.00878 10.84769
1570701390.985737085 1276 -0.00914 10.87290
1570701391.170392990 1277 -0.01034 10.75086
1570701391.316462517 1278 -0.01024 10.36698
1570701391.487670183 1279 -0.00249 9.52416
1570701391.648108482 1280 0.00770 8.62806
1570701391.817603827 1281 0.01292 7.87576
1570701391.979728222 1282 0.01464 7.50850
1570701392.146708727 1283 0.01228 7.55834
1570701392.309949160 1284 0.01062 7.66778
1570701392.475690365 1285 0.01176 7.77893
1570701392.641665936 1286 0.01416 7.81503
1570701392.813505411 1287 0.01354 7.93707
1570701392.974107265 1288 0.01043 8.06140
1570701393.151634455 1289 0.00931 8.14792
1570701393.303543091 1290 0.00977 8.18401
1570701393.479119062 1291 0.00942 8.26881
1570701393.634696245 1292 0.00666 8.36335
1570701393.804252386 1293 0.00550 8.43153
1570701394.641288996 1294 0.00804 8.46190
1570701394.132033587 1295 0.00914 8.48711
1570701394.296761513 1296 0.00916 8.53008
1570701394.463888884 1297 0.00719 8.61660
1570701394.633703470 1298 0.00593 8.66530
1570701394.799606562 1299 0.00638 8.73806
1570701394.962430954 1300 0.00434 8.86182
1570701395.165962219 1301 0.00494 8.92313
1570701395.294619799 1302 0.00610 8.97527
1570701395.461158276 1303 0.00499 9.02569
1570701395.631584644 1304 0.00326 9.09903
1570701395.815775156 1305 0.00317 9.14773
1570701395.960683823 1306 0.00296 9.20732
1570701396.127084732 1307 0.00255 9.26117
1570701396.293543816 1308 0.00131 9.31102
1570701396.465008974 1309 0.00019 9.40556
1570701396.626702070 1310 -0.00186 9.50525
1570701396.793429375 1311 -0.00296 9.59120
1570701396.966577768 1312 -0.00504 9.65594
1570701397.126214266 1313 -0.00594 9.62901
1570701397.294404507 1314 -0.00546 9.68631
1570701397.459155560 1315 -0.00629 9.74819
1570701397.625556946 1316 -0.00658 9.80892
1570701397.823538303 1317 -0.00528 9.88513
1570701397.958275557 1318 -0.00434 9.87997
1570701398.127612114 1319 -0.00449 9.98539
1570701398.291401863 1320 -0.00470 10.03066
1570701398.461387634 1321 -0.00740 10.11030
1570701398.628722906 1322 -0.00738 10.08165
1570701398.792366743 1323 -0.00729 10.10686
1570701398.960007668 1324 -0.00774 10.16129
1570701399.123821020 1325 -0.00814 10.20369
1570701399.290331841 1326 -0.00829 10.24609
1570701399.456782818 1327 -0.00918 10.30740
1570701399.630170822 1328 -0.00958 10.35953
1570701399.800512075 1329 -0.00935 10.42084
1570701399.965184212 1330 -0.00996 10.53142
1570701400.124473095 1331 0.01525 8.98514
1570701400.289482594 1332 0.01525 8.98514
1570701400.456559420 1333 0.01525 8.98514
1570701400.622621536 1334 0.01525 8.98514
1570701400.794084072 1335 0.01525 8.98514
1570701400.962791443 1336 0.01625 8.98514
1570701401.121643782 1337 0.01625 8.98514
1570701401.289116859 1338 0.01625 8.98514
1570701401.454879045 1339 0.01625 8.98514
1570701401.621030331 1340 0.01625 8.98514
1570701401.791069031 1341 0.01625 8.98514
1570701401.954142809 1342 0.00706 8.99144
1570701402.121486187 1343 0.00623 9.09687
1570701402.287077188 1344 0.00507 9.14385
1570701402.454185247 1345 0.00316 9.19198
1570701402.580479145 1346 0.00245 9.24068
1570701402.741971254 1347 0.00175 9.30714
1570701402.933415651 1348 0.00228 9.34037
1570701403.727530479 1349 0.00183 9.39194
1570701403.239715099 1350 0.00160 9.44007
1570701403.406763315 1351 0.00105 9.51112
1570701403.619942904 1352 0.00124 9.47273
1570701403.770737886 1353 0.00167 9.53060
1570701403.952150106 1354 0.00279 9.57987
1570701404.664480686 1355 0.01012 10.75442
1570701404.234330893 1356 0.01005 10.73895
1570701404.399465084 1357 0.00930 10.81114
1570701404.562786341 1358 0.00790 10.80885
1570701404.784637451 1359 0.00915 10.86328
1570701404.895256281 1360 0.00631 10.87187
1570701405.634264946 1361 0.00453 10.97672
1570701405.228237867 1362 0.00343 11.02485
1570701405.392076969 1363 0.00235 11.13085
1570701405.557006598 1364 0.00348 11.16809
1570701405.723363876 1365 0.00503 11.20820
1570701405.949953079 1366 0.00627 11.22023
1570701406.565686941 1367 0.00640 11.25002
1570701406.220896482 1368 0.00731 11.30388
