Time(ROS) Frame LO(m) AO(deg)
1570713283.667168856 0126 0.00000 47.00305
1570713283.821031570 0127 0.00000 47.00477
1570713284.589157581 0128 0.00000 47.01680
1570713284.154681444 0129 0.00000 46.97555
1570713284.321642160 0130 0.00000 47.04259
1570713284.492630243 0131 0.00000 47.01394
1570713284.673459768 0132 0.00000 47.00535
1570713284.821591139 0133 0.00000 47.00191
1570713284.987829208 0134 0.00000 46.99331
1570713285.155828953 0135 0.00000 46.98014
1570713285.321820021 0136 0.00000 46.96753
1570713285.488023520 0137 0.00000 46.95091
1570713285.674210072 0138 0.00000 46.94633
1570713285.821436405 0139 0.00000 46.91826
1570713285.989810467 0140 0.00000 46.90622
1570713286.154399395 0141 0.00000 46.89706
1570713286.321432829 0142 0.00000 46.88388
1570713286.488105774 0143 0.00000 46.86726
1570713286.673695803 0144 0.00000 46.86153
