Time(ROS) Frame LO(m) AO(deg)
1570711945.300593138 0112 0.03061 2.88413
1570711945.465348721 0113 0.03065 2.97408
1570711945.617843628 0114 0.02046 1.83198
1570711945.788212538 0115 0.01982 1.88240
1570711945.952117682 0116 0.02033 1.87552
1570711946.122170687 0117 0.02352 1.73286
1570711946.287397861 0118 0.02391 1.59191
1570711946.470064640 0119 0.02638 1.42174
1570711946.632994652 0120 0.03536 1.45268
1570711946.785339117 0121 0.03608 1.46185
1570711946.952261925 0122 0.03601 1.51399
1570711947.129229546 0123 0.03623 1.46070
1570711947.284108639 0124 0.03494 1.51170
1570711947.456802607 0125 0.04122 0.77086
1570711947.618053913 0126 0.03873 0.23056
1570711947.784170628 0127 0.03918 -0.02841
1570711947.968813181 0128 0.03852 -0.06336
1570711948.117092848 0129 0.03840 -0.00836
1570711948.285079479 0130 0.03931 0.04378
1570711948.452818155 0131 0.03833 0.16467
1570711948.636081934 0132 0.01502 0.36005
1570711948.794289827 0133 0.01491 0.42250
1570711948.964418650 0134 0.01558 0.44428
1570711949.558390856 0135 0.01485 0.48152
1570711949.252154589 0136 0.01182 0.66143
1570711949.377868891 0137 0.01202 0.72560
1570711949.537802696 0138 0.01274 0.72560
1570711949.717024088 0139 0.03231 2.89925
1570711949.867428303 0140 0.03306 2.95368
1570711950.346182823 0141 0.03436 2.99550
1570711950.198000669 0142 0.03515 3.08832
1570711950.363913298 0143 0.03262 3.19547
1570711950.530272007 0144 0.03089 3.23443
1570711950.694461107 0145 0.03147 3.30662
1570711950.859900713 0146 0.03276 3.36965
1570711951.313525200 0147 0.03186 3.45043
1570711951.229176044 0148 0.03137 3.54554
1570711951.354983807 0149 0.03146 3.54955
1570711951.520967484 0150 0.03213 3.56445
1570711951.689252615 0151 0.04877 3.54898
1570711951.870079756 0152 0.05132 3.54096
1570711952.195374012 0153 0.05097 3.61430
1570711952.218476057 0154 0.04559 3.34214
1570711952.350635767 0155 0.04909 2.97889
1570711952.513358593 0156 0.05287 2.49875
1570711952.689394712 0157 0.03788 1.64155
1570711952.851276636 0158 0.03871 1.56821
1570711953.125007868 0159 0.04026 1.51893
1570711953.180663824 0160 0.04157 1.55331
1570711953.341744900 0161 0.04165 1.58941
1570711953.506584883 0162 0.04251 1.65473
1570711953.675806761 0163 0.04615 1.73838
1570711953.866643429 0164 0.04884 1.52982
1570711954.446378708 0165 0.04927 1.61977
1570711954.168607235 0166 0.04917 1.62608
1570711954.359906912 0167 0.05131 1.49831
1570711954.501456499 0168 0.05194 1.57222
1570711954.670704126 0169 0.05841 1.57795
1570711954.853962421 0170 0.05885 1.65759
1570711955.402858019 0171 0.05865 1.75958
1570711955.164040327 0172 0.05877 1.75786
1570711955.346340895 0173 0.05909 1.77734
1570711955.494200468 0174 0.05904 1.78249
1570711955.666102171 0175 0.05756 1.91485
1570711955.827153683 0176 0.05786 1.94808
1570711955.990052223 0177 0.05740 1.67306
1570711956.155986547 0178 0.05692 1.51836
1570711956.326126337 0179 0.05555 1.48398
1570711956.486683846 0180 0.05754 1.47711
1570711956.694050074 0181 0.05696 1.57738
1570711956.818542242 0182 0.05611 1.65186
1570711957.333658934 0183 0.05657 1.70515
1570711957.148875475 0184 0.05712 1.72577
1570711957.314857006 0185 0.05649 1.79625
1570711957.526323080 0186 0.05394 1.91084
1570711957.647557020 0187 0.05325 1.93662
1570711957.824216127 0188 0.06144 -0.14612
1570711957.978044271 0189 0.06144 -0.14612
1570711958.142657042 0190 0.06181 -0.09169
1570711958.307704926 0191 0.06275 -0.01778
1570711958.472995043 0192 0.06302 0.02290
1570711958.644897938 0193 0.06360 0.11400
1570711958.845849276 0194 0.06208 0.24693
1570711958.969915628 0195 0.06168 0.32027
1570711959.175908804 0196 0.06090 0.44001
1570711959.301067114 0197 0.06071 0.47611
1570711959.468593121 0198 0.05907 0.49330
1570711959.637394428 0199 0.05857 0.30881
1570711959.815350533 0200 0.05592 1.74572
1570711959.962954998 0201 0.05455 1.65691
1570711960.128255844 0202 0.05898 1.02952
1570711960.294445276 0203 0.06376 0.26978
1570711960.462611914 0204 0.06546 -0.18973
1570711960.661474705 0205 0.06301 -0.24874
1570711960.791667700 0206 0.06100 -0.20463
1570711960.956169605 0207 0.06551 -0.07915
1570711961.122361183 0208 0.06617 0.02627
1570711961.292594671 0209 0.06745 0.06352
1570711961.467871428 0210 0.06703 0.12998
1570711961.626034021 0211 0.06739 0.19644
1570711961.794727802 0212 0.06848 0.25030
1570711961.971256971 0213 0.06783 0.21822
1570711962.125461102 0214 0.06712 0.30702
1570711962.292346478 0215 0.06502 0.42735
1570711962.467290401 0216 0.06478 0.44969
1570711962.650970221 0217 0.06517 0.46459
1570711962.838051319 0218 0.06567 0.46745
1570711962.991885900 0219 0.06384 0.69377
1570711963.130529404 0220 0.05998 0.76883
1570711963.323988438 0221 0.05918 0.83185
1570711963.467602253 0222 0.05681 0.90806
1570711963.635716677 0223 0.05757 0.98369
1570711963.802014589 0224 0.05807 1.07479
1570711963.971188545 0225 0.05776 -0.32177
1570711964.138090134 0226 0.05671 -0.24671
1570711964.306582451 0227 0.05565 -0.18368
1570711964.473758936 0228 0.05503 -0.15675
1570711964.671931982 0229 0.05493 -0.16019
1570711964.808844566 0230 0.05291 -0.08112
1570711964.978620052 0231 0.03570 -0.05992
1570711965.144100666 0232 0.03718 0.01227
1570711965.313808441 0233 0.03743 0.07529
1570711965.480160713 0234 0.03791 0.08274
1570711965.674289227 0235 0.04165 -0.22608
1570711965.816339254 0236 0.04472 -0.54522
1570711965.983426571 0237 0.03885 -0.78185
1570711966.150250673 0238 0.03538 -0.77555
1570711966.332700968 0239 0.03451 -0.77039
1570711966.488564968 0240 0.03445 -0.74575
1570711966.679650545 0241 0.03389 -0.60080
1570711966.821395874 0242 0.03357 -0.51313
1570711966.989374638 0243 0.03314 0.48201
1570711967.156306982 0244 0.03533 0.47170
1570711967.327363491 0245 0.03530 0.53530
1570711967.492003202 0246 0.03453 0.60978
1570711967.661038637 0247 0.03343 0.67109
1570711967.827726603 0248 0.03254 0.74328
1570711967.995205164 0249 0.03185 0.83782
1570711968.162704706 0250 0.02968 0.88022
1570711968.329299688 0251 0.02919 0.91459
1570711968.499244928 0252 0.02931 0.91861
1570711968.665124416 0253 0.02938 0.91975
1570711968.849896431 0254 0.04069 0.93866
1570711969.557679892 0255 0.03866 1.16727
1570711969.166998625 0256 0.03782 1.25149
1570711969.337345123 0257 0.03212 1.52766
1570711969.503551483 0258 0.03057 1.57865
1570711969.691448689 0259 0.03032 1.61876
1570711969.850223064 0260 0.03407 1.72819
1570711970.464582205 0261 0.03126 1.84737
1570711970.171852350 0262 0.02669 1.92357
1570711970.354087353 0263 0.02550 1.64397
1570711970.508836269 0264 0.03583 0.57655
1570711970.692764282 0265 0.04696 -0.50577
1570711970.856232166 0266 0.04938 -0.73094
1570711971.907140255 0267 0.04532 -0.74870
1570711971.176721811 0268 0.04493 -0.66620
1570711971.356059074 0269 0.04300 -0.44618
1570711971.515144825 0270 0.04140 -0.34878
1570711971.688073158 0271 0.04125 -0.24393
1570711971.863509417 0272 0.04145 -0.20095
1570711972.168522596 0273 0.03945 -0.11558
1570711972.202122211 0274 0.03800 -0.00099
1570711972.349730253 0275 0.03826 0.05974
1570711972.515367746 0276 0.03863 0.13022
1570711972.690492868 0277 0.03837 0.24538
1570711972.850885153 0278 0.03918 0.36914
1570711973.340969801 0279 0.03740 0.42300
1570711973.184781551 0280 0.03589 0.43789
1570711973.352502108 0281 0.03518 0.45050
1570711973.528046608 0282 0.03217 0.58056
1570711973.687320709 0283 0.02880 0.68828
1570711973.856046438 0284 0.02720 0.74156
1570711974.390306711 0285 0.01623 1.33975
1570711974.189361811 0286 -0.00945 1.33975
1570711974.376136780 0287 -0.00945 1.33975
1570711974.450993776 0288 -0.01053 1.33001
1570711974.640547991 0289 -0.01179 1.34777
1570711974.863407850 0290 -0.01374 1.15870
1570711975.250515938 0291 0.01924 0.79659
1570711975.192797899 0292 0.03208 -1.09629
1570711975.369978905 0293 0.03751 -1.50538
1570711975.528187275 0294 0.03623 -1.51398
1570711975.718016863 0295 0.03376 -1.48361
1570711975.861997604 0296 0.03382 -1.44522
1570711976.304119587 0297 0.03385 -1.32318
1570711976.104532480 0298 0.03068 -1.29855
1570711976.283280373 0299 0.02963 -1.16104
1570711976.442770481 0300 0.02767 -1.05160
1570711976.603745699 0301 0.02652 -0.96795
1570711976.773880959 0302 0.02143 -0.79721
1570711976.937209368 0303 0.01982 -0.72788
1570711977.101392984 0304 0.01550 -0.66715
1570711977.280831575 0305 0.01754 -0.53422
1570711977.434970856 0306 0.01421 -0.41562
1570711977.612193823 0307 0.01131 -0.31707
1570711977.765802622 0308 0.01132 -0.28670
1570711977.985181808 0309 0.01149 -0.26779
1570711978.990566730 0310 -0.00284 -0.35094
1570711978.266828299 0311 -0.00397 -0.29765
1570711978.469204664 0312 -0.00311 -0.23978
1570711978.597378969 0313 -0.00243 -0.18363
1570711978.792601824 0314 -0.00257 -0.58872
1570711978.930785418 0315 0.00801 -1.02187
1570711979.106869698 0316 -0.00624 -1.82516
1570711979.261680365 0317 0.00959 -2.04002
1570711979.430003881 0318 0.00883 -2.03715
1570711979.595092773 0319 0.01069 -2.00335
1570711979.762750149 0320 0.01177 -1.93689
1570711979.929677725 0321 0.01143 -1.84808
1570711980.909099817 0322 -0.00574 -1.59540
1570711980.293718338 0323 -0.01107 -1.53524
1570711980.425973654 0324 -0.01053 -1.50430
1570711980.610854626 0325 -0.01138 -1.45274
1570711980.762270212 0326 -0.01070 -1.41492
1570711980.967114925 0327 -0.01132 -1.42810
1570711981.128631115 0328 -0.01190 -1.41893
1570711981.252421141 0329 -0.00195 -1.34445
1570711981.454750776 0330 -0.00042 -1.30434
1570711981.584734678 0331 -0.00033 -1.28429
1570711981.803575516 0332 -0.00160 -1.20579
1570711981.918313980 0333 -0.00173 -1.15021
1570711982.869264364 0334 -0.00161 -1.16339
1570711982.248925209 0335 0.01450 -0.72636
1570711982.415001631 0336 0.01565 -0.64786
1570711982.581780910 0337 0.01116 -0.52697
1570711982.752354145 0338 0.01036 -0.44389
1570711982.922927618 0339 0.01124 -0.37342
1570711983.104714632 0340 0.01210 -0.27200
1570711983.244153976 0341 0.00833 -0.25825
1570711983.410793066 0342 0.00978 -0.23075
1570711983.588113070 0343 0.00925 -0.16887
1570711983.746984243 0344 0.00826 -0.10585
1570711983.956329823 0345 0.00646 0.01390
1570711984.743434668 0346 0.00392 -0.01074
1570711984.278143406 0347 0.00049 -0.36139
1570711984.406167984 0348 0.00244 -0.75386
1570711984.606387615 0349 0.00615 -1.18702
1570711984.739413500 0350 0.00842 -1.40646
1570711984.937153101 0351 0.01033 -1.55085
1570711985.699918985 0352 0.01110 -1.60700
1570711985.276750088 0353 0.01008 -1.56402
1570711985.403019905 0354 0.00952 -1.56001
1570711985.573918581 0355 0.00483 -1.39729
1570711985.741239309 0356 0.00413 -1.33198
1570711985.935968876 0357 0.00149 -1.19447
1570711986.650092602 0358 0.00192 -1.19504
1570711986.234976292 0359 0.00425 -1.13259
1570711986.402987957 0360 0.01099 0.68705
1570711986.582133532 0361 0.01088 0.72142
1570711986.781534433 0362 0.00887 0.83601
1570711986.896275520 0363 0.00817 0.89675
1570711987.627725840 0364 0.00818 0.94144
1570711987.227748632 0365 0.01594 1.10129
1570711987.393276691 0366 0.01467 1.21531
1570711987.566334009 0367 0.01516 1.27605
1570711987.740221500 0368 0.01444 1.29438
1570711987.894121170 0369 0.01451 1.29782
1570711988.966484547 0370 0.01034 1.51268
1570711988.225964785 0371 0.00912 1.55049
1570711988.424551725 0372 0.00902 1.55336
1570711988.595250130 0373 0.00902 1.55336
1570711988.751494646 0374 0.00862 1.56195
1570711988.908104897 0375 0.00773 1.57169
1570711989.607080460 0376 0.00050 1.83755
1570711989.231459141 0377 0.00152 1.75160
1570711989.397621155 0378 0.00486 1.51211
1570711989.562075615 0379 0.00733 1.27089
1570711989.763066530 0380 0.00839 1.24568
1570711989.920309067 0381 0.00828 1.25485
1570711990.628777027 0382 0.00615 1.39408
1570711990.231554270 0383 0.01659 -0.46036
1570711990.396668196 0384 -0.00635 -0.46036
1570711990.564100981 0385 -0.00635 -0.46036
1570711990.732063293 0386 -0.00635 -0.46036
1570711990.900062084 0387 -0.00852 -0.61563
1570711991.802713156 0388 -0.00758 -0.67178
1570711991.234580994 0389 -0.00522 -0.58411
1570711991.407181978 0390 0.01839 -0.44030
1570711991.566597939 0391 0.01503 -0.31597
1570711991.750487328 0392 -0.01047 -0.12861
1570711991.917337894 0393 -0.00867 -0.02949
1570711992.663579226 0394 -0.00811 0.03067
1570711992.234851599 0395 -0.00720 0.08739
1570711992.400501728 0396 0.01682 0.11833
1570711992.567681074 0397 0.01612 0.16990
1570711992.734051466 0398 0.01476 0.21172
1570711992.900727510 0399 0.01486 0.26043
1570711993.689455271 0400 0.01481 0.26501
1570711993.234058857 0401 -0.01252 0.40825
1570711993.402237415 0402 0.02666 1.42983
1570711993.576186419 0403 0.02676 1.48426
1570711993.752751112 0404 0.02712 1.58567
1570711993.902493238 0405 0.02658 1.70771
1570711994.827598333 0406 0.02796 1.75412
1570711994.237076521 0407 0.02656 1.83835
1570711994.426467657 0408 0.03478 1.89851
1570711994.570904970 0409 0.03332 1.90309
1570711994.736563683 0410 0.03613 1.64068
1570711994.917016506 0411 0.04260 0.97203
1570711995.704982281 0412 0.05160 0.13494
1570711995.252804518 0413 0.05560 -0.22373
1570711995.406786203 0414 0.05281 -0.34749
1570711995.576279163 0415 0.05347 -0.36009
1570711995.758551598 0416 0.05148 -0.27128
1570711995.904811621 0417 0.04562 -0.13492
1570711996.730590343 0418 0.04220 0.00488
1570711996.240963936 0419 0.04346 0.01233
1570711996.406857729 0420 0.06937 0.06619
1570711996.574654818 0421 0.06960 0.11546
1570711996.739181995 0422 0.06958 0.16073
1570711996.925089121 0423 0.06811 0.24266
1570711997.739825964 0424 0.06590 0.36241
1570711997.240988016 0425 0.06511 0.40423
1570711997.407302856 0426 0.05916 0.96254
1570711997.573958158 0427 0.05977 0.96712
1570711997.746293783 0428 0.06052 0.98546
1570711997.909328938 0429 0.06238 0.98431
1570711998.928691864 0430 0.06302 1.10692
1570711998.250212431 0431 0.06288 1.11667
1570711998.407879829 0432 0.07614 1.11667
1570711998.576746702 0433 0.07602 1.12641
1570711998.750592947 0434 0.07173 1.42721
1570711998.908568382 0435 0.07141 1.46101
1570711999.764600277 0436 0.07030 1.45700
1570711999.247759819 0437 0.07256 1.45929
1570711999.411552429 0438 0.08216 1.48680
1570711999.593478680 0439 0.08144 1.41919
1570711999.669428110 0440 0.08046 1.42893
1570711999.832160711 0441 0.07824 1.43179
1570712000.420208454 0442 0.07778 1.38194
1570712000.161701441 0443 0.08003 1.02786
1570712000.368466854 0444 0.08935 0.32426
1570712000.524709225 0445 0.09641 -0.30083
1570712000.657763004 0446 0.09839 -0.41829
1570712000.825596094 0447 0.09576 -0.36844
1570712000.993498087 0448 0.09023 -0.22921
1570712001.167944908 0449 0.08680 -0.08254
1570712001.369647264 0450 0.09781 -3.10625
1570712001.486783266 0451 0.09815 -3.06729
1570712001.682764292 0452 0.09846 -3.01228
1570712001.818304300 0453 0.09946 -2.96988
1570712001.991719484 0454 0.10231 -2.90972
1570712002.150743008 0455 0.10170 -2.79399
1570712002.316017628 0456 0.08095 -2.73325
1570712002.482857466 0457 0.07830 -2.67309
1570712002.647446156 0458 0.07625 -2.57855
1570712002.814898491 0459 0.07536 -2.48688
1570712002.981796980 0460 0.07534 -2.43818
1570712003.160212755 0461 0.07420 -2.36771
1570712003.345807552 0462 0.07241 -2.26801
1570712003.477141857 0463 0.07026 -2.15055
1570712003.643155575 0464 0.06812 -2.07206
1570712003.829881430 0465 0.06916 -2.02966
1570712003.973075390 0466 0.06816 -1.95919
1570712004.148768425 0467 0.06678 -1.87382
1570712004.310216427 0468 0.06701 -1.83944
1570712004.471605778 0469 0.06829 -1.85147
1570712004.637932539 0470 0.06785 -1.80793
1570712004.804740667 0471 0.06525 -1.71969
1570712004.967551947 0472 0.06393 -1.67958
1570712005.161950827 0473 0.06125 -1.64234
1570712005.301704884 0474 0.06020 -1.60453
1570712005.465958357 0475 0.05893 -1.53405
1570712005.633052111 0476 0.05914 -1.46702
1570712005.802085400 0477 0.05868 -1.36331
1570712006.174710035 0478 0.05801 -1.27164
1570712006.127476931 0479 0.05536 -1.15189
1570712006.295441628 0480 0.05229 -1.03501
1570712006.464403152 0481 0.05787 0.82116
1570712006.633888960 0482 0.05787 0.82116
1570712006.825638056 0483 0.05684 0.82116
1570712007.583672523 0484 0.05684 0.82116
1570712007.156041145 0485 0.05712 0.83319
1570712007.287599325 0486 0.05646 0.91627
1570712007.456986666 0487 0.05431 1.01654
1570712007.668396711 0488 0.05191 0.92315
1570712007.785403490 0489 0.05395 0.65959
1570712007.992608309 0490 0.06450 -0.20272
1570712008.119185448 0491 0.06513 -0.29553
1570712008.282087326 0492 0.06412 -0.27835
1570712008.450574875 0493 0.06477 1.75047
1570712008.615625381 0494 0.06479 1.75677
1570712008.803901196 0495 0.06391 1.78885
1570712008.989801645 0496 0.06466 1.92866
1570712009.142757654 0497 0.06456 1.93610
1570712009.276860237 0498 0.06316 2.07361
1570712009.444754839 0499 0.06751 1.45940
1570712009.616797209 0500 0.08093 -0.23541
1570712009.779569626 0501 0.08093 -0.23541
1570712009.970870495 0502 0.08093 -0.23541
1570712010.143842697 0503 0.08177 -0.30817
1570712010.308435202 0504 0.08177 -0.30817
1570712010.438440561 0505 0.09146 -0.30817
1570712010.611111641 0506 0.10431 -0.80092
1570712010.773500204 0507 0.09585 -0.38094
1570712010.985812187 0508 0.09587 -0.37865
1570712011.117198944 0509 0.09615 -0.27265
1570712011.296253681 0510 0.09600 -0.21421
1570712011.430189371 0511 0.09900 -2.32883
1570712011.609785557 0512 0.09905 -2.32711
1570712011.804572582 0513 0.09899 -2.07845
1570712011.928130150 0514 0.09899 -2.07845
1570712012.944435596 0515 0.09881 -2.06985
1570712012.291215181 0516 0.09881 -2.06985
1570712012.428271055 0517 0.09258 -1.71863
1570712012.596739292 0518 0.10853 -1.65961
1570712012.760708094 0519 0.10899 -1.58169
1570712012.926994085 0520 0.10863 -1.51122
1570712013.120920181 0521 0.10798 -1.46595
1570712013.255884647 0522 0.10587 -1.36397
1570712013.423317909 0523 0.10310 -1.24708
1570712013.594963074 0524 0.09888 -1.16343
1570712013.766675711 0525 0.09737 -1.09640
1570712013.956868649 0526 0.09559 -0.95029
1570712014.899266958 0527 0.09490 -0.85862
1570712014.278773308 0528 0.09406 -0.73028
1570712014.424705505 0529 0.09103 -0.66611
1570712014.591414928 0530 0.08959 -0.58303
1570712014.759387493 0531 0.09050 -0.50224
1570712014.952261925 0532 0.09152 -0.47646
1570712015.923283100 0533 0.09055 -0.41114
1570712015.258368731 0534 0.08892 -0.31603
1570712015.426418543 0535 0.08906 -0.69811
1570712015.620444059 0536 0.08866 -0.62707
1570712015.757493734 0537 0.08952 -0.61332
1570712015.948392630 0538 0.08930 -0.58868
1570712016.909892321 0539 0.08934 -0.58581
1570712016.259796143 0540 0.08934 -0.58581
1570712016.437861681 0541 0.09787 -0.67921
1570712016.594455719 0542 0.09875 -0.81213
1570712016.759222984 0543 0.09956 -0.92615
1570712016.945477962 0544 0.10184 -1.07283
1570712017.918301821 0545 0.10341 -1.40285
1570712017.258966923 0546 0.10784 -1.93169
1570712017.450174093 0547 0.11227 -2.24166
1570712017.594186306 0548 0.11176 -2.26286
1570712017.762679815 0549 0.10908 -2.29667
1570712017.929005623 0550 0.10744 -2.21072
1570712018.939506054 0551 0.10727 -2.14483
1570712018.262469053 0552 0.10803 -2.09441
1570712018.426195383 0553 0.11096 -2.09842
1570712018.599532366 0554 0.11152 -2.04571
1570712018.765743017 0555 0.11180 -2.06003
1570712018.943172932 0556 0.11092 -1.97581
1570712019.935973406 0557 0.11101 -1.97180
1570712019.271212816 0558 0.11134 -1.90362
1570712019.427559137 0559 0.11221 -1.88700
1570712019.594157219 0560 0.11296 -1.88242
1570712019.762679100 0561 0.11223 -1.81194
1570712019.928839445 0562 0.11088 -1.74147
1570712020.942107916 0563 0.11068 -1.71110
1570712020.261672020 0564 0.11090 -1.66355
1570712020.427791357 0565 0.11151 -1.55640
1570712020.598062038 0566 0.11254 -1.55640
1570712020.762236357 0567 0.11391 -1.53234
1570712020.928214550 0568 0.11208 -1.45671
1570712021.945738554 0569 0.10990 -1.34155
1570712021.261995792 0570 0.10645 -1.22695
1570712021.428527355 0571 0.10420 -1.17252
1570712021.599778652 0572 0.10134 -1.09174
1570712021.763535738 0573 0.10024 -1.01095
1570712021.942671299 0574 0.10069 -1.11752
1570712022.954087973 0575 0.10505 -1.58964
1570712022.265744925 0576 0.10979 -1.89388
1570712022.430659533 0577 0.11256 -1.99816
1570712022.618064165 0578 0.11250 -1.95461
1570712022.762920141 0579 0.12367 0.28575
1570712022.929476261 0580 0.12367 0.28575
1570712023.968023062 0581 0.12367 0.28575
1570712023.264359713 0582 0.12367 0.28575
1570712023.438558340 0583 0.12367 0.28575
1570712023.617115498 0584 0.11619 0.40492
1570712023.763458252 0585 0.11420 0.48055
1570712023.930329561 0586 0.11401 0.48399
1570712024.976348877 0587 0.11012 0.71718
1570712024.264713049 0588 0.10771 0.82318
1570712024.430757761 0589 0.10664 0.94522
1570712024.599500656 0590 0.09934 1.02543
1570712024.764924526 0591 0.09804 1.10507
1570712024.856341362 0592 0.09775 1.16581
1570712025.205898762 0593 0.09877 1.21451
1570712025.188012838 0594 0.09929 1.30389
1570712025.362401247 0595 0.09778 1.36291
1570712025.554408789 0596 0.09765 0.57642
1570712025.680796146 0597 0.09594 0.63486
1570712025.845945835 0598 0.09314 0.71450
1570712026.377484083 0599 0.09326 0.74143
1570712026.219633102 0600 0.09378 0.82107
1570712026.341625214 0601 0.09454 0.80847
1570712026.507276297 0602 0.09973 0.80675
1570712026.672022343 0603 0.10053 0.78326
1570712026.839344740 0604 0.10480 0.53058
1570712027.419826269 0605 0.10842 0.24983
1570712027.175717354 0606 0.11189 -0.12660
1570712027.334833384 0607 0.11228 -0.16728
1570712027.506880522 0608 0.11241 -0.19535
1570712027.697573662 0609 0.11394 -0.14493
1570712027.830850840 0610 0.11311 -0.08649
1570712028.143901587 0611 0.10887 0.04128
1570712028.210524082 0612 0.10401 0.18223
1570712028.327504635 0613 0.10425 0.19311
1570712028.491501808 0614 0.10476 0.14326
1570712028.657468081 0615 0.10251 0.25958
1570712028.823952198 0616 0.10013 0.35068
1570712028.989714384 0617 0.09891 0.44235
1570712029.164791107 0618 0.09730 0.53116
1570712029.319967985 0619 0.09552 0.65950
1570712029.515334606 0620 0.09154 1.12879
1570712029.650136709 0621 0.09039 1.19296
