Time(ROS) Frame LO(m) AO(deg)
1570701582.117834806 0068 0.00000 48.46039
1570701582.261265039 0069 0.00000 48.43632
1570701582.429332972 0070 0.00000 48.40023
1570701582.598675013 0071 -0.07878 -0.55716
1570701582.760916233 0072 -0.07709 -0.53997
1570701582.928764582 0073 -0.08157 -1.10548
1570701583.953930855 0074 -0.08844 -1.52833
1570701583.260774612 0075 -0.08772 -1.64464
1570701583.428827524 0076 -0.08380 -1.61255
1570701583.593847513 0077 -0.07395 -1.64464
1570701583.762793779 0078 -0.07277 -1.56385
1570701583.926946163 0079 -0.07213 -1.46989
1570701584.102625608 0080 -0.06916 -1.62745
1570701584.259187698 0081 -0.06908 -1.73631
1570701584.426942587 0082 -0.07028 -1.75694
1570701584.595180035 0083 -0.06905 -1.76037
1570701584.758700132 0084 -0.06913 -1.86122
1570701584.891921282 0085 -0.06937 -1.85205
1570701585.547783375 0086 -0.06760 -1.77986
1570701585.213465691 0087 -0.06402 -1.68360
1570701585.377734184 0088 -0.07212 -1.67443
1570701585.543517351 0089 -0.07049 -1.66584
1570701585.757410288 0090 -0.07120 -2.23063
1570701585.876882315 0091 -0.07057 -2.21975
1570701586.446987391 0092 -0.06920 -2.15214
1570701586.209901571 0093 -0.06996 -2.19053
1570701586.372824192 0094 -0.07031 -2.17506
1570701586.536463261 0095 -0.06569 -2.03755
1570701586.703452349 0096 -0.05821 -2.02265
1570701586.867140770 0097 -0.05064 -2.08453
1570701587.906443357 0098 -0.05032 -2.08281
1570701587.212758541 0099 -0.05040 -2.07307
1570701587.364528656 0100 -0.05130 -2.08395
1570701587.529668093 0101 -0.05443 -2.14583
1570701587.707290649 0102 -0.04844 -2.19110
1570701587.861453533 0103 -0.04702 -2.20599
1570701588.299057961 0104 -0.04305 -2.18250
1570701588.235449076 0105 -0.04473 -2.29079
1570701588.390362024 0106 -0.04479 -2.29480
1570701588.588299274 0107 -0.04176 -2.26902
1570701588.691682339 0108 -0.04212 -2.36356
1570701588.855087519 0109 -0.05152 -2.48445
1570701589.242450953 0110 -0.05740 -2.56868
1570701589.191573620 0111 -0.06044 -2.55779
1570701589.357165575 0112 -0.05963 -2.54461
1570701589.517240763 0113 -0.06137 -2.67926
1570701589.682542324 0114 -0.06496 -2.71020
1570701589.848632574 0115 -0.07366 -2.55964
1570701590.141676903 0116 -0.07200 -2.61293
1570701590.183475733 0117 -0.07299 -2.64558
1570701590.346651316 0118 -0.07408 -2.62553
1570701590.510764837 0119 -0.07298 -2.56537
1570701590.677146435 0120 -0.07130 -2.60662
1570701590.843901157 0121 -0.06477 -2.70804
1570701591.109082937 0122 -0.06341 -2.76018
1570701591.175781727 0123 -0.06264 -2.81633
1570701591.377803564 0124 -0.05977 -2.91258
1570701591.503711224 0125 -0.05954 -2.93149
1570701591.670864582 0126 -0.05858 -2.81002
1570701591.838933945 0127 -0.02132 -2.73210
1570701592.868072748 0128 -0.01974 -2.48745
1570701592.170000792 0129 -0.01209 -1.85146
1570701592.335140467 0130 -0.00111 -0.79092
1570701592.499146461 0131 0.01030 0.17222
1570701592.664124250 0132 0.01564 0.55095
1570701592.835202217 0133 0.03086 0.63598
1570701592.998301506 0134 0.02764 0.59415
1570701593.167018652 0135 0.02608 0.56379
1570701593.325427771 0136 0.02933 0.59759
1570701593.491711378 0137 0.02865 0.49389
1570701593.657166958 0138 0.02416 0.42570
1570701593.823889017 0139 0.04224 0.37185
