Time(ROS) Frame LO(m) AO(deg)
1570713057.814180374 0443 -0.06026 -2.54339
1570713057.962985277 0444 -0.06044 -2.54167
1570713058.129185438 0445 -0.06117 -2.56688
1570713058.297134638 0446 -0.06453 -2.64824
1570713058.463383198 0447 -0.06470 -2.59038
1570713058.630844831 0448 -0.05562 -2.58235
1570713058.808965206 0449 -0.05583 -2.57491
1570713058.962623596 0450 -0.05530 -2.54855
1570713059.128726959 0451 -0.05654 -2.61902
1570713059.297000408 0452 -0.05928 -2.57720
1570713059.465872526 0453 -0.05676 -2.46719
1570713059.630070210 0454 -0.05487 -2.45115
1570713059.795774221 0455 -0.05697 -2.41219
1570713059.962086439 0456 -0.05643 -2.35088
1570713060.129128695 0457 -0.05462 -2.34458
1570713060.296355486 0458 -0.05562 -2.37666
1570713060.413910389 0459 -0.05722 -2.34859
1570713060.549375772 0460 -0.05696 -2.30447
1570713060.715276957 0461 -0.05535 -2.25004
1570713060.880748510 0462 -0.05541 -2.21910
1570713061.754130125 0463 -0.05626 -2.23457
1570713061.252107859 0464 -0.05708 -2.23228
1570713061.376241207 0465 -0.05649 -2.16008
1570713061.545238733 0466 -0.05440 -2.09305
1570713061.708000898 0467 -0.05398 -2.11826
1570713061.881973505 0468 -0.05589 -2.45974
1570713062.649667978 0469 -0.06372 -3.49737
1570713062.206548691 0470 -0.06895 -4.11158
1570713062.408239603 0471 -0.07019 -4.40092
1570713062.537419081 0472 -0.06794 -4.37170
1570713062.701501131 0473 -0.06563 -4.26456
1570713062.874455690 0474 -0.06549 -4.11158
1570713063.342685699 0475 -0.06515 -3.93969
1570713063.201394558 0476 -0.04542 -4.56103
1570713063.405236006 0477 -0.04542 -4.56103
1570713063.530065298 0478 -0.04542 -4.56103
1570713063.696434975 0479 -0.02586 -4.56103
1570713063.866945505 0480 -0.02586 -4.56103
1570713064.266069651 0481 -0.02456 -4.51577
1570713064.193967342 0482 -0.02242 -4.41264
1570713064.387396812 0483 -0.02046 -4.27627
1570713064.557815075 0484 -0.01790 -4.20523
1570713064.690423727 0485 -0.01576 -4.13590
1570713064.862179756 0486 -0.01122 -2.55105
1570713065.607920885 0487 -0.01297 -2.50350
1570713065.186995268 0488 -0.01303 -2.49433
1570713065.353792429 0489 -0.01407 -2.40380
1570713065.529265881 0490 -0.01292 -2.30525
1570713065.684396982 0491 -0.01148 -2.27546
1570713065.850713730 0492 -0.03421 -2.29494
1570713066.153254032 0493 -0.03627 -2.29723
1570713066.209088087 0494 -0.03732 -2.26629
1570713066.344573975 0495 -0.03753 -2.24624
1570713066.510130644 0496 -0.03674 -2.22045
1570713066.677468777 0497 -0.03601 -2.15342
1570713066.842526913 0498 -0.02263 -1.45953
1570713067.453804731 0499 -0.01993 -1.32145
1570713067.172376394 0500 -0.01941 -1.31859
1570713067.339005709 0501 -0.02013 -1.31859
1570713067.504316092 0502 -0.02304 -1.40682
1570713067.707437992 0503 -0.03315 -1.51626
1570713067.835364342 0504 -0.03384 -1.53058
1570713068.187234640 0505 -0.03487 -1.48016
1570713068.203466654 0506 -0.03719 -1.53344
1570713068.333760023 0507 -0.03855 -1.53230
1570713068.498779774 0508 -0.04036 -1.56324
1570713068.668036938 0509 -0.03868 -1.52657
1570713068.829879284 0510 -0.04255 -1.54433
1570713068.995679140 0511 -0.04152 -1.47787
1570713069.161581993 0512 -0.04112 -1.39422
1570713069.327187538 0513 -0.04106 -1.32546
1570713069.495465040 0514 -0.04303 -1.32661
1570713069.656661749 0515 -0.04407 -1.24754
1570713069.822650671 0516 -0.03620 -2.71321
1570713069.988302946 0517 -0.03633 -2.71550
1570713070.189239264 0518 -0.03736 -2.72410
1570713070.320774555 0519 -0.03881 -2.76707
1570713070.488049507 0520 -0.03881 -2.73040
1570713070.651163340 0521 -0.03905 -2.70175
1570713070.851858377 0522 -0.03626 -2.69946
1570713070.984233379 0523 -0.03658 -2.69144
1570713071.148427486 0524 -0.03654 -2.63128
1570713071.312855482 0525 -0.03791 -2.70576
1570713071.480192900 0526 -0.04327 -3.34175
1570713071.647537708 0527 -0.04862 -4.05164
1570713071.808791876 0528 -0.05831 -5.29495
1570713071.975484610 0529 -0.05839 -5.36715
1570713072.141467571 0530 -0.05933 -5.34881
1570713072.308780432 0531 -0.05823 -5.24969
1570713072.500875235 0532 -0.05534 -5.06233
1570713072.637140751 0533 -0.05582 -4.98785
1570713072.806455135 0534 -0.03539 -4.89961
1570713072.973093748 0535 -0.03511 -4.81023
1570713073.137022495 0536 -0.03305 -4.74549
1570713073.300919533 0537 -0.03063 -4.64121
1570713073.469072104 0538 -0.02819 -4.50198
1570713073.642118454 0539 -0.02751 -4.44010
1570713073.830127478 0540 -0.02072 -4.44297
1570713073.965291500 0541 -0.02067 -4.38051
1570713074.130042076 0542 -0.02044 -4.29342
1570713074.297914267 0543 -0.02153 -4.28827
1570713074.467123508 0544 -0.02156 -4.18743
1570713074.634673834 0545 -0.01850 -4.05565
1570713074.798466921 0546 -0.01747 -4.03101
1570713074.963369846 0547 -0.01740 -3.95194
1570713075.130028248 0548 -0.01524 -3.81844
1570713075.297340393 0549 -0.01411 -3.75427
1570713075.465121746 0550 -0.01701 -3.72448
1570713075.662733793 0551 -0.01911 -3.69354
1570713075.796691179 0552 -0.02100 -3.69354
1570713075.963946342 0553 -0.02181 -3.58410
1570713076.131112814 0554 -0.02063 -3.49128
1570713076.300136566 0555 -0.01731 -3.42425
1570713076.466711521 0556 -0.01256 -3.30736
1570713076.631755590 0557 -0.01166 -3.30736
1570713076.806190729 0558 -0.01173 -3.37325
1570713076.965183496 0559 -0.01190 -3.51592
1570713077.132806778 0560 -0.01184 -3.43341
1570713077.297225237 0561 -0.01557 -3.62192
1570713077.491098881 0562 -0.02082 -4.07513
1570713077.632923126 0563 -0.02219 -4.38853
1570713077.797377110 0564 -0.02014 -4.45156
1570713077.963818073 0565 -0.02047 -4.46073
1570713078.130651712 0566 -0.02062 -4.36275
1570713078.298803329 0567 -0.02130 -4.34041
1570713078.466981888 0568 -0.02192 -4.20347
1570713078.632783413 0569 -0.02184 -4.11008
1570713078.797900438 0570 -0.02215 -4.07742
1570713078.964689016 0571 -0.02442 -4.07971
1570713079.147859573 0572 -0.02243 -4.00924
1570713079.297930241 0573 0.03627 -0.19185
1570713079.506844044 0574 0.03627 -0.19185
1570713079.631799459 0575 0.03627 -0.19185
1570713079.797982693 0576 0.03627 -0.19185
1570713079.965659142 0577 -0.01183 -0.19185
1570713080.131169796 0578 -0.01183 -0.19185
1570713080.298785925 0579 -0.01291 -0.16893
1570713080.476978540 0580 -0.01372 -0.14372
1570713080.631537437 0581 -0.01272 -0.05835
1570713080.799266815 0582 -0.01232 0.01499
1570713080.965003490 0583 0.02041 0.92706
1570713081.134505510 0584 0.01895 1.02962
1570713081.297338247 0585 0.01903 1.07832
1570713081.466466904 0586 0.01875 1.12817
1570713081.631797314 0587 0.01819 1.19234
1570713081.798909903 0588 0.01839 1.24734
1570713081.964155436 0589 0.00108 1.27599
1570713082.131650448 0590 0.00067 1.33099
1570713082.298791409 0591 0.00026 1.44329
1570713082.467810869 0592 0.00010 1.37167
1570713082.650912523 0593 0.00060 1.39746
1570713082.798970938 0594 0.00242 1.47653
1570713082.966073275 0595 0.00327 1.45934
1570713083.132260799 0596 0.00395 1.47137
1570713083.298692703 0597 0.00361 1.51835
1570713083.466923714 0598 0.00149 1.51205
1570713083.632125854 0599 0.00088 1.56190
1570713083.809526682 0600 0.00066 1.61174
1570713083.964627981 0601 0.00008 1.55961
1570713084.132086992 0602 -0.03718 -1.99982
1570713084.298233032 0603 -0.04083 -1.98951
1570713084.468350887 0604 -0.03882 -1.96258
1570713084.634059429 0605 -0.03689 -1.94883
1570713084.798112392 0606 -0.03821 -1.97060
1570713084.967847586 0607 -0.03320 -1.94826
