Time(ROS) Frame LO(m) AO(deg)
1570715368.899276733 0278 -0.05069 -2.25625
1570715369.667942524 0279 -0.04384 -1.41114
1570715369.231246471 0280 -0.04143 -0.68233
1570715369.441035271 0281 -0.03635 0.88241
1570715369.564563751 0282 -0.03610 0.94086
1570715369.731369972 0283 -0.03017 1.89628
1570715369.892903805 0284 -0.00560 2.99120
1570715370.611566067 0285 -0.00427 3.72402
1570715370.224668980 0286 -0.00124 4.41901
1570715370.393638611 0287 -0.00547 5.26986
1570715370.556978703 0288 0.00759 5.33804
1570715370.757358313 0289 0.00903 5.41367
1570715370.887719631 0290 0.00967 5.33747
1570715371.542352676 0291 0.00901 5.23376
1570715371.218028069 0292 0.08114 7.08262
1570715371.423181534 0293 0.08114 7.08262
1570715371.549318790 0294 0.08336 7.99248
1570715371.716947317 0295 0.08819 8.32136
1570715371.882838488 0296 0.08526 8.28354
1570715372.623794317 0297 0.11570 8.19989
1570715372.214996815 0298 0.11328 8.10535
1570715372.416267395 0299 0.11726 7.97873
1570715372.560586929 0300 0.11655 7.90367
1570715372.708580494 0301 0.11589 7.91685
1570715372.875134468 0302 0.11743 7.91971
1570715373.413817644 0303 0.12887 7.95466
1570715373.208135128 0304 0.12554 7.86013
1570715373.374648571 0305 0.12097 7.66074
1570715373.538545132 0306 0.11894 7.65042
1570715373.702565670 0307 0.11802 7.62120
1570715373.867931604 0308 0.11416 7.51521
1570715374.360984087 0309 0.13301 6.05971
1570715374.235947132 0310 0.13302 6.11471
1570715374.366543293 0311 0.13336 6.10784
1570715374.531325102 0312 0.13463 6.12159
1570715374.695021868 0313 0.13389 6.03679
1570715374.861666203 0314 0.13256 5.99725
1570715375.273286104 0315 0.15983 6.09179
1570715375.206660509 0316 0.16254 5.99725
1570715375.403558016 0317 0.15890 5.93767
1570715375.558257341 0318 0.15546 5.89011
1570715375.688616991 0319 0.15620 5.99267
1570715375.855894089 0320 0.15788 6.03965
1570715376.251781702 0321 0.17829 6.00986
1570715376.186963797 0322 0.17771 6.03392
1570715376.376427889 0323 0.18219 6.12502
1570715376.517887592 0324 0.18540 6.17143
1570715376.681997776 0325 0.18686 6.16800
1570715376.850161076 0326 0.18906 6.22415
1570715377.170139074 0327 0.21138 6.28488
1570715377.181971073 0328 0.21307 6.37541
1570715377.387553930 0329 0.21824 6.50891
1570715377.511798859 0330 0.22049 6.56907
1570715377.679016590 0331 0.22055 6.58454
1570715377.844087124 0332 0.21984 6.52266
1570715378.135056973 0333 0.15940 6.16973
1570715378.179727793 0334 0.15847 6.25797
1570715378.344524622 0335 0.16096 6.43501
1570715378.511199474 0336 0.16564 6.54674
1570715378.677699566 0337 0.16642 6.62008
1570715378.845668316 0338 0.16413 6.60404
1570715379.179059029 0339 0.03922 6.39090
1570715379.178202152 0340 0.03321 5.56928
1570715379.345235825 0341 0.02269 4.24689
1570715379.511818886 0342 0.01049 2.86205
1570715379.679537058 0343 -0.00425 1.33454
1570715379.845727921 0344 -0.03086 -0.48891
1570715380.131082058 0345 -0.08695 -1.93219
1570715380.180398941 0346 -0.10095 -3.40011
1570715380.344841003 0347 -0.11260 -4.89209
1570715380.513729572 0348 -0.11615 -6.26203
1570715380.677635670 0349 -0.11840 -7.48301
1570715380.845409393 0350 -0.11906 -8.69711
1570715381.137354612 0351 -0.18335 -9.76739
1570715381.205245972 0352 -0.19052 -10.70933
1570715381.347023726 0353 -0.18803 -10.56323
1570715381.512432337 0354 -0.18573 -10.45780
1570715381.677613735 0355 -0.18441 -10.24696
1570715381.844246864 0356 -0.19024 -10.05043
1570715382.120976448 0357 -0.22750 -9.81609
1570715382.182146072 0358 -0.22613 -9.63389
1570715382.344391108 0359 -0.22326 -9.43679
1570715382.510973454 0360 -0.22226 -9.27465
1570715382.677942514 0361 -0.22004 -9.17438
1570715382.844936848 0362 -0.21807 -9.03343
1570715383.163588285 0363 -0.22420 -9.60893
1570715383.177990198 0364 -0.22231 -9.55450
1570715383.346156120 0365 -0.22057 -9.41756
1570715383.512326002 0366 -0.21770 -9.30641
1570715383.692790985 0367 -0.22061 -9.25885
1570715383.847228765 0368 -0.22209 -9.16604
1570715384.137074232 0369 -0.22693 -9.13968
1570715384.181715727 0370 -0.22006 -8.83143
1570715384.344685316 0371 -0.21890 -8.76038
1570715384.525803566 0372 -0.21682 -8.41603
1570715384.678308249 0373 -0.21085 -7.96626
1570715384.845911980 0374 -0.19906 -7.17959
1570715385.137608767 0375 -0.19240 -6.55392
1570715385.178741693 0376 -0.18857 -6.35396
1570715385.347671986 0377 -0.18967 -6.25197
1570715385.511847019 0378 -0.18971 -6.17863
1570715385.678044558 0379 -0.18828 -6.04743
1570715385.845907927 0380 -0.18738 -6.00102
1570715386.130724669 0381 -0.18874 -5.91450
1570715386.188437939 0382 -0.18732 -5.76095
1570715386.345239162 0383 -0.18363 -5.64406
1570715386.528922796 0384 -0.18308 -5.56786
